id,task,entity,body,annotator,document,created,target
9bf31358-1893-457c-9bdb-5e0184e6f798,d3ce7764-eb85-4999-b965-c028f539ee33,371a5d39-6e41-427f-8e1f-6bf64504e080,"{'text': 'se replier', 'context': ""1. L'armée était en difficulté, il était préférable de se replier.""}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,04386177-799b-4a62-85f2-8a20e80559b2,2024-12-13T04:21:37.999605+00:00,"{'source': '04386177-799b-4a62-85f2-8a20e80559b2', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 329, 'endOffset': 339}]}"
c5f43423-f673-43ae-9fc5-6fabc76845fb,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'me suis repliée', 'context': '0. J’ai eu si mal au ventre, tout d’un coup, que je me suis repliée sur moi-même.', 'proba': 0.2}",84dcf943-f4b3-4886-a2d5-e0a3661cde64,04386177-799b-4a62-85f2-8a20e80559b2,2025-01-03T12:54:01.685827,"{'source': '04386177-799b-4a62-85f2-8a20e80559b2', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 138, 'endOffset': 153}]}"
edb3e40f-5e80-4892-85af-ba78905abce2,default,0,"{'text': 'se disputait', 'context': '0. La mère se disputait avec son fils en public, c’était gênant.', 'proba': 1.0, 'process': 'reference word'}",fe4bab23-b07f-4e52-ac3f-7391d5aef4fb,e6e4ac30-bd74-4a70-bfeb-924ed7f065c0,2025-01-03T12:54:01.685879,"{'source': 'e6e4ac30-bd74-4a70-bfeb-924ed7f065c0', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 98, 'endOffset': 110}]}"
0345bcf5-3ab3-4773-a670-3a77be64d56f,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'se disputent', 'context': '1. Mes parents se disputent tout le temps, c’est triste.'}",eb9a2239-5a6c-4da5-8957-af8a90d3e880,e6e4ac30-bd74-4a70-bfeb-924ed7f065c0,2024-11-26T09:16:06.782604+00:00,"{'source': 'e6e4ac30-bd74-4a70-bfeb-924ed7f065c0', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 274, 'endOffset': 286}]}"
7e7199ad-3908-426f-9850-9a68c32653a0,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'se disputait', 'context': '0. La mère se disputait avec son fils en public, c’était gênant.'}",eb9a2239-5a6c-4da5-8957-af8a90d3e880,e6e4ac30-bd74-4a70-bfeb-924ed7f065c0,2024-11-26T09:16:03.567607+00:00,"{'source': 'e6e4ac30-bd74-4a70-bfeb-924ed7f065c0', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 98, 'endOffset': 110}]}"
43876563-5511-4f17-a0a6-939ddfcce728,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'se disputait', 'context': '0. La mère se disputait avec son fils en public, c’était gênant.'}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,e6e4ac30-bd74-4a70-bfeb-924ed7f065c0,2024-11-25T10:18:47.808163+00:00,"{'source': 'e6e4ac30-bd74-4a70-bfeb-924ed7f065c0', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 98, 'endOffset': 110}]}"
aa2197c3-392f-4dd5-a667-79ac44f7744b,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'se disputait', 'context': '0. La mère se disputait avec son fils en public, c’était gênant.', 'proba': 1.0, 'process': 'reference word'}",84dcf943-f4b3-4886-a2d5-e0a3661cde64,e6e4ac30-bd74-4a70-bfeb-924ed7f065c0,2025-01-03T12:54:01.685879,"{'source': 'e6e4ac30-bd74-4a70-bfeb-924ed7f065c0', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 98, 'endOffset': 110}]}"
ea099aa9-3849-494a-8f2e-f7729b90709b,default,0,"{'text': 'se disputent', 'context': '1. Mes parents se disputent tout le temps, c’est triste.', 'proba': 0.9}",da26a09b-917d-4c13-953a-63d39bcac892,e6e4ac30-bd74-4a70-bfeb-924ed7f065c0,2025-01-03T12:54:01.685951,"{'source': 'e6e4ac30-bd74-4a70-bfeb-924ed7f065c0', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 274, 'endOffset': 286}]}"
495c7782-ddc3-46de-8c4e-f45467a88c1c,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'se disputait', 'context': '0. La mère se disputait avec son fils en public, c’était gênant.', 'proba': 1.0, 'process': 'reference word'}",d34602e1-1664-42cb-b139-c5cb8bcfa2a0,e6e4ac30-bd74-4a70-bfeb-924ed7f065c0,2024-11-25T11:28:27.710659+00:00,"{'source': 'e6e4ac30-bd74-4a70-bfeb-924ed7f065c0', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 98, 'endOffset': 110}]}"
07095603-1bd4-4d74-9252-d58a03c7dc71,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'se disputent', 'context': '1. Mes parents se disputent tout le temps, c’est triste.', 'proba': 0.9}",84dcf943-f4b3-4886-a2d5-e0a3661cde64,e6e4ac30-bd74-4a70-bfeb-924ed7f065c0,2025-01-03T12:54:01.685951,"{'source': 'e6e4ac30-bd74-4a70-bfeb-924ed7f065c0', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 274, 'endOffset': 286}]}"
e0228824-a40d-4000-b1e1-da0bf2251deb,default,0,"{'text': 'se disputent', 'context': '1. Mes parents se disputent tout le temps, c’est triste.', 'proba': 0.9}",fe4bab23-b07f-4e52-ac3f-7391d5aef4fb,e6e4ac30-bd74-4a70-bfeb-924ed7f065c0,2025-01-03T12:54:01.685951,"{'source': 'e6e4ac30-bd74-4a70-bfeb-924ed7f065c0', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 274, 'endOffset': 286}]}"
3f0837e3-5ca8-415c-bdf8-5cd916ab0f74,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'se disputent', 'context': '1. Mes parents se disputent tout le temps, c’est triste.'}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,e6e4ac30-bd74-4a70-bfeb-924ed7f065c0,2024-11-25T10:18:45.013539+00:00,"{'source': 'e6e4ac30-bd74-4a70-bfeb-924ed7f065c0', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 274, 'endOffset': 286}]}"
6e28479e-e528-4cb5-9485-aafac2048413,default,0,"{'text': 'se disputait', 'context': '0. La mère se disputait avec son fils en public, c’était gênant.', 'proba': 1.0, 'process': 'reference word'}",da26a09b-917d-4c13-953a-63d39bcac892,e6e4ac30-bd74-4a70-bfeb-924ed7f065c0,2025-01-03T12:54:01.685879,"{'source': 'e6e4ac30-bd74-4a70-bfeb-924ed7f065c0', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 98, 'endOffset': 110}]}"
bbd69d6a-ecda-4cdf-9dc7-70318b837344,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'se disputent', 'context': '1. Mes parents se disputent tout le temps, c’est triste.', 'proba': 0.9}",d34602e1-1664-42cb-b139-c5cb8bcfa2a0,e6e4ac30-bd74-4a70-bfeb-924ed7f065c0,2024-11-25T11:28:31.022875+00:00,"{'source': 'e6e4ac30-bd74-4a70-bfeb-924ed7f065c0', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 274, 'endOffset': 286}]}"
daed9485-0b06-4677-8843-316526c60dfc,d3ce7764-eb85-4999-b965-c028f539ee33,371a5d39-6e41-427f-8e1f-6bf64504e080,"{'text': 's’est dit', 'context': '1. Sa fille lui manquait. Elle s’est dit que ce weekend, elle ira la voir.', 'proba': 0.2}",d34602e1-1664-42cb-b139-c5cb8bcfa2a0,dbb0e4a9-9e12-4161-bfcd-9762abec6244,2024-11-25T11:28:01.502197+00:00,"{'source': 'dbb0e4a9-9e12-4161-bfcd-9762abec6244', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 290, 'endOffset': 299}]}"
a1e6bdc0-a99d-4a67-acfd-562f564fde0a,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'se dire', 'context': ""0. C'est mieux de tout se dire quand on veut bien s'entendre entre amis.""}",eb9a2239-5a6c-4da5-8957-af8a90d3e880,dbb0e4a9-9e12-4161-bfcd-9762abec6244,2024-11-26T09:15:39.953759+00:00,"{'source': 'dbb0e4a9-9e12-4161-bfcd-9762abec6244', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 106, 'endOffset': 113}]}"
4116bd0b-3a2e-423d-be00-05da09e42150,d3ce7764-eb85-4999-b965-c028f539ee33,371a5d39-6e41-427f-8e1f-6bf64504e080,"{'text': 's’est dit', 'context': '1. Sa fille lui manquait. Elle s’est dit que ce weekend, elle ira la voir.'}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,dbb0e4a9-9e12-4161-bfcd-9762abec6244,2024-11-25T10:18:26.469595+00:00,"{'source': 'dbb0e4a9-9e12-4161-bfcd-9762abec6244', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 290, 'endOffset': 299}]}"
ef523762-9866-41b0-ad82-80ff79a20be4,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'se dire', 'context': ""0. C'est mieux de tout se dire quand on veut bien s'entendre entre amis."", 'proba': 1.0, 'process': 'reference word'}",84dcf943-f4b3-4886-a2d5-e0a3661cde64,dbb0e4a9-9e12-4161-bfcd-9762abec6244,2025-01-03T12:54:01.686106,"{'source': 'dbb0e4a9-9e12-4161-bfcd-9762abec6244', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 106, 'endOffset': 113}]}"
d0ab3283-9ee9-4edd-9828-0f7b3ff3b560,default,1,"{'text': 's’est dit', 'context': '1. Sa fille lui manquait. Elle s’est dit que ce weekend, elle ira la voir.', 'proba': 0.2}",da26a09b-917d-4c13-953a-63d39bcac892,dbb0e4a9-9e12-4161-bfcd-9762abec6244,2025-01-03T12:54:01.686036,"{'source': 'dbb0e4a9-9e12-4161-bfcd-9762abec6244', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 290, 'endOffset': 299}]}"
302eff75-a473-411e-8fa4-679d113c20a9,default,0,"{'text': 'se dire', 'context': ""0. C'est mieux de tout se dire quand on veut bien s'entendre entre amis."", 'proba': 1.0, 'process': 'reference word'}",fe4bab23-b07f-4e52-ac3f-7391d5aef4fb,dbb0e4a9-9e12-4161-bfcd-9762abec6244,2025-01-03T12:54:01.686106,"{'source': 'dbb0e4a9-9e12-4161-bfcd-9762abec6244', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 106, 'endOffset': 113}]}"
6a9f3b47-4a37-4ccc-a6ef-2e06ae4430bf,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'se dire', 'context': ""0. C'est mieux de tout se dire quand on veut bien s'entendre entre amis.""}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,dbb0e4a9-9e12-4161-bfcd-9762abec6244,2024-11-25T10:18:14.896339+00:00,"{'source': 'dbb0e4a9-9e12-4161-bfcd-9762abec6244', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 106, 'endOffset': 113}]}"
74add12f-4016-4ff6-8263-f440a1531e79,default,371a5d39-6e41-427f-8e1f-6bf64504e080,"{'text': 's’est dit', 'context': '1. Sa fille lui manquait. Elle s’est dit que ce weekend, elle ira la voir.', 'proba': 0.2}",84dcf943-f4b3-4886-a2d5-e0a3661cde64,dbb0e4a9-9e12-4161-bfcd-9762abec6244,2025-01-03T12:54:01.686036,"{'source': 'dbb0e4a9-9e12-4161-bfcd-9762abec6244', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 290, 'endOffset': 299}]}"
f1e0ab7c-97d8-4037-b24e-0202a0920213,d3ce7764-eb85-4999-b965-c028f539ee33,371a5d39-6e41-427f-8e1f-6bf64504e080,"{'text': 's’est dit', 'context': '1. Sa fille lui manquait. Elle s’est dit que ce weekend, elle ira la voir.'}",eb9a2239-5a6c-4da5-8957-af8a90d3e880,dbb0e4a9-9e12-4161-bfcd-9762abec6244,2024-11-26T09:15:44.558136+00:00,"{'source': 'dbb0e4a9-9e12-4161-bfcd-9762abec6244', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 290, 'endOffset': 299}]}"
08203d00-fb6a-4eb7-b14a-1200e8ca60b4,default,1,"{'text': 's’est dit', 'context': '1. Sa fille lui manquait. Elle s’est dit que ce weekend, elle ira la voir.', 'proba': 0.2}",fe4bab23-b07f-4e52-ac3f-7391d5aef4fb,dbb0e4a9-9e12-4161-bfcd-9762abec6244,2025-01-03T12:54:01.686036,"{'source': 'dbb0e4a9-9e12-4161-bfcd-9762abec6244', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 290, 'endOffset': 299}]}"
8efa00ac-05f7-47a1-b849-8a543f3ca898,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'se dire', 'context': ""0. C'est mieux de tout se dire quand on veut bien s'entendre entre amis."", 'proba': 1.0, 'process': 'reference word'}",d34602e1-1664-42cb-b139-c5cb8bcfa2a0,dbb0e4a9-9e12-4161-bfcd-9762abec6244,2024-11-25T11:27:42.334586+00:00,"{'source': 'dbb0e4a9-9e12-4161-bfcd-9762abec6244', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 106, 'endOffset': 113}]}"
b7337089-1d23-448f-86a4-c16361543b58,default,0,"{'text': 'se dire', 'context': ""0. C'est mieux de tout se dire quand on veut bien s'entendre entre amis."", 'proba': 1.0, 'process': 'reference word'}",da26a09b-917d-4c13-953a-63d39bcac892,dbb0e4a9-9e12-4161-bfcd-9762abec6244,2025-01-03T12:54:01.686106,"{'source': 'dbb0e4a9-9e12-4161-bfcd-9762abec6244', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 106, 'endOffset': 113}]}"
4ff828b8-9eea-48a1-b6b1-62af9d2375f5,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': ""s'oppose à"", 'context': ""0. Le syndicat s'oppose à la réduction des primes des travailleurs.""}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,2e6cfd29-c684-43c6-bfeb-d37f7558640a,2024-11-25T09:47:51.801220+00:00,"{'source': '2e6cfd29-c684-43c6-bfeb-d37f7558640a', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 102, 'endOffset': 112}]}"
8e6bf8d1-5088-402e-b89e-8cf9eace4f4b,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'oppose', 'context': ""1. Le syndicat s'oppose à la réduction des primes des travailleurs."", 'proba': 1.0}",d34602e1-1664-42cb-b139-c5cb8bcfa2a0,2e6cfd29-c684-43c6-bfeb-d37f7558640a,2024-11-25T11:16:17.900782+00:00,"{'source': '2e6cfd29-c684-43c6-bfeb-d37f7558640a', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 279, 'endOffset': 286}]}"
2bbd27c4-f4cc-4848-9a39-0bd9a4a1d77e,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'oppose', 'context': ""0. Le syndicat s'oppose à la réduction des primes des travailleurs."", 'proba': 1.0, 'process': 'reference word'}",84dcf943-f4b3-4886-a2d5-e0a3661cde64,2e6cfd29-c684-43c6-bfeb-d37f7558640a,2025-01-03T12:54:01.686254,"{'source': '2e6cfd29-c684-43c6-bfeb-d37f7558640a', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 104, 'endOffset': 111}]}"
6712eb1c-e933-4e97-8b33-3e6cf82c111c,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'oppose', 'context': ""0. Le syndicat s'oppose à la réduction des primes des travailleurs."", 'proba': 1.0, 'process': 'reference word'}",d34602e1-1664-42cb-b139-c5cb8bcfa2a0,2e6cfd29-c684-43c6-bfeb-d37f7558640a,2024-11-25T11:16:13.118692+00:00,"{'source': '2e6cfd29-c684-43c6-bfeb-d37f7558640a', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 104, 'endOffset': 111}]}"
2de24655-2ffe-4b84-a638-8296a798ea37,default,0,"{'text': 'oppose', 'context': ""1. Le syndicat s'oppose à la réduction des primes des travailleurs."", 'proba': 1.0}",fe4bab23-b07f-4e52-ac3f-7391d5aef4fb,2e6cfd29-c684-43c6-bfeb-d37f7558640a,2025-01-03T12:54:01.686186,"{'source': '2e6cfd29-c684-43c6-bfeb-d37f7558640a', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 279, 'endOffset': 286}]}"
239adc90-6018-4aa3-b09c-7c43e3bfb3b8,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': ""s'oppose à"", 'context': ""1. Le syndicat s'oppose à la réduction des primes des travailleurs.""}",eb9a2239-5a6c-4da5-8957-af8a90d3e880,2e6cfd29-c684-43c6-bfeb-d37f7558640a,2024-11-26T09:03:13.225857+00:00,"{'source': '2e6cfd29-c684-43c6-bfeb-d37f7558640a', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 277, 'endOffset': 287}]}"
483d9cd2-f569-4781-86af-e485054e563d,default,0,"{'text': 'oppose', 'context': ""0. Le syndicat s'oppose à la réduction des primes des travailleurs."", 'proba': 1.0, 'process': 'reference word'}",fe4bab23-b07f-4e52-ac3f-7391d5aef4fb,2e6cfd29-c684-43c6-bfeb-d37f7558640a,2025-01-03T12:54:01.686254,"{'source': '2e6cfd29-c684-43c6-bfeb-d37f7558640a', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 104, 'endOffset': 111}]}"
e16fc801-86ae-4dfc-8d97-4a4ae4d2689a,default,0,"{'text': 'oppose', 'context': ""0. Le syndicat s'oppose à la réduction des primes des travailleurs."", 'proba': 1.0, 'process': 'reference word'}",da26a09b-917d-4c13-953a-63d39bcac892,2e6cfd29-c684-43c6-bfeb-d37f7558640a,2025-01-03T12:54:01.686254,"{'source': '2e6cfd29-c684-43c6-bfeb-d37f7558640a', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 104, 'endOffset': 111}]}"
660945d0-1159-4848-9be5-63c10c751bbd,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'oppose', 'context': ""1. Le syndicat s'oppose à la réduction des primes des travailleurs."", 'proba': 1.0}",84dcf943-f4b3-4886-a2d5-e0a3661cde64,2e6cfd29-c684-43c6-bfeb-d37f7558640a,2025-01-03T12:54:01.686186,"{'source': '2e6cfd29-c684-43c6-bfeb-d37f7558640a', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 279, 'endOffset': 286}]}"
280f6d4e-e02f-4f35-bebd-de7ee2bc2a4e,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': ""s'oppose à"", 'context': ""0. Le syndicat s'oppose à la réduction des primes des travailleurs.""}",eb9a2239-5a6c-4da5-8957-af8a90d3e880,2e6cfd29-c684-43c6-bfeb-d37f7558640a,2024-11-26T09:03:10.195522+00:00,"{'source': '2e6cfd29-c684-43c6-bfeb-d37f7558640a', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 102, 'endOffset': 112}]}"
d9dde580-86f4-4934-b7d5-fb952159b514,default,0,"{'text': 'oppose', 'context': ""1. Le syndicat s'oppose à la réduction des primes des travailleurs."", 'proba': 1.0}",da26a09b-917d-4c13-953a-63d39bcac892,2e6cfd29-c684-43c6-bfeb-d37f7558640a,2025-01-03T12:54:01.686186,"{'source': '2e6cfd29-c684-43c6-bfeb-d37f7558640a', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 279, 'endOffset': 286}]}"
4190a96d-0075-48d3-9864-f4ad8cbaaa36,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': ""s'oppose à"", 'context': ""1. Le syndicat s'oppose à la réduction des primes des travailleurs.""}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,2e6cfd29-c684-43c6-bfeb-d37f7558640a,2024-11-25T09:47:54.947696+00:00,"{'source': '2e6cfd29-c684-43c6-bfeb-d37f7558640a', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 277, 'endOffset': 287}]}"
cef765aa-fe63-4df9-8924-9a82aa50bc22,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'réalisé', 'context': '2. Elle a réalisé sa plus belle invention en 1906.'}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,ccc599de-e8f8-4135-9ebc-4ddfa170e194,2024-11-25T10:16:49.707300+00:00,"{'source': 'ccc599de-e8f8-4135-9ebc-4ddfa170e194', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 404, 'endOffset': 411}]}"
e62e42a1-597b-4ac1-ba82-311ec49342e2,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'réalisé', 'context': '0. Il a réalisé son rêve de devenir médecin.'}",eb9a2239-5a6c-4da5-8957-af8a90d3e880,ccc599de-e8f8-4135-9ebc-4ddfa170e194,2024-11-26T09:13:40.849898+00:00,"{'source': 'ccc599de-e8f8-4135-9ebc-4ddfa170e194', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 92, 'endOffset': 99}]}"
