id,task,entity,body,annotator,document,created,target
9066b930-6c3e-4a48-a7a0-02a83bdd33bf,default,0,"{'text': 's’est dit', 'context': '1. Sa fille lui manquait. Elle s’est dit que ce weekend, elle ira la voir.', 'proba': 1.0, 'process': 'reference word'}",76a78473-a608-4c59-bf52-898d3dfd7121,dbb0e4a9-9e12-4161-bfcd-9762abec6244,2025-02-05T14:40:57.493778,"{'source': 'dbb0e4a9-9e12-4161-bfcd-9762abec6244', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 290, 'endOffset': 299}]}"
6a9f3b47-4a37-4ccc-a6ef-2e06ae4430bf,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'se dire', 'context': ""0. C'est mieux de tout se dire quand on veut bien s'entendre entre amis.""}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,dbb0e4a9-9e12-4161-bfcd-9762abec6244,2024-11-25T10:18:14.896339+00:00,"{'source': 'dbb0e4a9-9e12-4161-bfcd-9762abec6244', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 106, 'endOffset': 113}]}"
a1e6bdc0-a99d-4a67-acfd-562f564fde0a,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'se dire', 'context': ""0. C'est mieux de tout se dire quand on veut bien s'entendre entre amis.""}",eb9a2239-5a6c-4da5-8957-af8a90d3e880,dbb0e4a9-9e12-4161-bfcd-9762abec6244,2024-11-26T09:15:39.953759+00:00,"{'source': 'dbb0e4a9-9e12-4161-bfcd-9762abec6244', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 106, 'endOffset': 113}]}"
8e6bf8d1-5088-402e-b89e-8cf9eace4f4b,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'oppose', 'context': ""1. Le syndicat s'oppose à la réduction des primes des travailleurs."", 'proba': 1.0, 'process': 'reference word'}",d34602e1-1664-42cb-b139-c5cb8bcfa2a0,2e6cfd29-c684-43c6-bfeb-d37f7558640a,2024-11-25T11:16:17.900782+00:00,"{'source': '2e6cfd29-c684-43c6-bfeb-d37f7558640a', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 279, 'endOffset': 286}]}"
b33026ee-7db5-4a58-a132-9b8b3a89bad2,default,0,"{'text': 'oppose', 'context': ""1. Le syndicat s'oppose à la réduction des primes des travailleurs."", 'proba': 1.0, 'process': 'reference word'}",76a78473-a608-4c59-bf52-898d3dfd7121,2e6cfd29-c684-43c6-bfeb-d37f7558640a,2025-02-05T14:40:57.493985,"{'source': '2e6cfd29-c684-43c6-bfeb-d37f7558640a', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 279, 'endOffset': 286}]}"
4ff828b8-9eea-48a1-b6b1-62af9d2375f5,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': ""s'oppose à"", 'context': ""0. Le syndicat s'oppose à la réduction des primes des travailleurs.""}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,2e6cfd29-c684-43c6-bfeb-d37f7558640a,2024-11-25T09:47:51.801220+00:00,"{'source': '2e6cfd29-c684-43c6-bfeb-d37f7558640a', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 102, 'endOffset': 112}]}"
6712eb1c-e933-4e97-8b33-3e6cf82c111c,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'oppose', 'context': ""0. Le syndicat s'oppose à la réduction des primes des travailleurs."", 'proba': 1.0}",d34602e1-1664-42cb-b139-c5cb8bcfa2a0,2e6cfd29-c684-43c6-bfeb-d37f7558640a,2024-11-25T11:16:13.118692+00:00,"{'source': '2e6cfd29-c684-43c6-bfeb-d37f7558640a', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 104, 'endOffset': 111}]}"
4190a96d-0075-48d3-9864-f4ad8cbaaa36,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': ""s'oppose à"", 'context': ""1. Le syndicat s'oppose à la réduction des primes des travailleurs.""}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,2e6cfd29-c684-43c6-bfeb-d37f7558640a,2024-11-25T09:47:54.947696+00:00,"{'source': '2e6cfd29-c684-43c6-bfeb-d37f7558640a', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 277, 'endOffset': 287}]}"
280f6d4e-e02f-4f35-bebd-de7ee2bc2a4e,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': ""s'oppose à"", 'context': ""0. Le syndicat s'oppose à la réduction des primes des travailleurs.""}",eb9a2239-5a6c-4da5-8957-af8a90d3e880,2e6cfd29-c684-43c6-bfeb-d37f7558640a,2024-11-26T09:03:10.195522+00:00,"{'source': '2e6cfd29-c684-43c6-bfeb-d37f7558640a', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 102, 'endOffset': 112}]}"
396b4a2e-594d-42a9-8573-4becdda0f80a,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'oppose', 'context': ""1. Le syndicat s'oppose à la réduction des primes des travailleurs."", 'proba': 1.0, 'process': 'reference word'}",c750946d-c7bd-42e9-9b77-2c9425fdae60,2e6cfd29-c684-43c6-bfeb-d37f7558640a,2025-02-05T14:40:57.493985,"{'source': '2e6cfd29-c684-43c6-bfeb-d37f7558640a', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 279, 'endOffset': 286}]}"
239adc90-6018-4aa3-b09c-7c43e3bfb3b8,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': ""s'oppose à"", 'context': ""1. Le syndicat s'oppose à la réduction des primes des travailleurs.""}",eb9a2239-5a6c-4da5-8957-af8a90d3e880,2e6cfd29-c684-43c6-bfeb-d37f7558640a,2024-11-26T09:03:13.225857+00:00,"{'source': '2e6cfd29-c684-43c6-bfeb-d37f7558640a', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 277, 'endOffset': 287}]}"
98e58564-0e09-4c93-b8ae-c45ca555cdb7,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'oppose', 'context': ""0. Le syndicat s'oppose à la réduction des primes des travailleurs."", 'proba': 1.0}",c750946d-c7bd-42e9-9b77-2c9425fdae60,2e6cfd29-c684-43c6-bfeb-d37f7558640a,2025-02-05T14:40:57.494085,"{'source': '2e6cfd29-c684-43c6-bfeb-d37f7558640a', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 104, 'endOffset': 111}]}"
2974d3d8-89d7-4048-84ae-900f87a05023,default,0,"{'text': 'oppose', 'context': ""0. Le syndicat s'oppose à la réduction des primes des travailleurs."", 'proba': 1.0}",76a78473-a608-4c59-bf52-898d3dfd7121,2e6cfd29-c684-43c6-bfeb-d37f7558640a,2025-02-05T14:40:57.494085,"{'source': '2e6cfd29-c684-43c6-bfeb-d37f7558640a', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 104, 'endOffset': 111}]}"
a5ea6f68-371e-4ec9-be96-383f38165e8e,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'a réalisé', 'context': '2. Elle a réalisé sa plus belle invention en 1906.', 'proba': 1.0, 'process': 'reference word'}",c750946d-c7bd-42e9-9b77-2c9425fdae60,ccc599de-e8f8-4135-9ebc-4ddfa170e194,2025-02-05T14:40:57.494408,"{'source': 'ccc599de-e8f8-4135-9ebc-4ddfa170e194', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 402, 'endOffset': 411}]}"
cc9a7001-f686-434b-b1b2-6abf193cc726,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'réalisé', 'context': '0. Il a réalisé son rêve de devenir médecin.'}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,ccc599de-e8f8-4135-9ebc-4ddfa170e194,2024-11-25T10:16:40.032943+00:00,"{'source': 'ccc599de-e8f8-4135-9ebc-4ddfa170e194', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 92, 'endOffset': 99}]}"
85ad5911-dc7a-4fbf-a5e4-467a9b9404c1,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'a réalisé', 'context': '0. Il a réalisé son rêve de devenir médecin.', 'proba': 0.7}",d34602e1-1664-42cb-b139-c5cb8bcfa2a0,ccc599de-e8f8-4135-9ebc-4ddfa170e194,2024-12-27T08:34:19.668310+00:00,"{'source': 'ccc599de-e8f8-4135-9ebc-4ddfa170e194', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 90, 'endOffset': 99}]}"
5408fc02-6115-47fa-8ab7-2472ab1416bc,default,0,"{'text': 'a réalisé', 'context': '2. Elle a réalisé sa plus belle invention en 1906.', 'proba': 1.0, 'process': 'reference word'}",76a78473-a608-4c59-bf52-898d3dfd7121,ccc599de-e8f8-4135-9ebc-4ddfa170e194,2025-02-05T14:40:57.494408,"{'source': 'ccc599de-e8f8-4135-9ebc-4ddfa170e194', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 402, 'endOffset': 411}]}"
ce2e4fe0-c315-4545-9e09-634fc3ede0d2,default,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'réaliser', 'context': '1. Elle a réussi à réaliser son rêve de devenir médecin.', 'proba': 0.85}",c750946d-c7bd-42e9-9b77-2c9425fdae60,ccc599de-e8f8-4135-9ebc-4ddfa170e194,2025-02-05T14:40:57.494307,"{'source': 'ccc599de-e8f8-4135-9ebc-4ddfa170e194', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 252, 'endOffset': 261}]}"
51fa26b5-b449-4891-b647-ac91013cd568,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'réaliser', 'context': '1. Elle a réussi à réaliser son rêve de devenir médecin.'}",e920598f-774d-4e1c-a2dc-8fb9a6f3053f,ccc599de-e8f8-4135-9ebc-4ddfa170e194,2024-11-25T10:16:41.772810+00:00,"{'source': 'ccc599de-e8f8-4135-9ebc-4ddfa170e194', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 252, 'endOffset': 260}]}"
26768768-ea7b-477e-a4d4-a3e00c8c97c7,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'réaliser', 'context': '1. Elle a réussi à réaliser son rêve de devenir médecin.'}",eb9a2239-5a6c-4da5-8957-af8a90d3e880,ccc599de-e8f8-4135-9ebc-4ddfa170e194,2024-11-26T09:13:45.580041+00:00,"{'source': 'ccc599de-e8f8-4135-9ebc-4ddfa170e194', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 252, 'endOffset': 260}]}"
a98786b3-a38e-4fed-8145-b91ffb701352,d3ce7764-eb85-4999-b965-c028f539ee33,1ecf29a6-9193-4a8b-9317-5dc319b94507,"{'text': 'réaliser', 'context': '1. Elle a réussi à réaliser son rêve de devenir médecin.', 'proba': 0.85}",d34602e1-1664-42cb-b139-c5cb8bcfa2a0,ccc599de-e8f8-4135-9ebc-4ddfa170e194,2024-12-27T08:34:29.799351+00:00,"{'source': 'ccc599de-e8f8-4135-9ebc-4ddfa170e194', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 252, 'endOffset': 261}]}"
2ef84a6d-3eb3-48b5-8618-e0e2df8a0ff5,default,0,"{'text': 'réaliser', 'context': '1. Elle a réussi à réaliser son rêve de devenir médecin.', 'proba': 0.85}",76a78473-a608-4c59-bf52-898d3dfd7121,ccc599de-e8f8-4135-9ebc-4ddfa170e194,2025-02-05T14:40:57.494307,"{'source': 'ccc599de-e8f8-4135-9ebc-4ddfa170e194', 'selector': [{'startContainer': '/', 'endContainer': '/', 'startOffset': 252, 'endOffset': 261}]}"
