id,uri,content
23a02fb1-5303-4d3b-a2e6-ce20156807ec,43,"Word: aller
Id: f5d9c6c1-7110-4932-8364-47d6bdc7a68b
Meaning: 0
------Context------
Allez à l'école tous les jours.
-------------------
Word: aller
Id: c252a58f-3fda-43da-bf8b-8d1d29b2cff7
Meaning: 0
------Context------
Allez à l'école tous les jours.
-------------------
Word: aller
Id: 0c9913fd-45be-45b8-a8d5-72b8372843e4
Meaning: 0
------Context------
Je vais à l'école tous les jours.
-------------------
Word: aller
Id: eb6a5415-7eac-4631-aacb-2383085faf3f
Meaning: 0
------Context------
Allez à l'école tous les jours.
-------------------"
a589cf2c-035c-4f96-8081-98c19bfbcf6f,42,"Word: aimer
Id: 775ac9e1-a7fd-4e97-83f6-13ad6794f942
Meaning: 0
------Context------
Pour qu’un enfant soit heureux, il faut lui rappeler tous les jours qu’on l’aime.
-------------------
Word: aimer
Id: 775ac9e1-a7fd-4e97-83f6-13ad6794f942
Meaning: 0
------Context------
Il a toujours aimé les animaux.
-------------------
Word: aimer
Id: 63d68845-9d18-4156-80ff-64b416318922
Meaning: 0
------Context------
Elle aime les fleurs.
-------------------"
0cf0fd37-d4ea-4b72-9530-965d1867effb,41,"Word: rien
Id: ec940529-a794-444d-b3fa-d946b6c81159
Meaning: 0
------Context------
Il n'y a rien dans le frigo.
-------------------
Word: rien
Id: 117dffcd-f6c5-49cd-a28c-284634c1a569
Meaning: 0
------Context------
Il n'y a rien dans le frigo.
-------------------"
dbf01186-cba3-45a5-9f1a-c4ae03a85dab,40,"Word: voile
Id: 077ad5e5-a993-441e-a74a-546e7e5670dc
Meaning: 0
------Context------
Le voile est un foulard porté sur la tête par des femmes musulmanes.
-------------------
Word: voile
Id: bb59d783-34ee-4def-8b62-0aca766ec90b
Meaning: 0
------Context------
La voile est une activité qui se pratique dans un bateau à voile.
-------------------"
ca71a974-b870-4a7a-9517-3b321e537486,39,"Word: vis
Id: a9ec4fa8-a81f-4137-8fa2-0f7334a0aa24
Meaning: 0
------Context------
Ma mère serre les vis des étagères avec un tournevis.
-------------------
Word: vis
Id: 86deee95-c664-4ccf-84d8-8f4803c87586
Meaning: 0
------Context------
J'ai besoin d'une vis pour réparer la chaise.
-------------------"
2a40ba78-a13a-49b4-af6f-860e213c70ef,38,"Word: verre
Id: 693569c7-4e9b-4d10-9d01-5677103226cb
Meaning: 0
------Context------
Est-ce que tu peux me donner un verre, je veux me servir de l'eau.
-------------------
Word: verre
Id: ed2bed8a-b5c0-4547-9d87-c956861db858
Meaning: 0
------Context------
J'ai bu un verre d'eau.
-------------------"
406fd8a4-db54-4c5b-b30f-3395f8ddc17a,37,"Word: temps
Id: 3f196dc1-afee-4253-a700-637627b63fee
Meaning: 0
------Context------
Un humain passe presque 8 heures de son temps à dormir, par jour.
-------------------
Word: temps
Id: 3f196dc1-afee-4253-a700-637627b63fee
Meaning: 0
------Context------
Il est important de gérer son temps efficacement.
-------------------
Word: temps
Id: be97ba02-e39a-45ef-b9e1-ddc77dd93fd8
Meaning: 0
------Context------
Je n'ai pas beaucoup de temps aujourd'hui.
-------------------"
95cb122f-e1f2-4fd0-ad55-15c40c3b09a7,36,"Word: siège
Id: 41c68232-aa65-43d2-9281-a6fd1ac6ea02
Meaning: 0
------Context------
Le siège avant est très confortable, ceux de derrière sont plus durs.
-------------------
Word: siège
Id: 9015588a-57d5-443f-8908-62b56e0b1611
Meaning: 0
------Context------
Le siège est efficace pour affaiblir l'ennemi en le coupant du monde.
-------------------"
ceafb484-b59b-48a4-b323-e721c432f3e3,35,"Word: secrétaire
Id: 4457b069-2811-4083-8110-298b5e5d2870
Meaning: 0
------Context------
Le secrétaire est le meuble sur lequel on écrit son courrier.
-------------------
Word: secrétaire
Id: a52d2b11-cf95-4ddb-8be5-aacf318e9284
Meaning: 0
------Context------
Je suis secrétaire, je m'occupe de toutes les tâches administratives du bureau.
-------------------"
ace2d105-5451-491a-a6fd-eb6b28b75730,34,"Word: rayon
Id: 6a42807d-8455-4572-9b08-bb9918173da7
Meaning: 0
------Context------
Le rayon est un segment relie le centre du cercle à un point du cercle.
-------------------
Word: rayon
Id: 472e2088-0989-4a01-9165-52aacc43e7e6
Meaning: 0
------Context------
Les rayons de soleil sont mauvais pour la peau si on ne met pas de crème.
-------------------"
3eeaabb4-f18e-4a81-a687-1f5632763894,33,"Word: plâtre
Id: fbe17bdd-6e2c-4d57-b805-15be09545e89
Meaning: 0
------Context------
On lui a mis un plâtre pour maintenir son bras fracturé immobile.
-------------------
Word: plâtre
Id: 7291ee8b-b4a4-42fb-8c2c-01e9a67114e8
Meaning: 0
------Context------
Le plâtre est un matériau de construction isolant qu'on peut utiliser pour enduire.
-------------------"
7915756e-2a4e-439e-b5ce-62921ea4e5e3,32,"Word: place
Id: 7c14af83-cda0-4076-a3c4-5b844f438c0f
Meaning: 0
------Context------
Dans le centre du village il y a une petite place où se tient le marché tous les matins.
-------------------
Word: place
Id: 67274afa-9cff-464b-b9b9-2a316ef448d7
Meaning: 0
------Context------
On ne doit pas bouger de sa place pendant le décollage et l'atterrissage.
-------------------
Word: place
Id: 7c14af83-cda0-4076-a3c4-5b844f438c0f
Meaning: 0
------Context------
La place du village est très animée le dimanche.
-------------------"
e7c3e959-809e-4e35-9baf-0f3d70cb9696,31,"Word: piste
Id: 2575ac5d-c3cd-426f-9b77-4d52c7c7e202
Meaning: 0
------Context------
La piste est un espace étroit autour d’un terrain sur lequel on peut courir.
-------------------
Word: piste
Id: 31019bde-6088-4d95-ba02-1e9ad8e84c4c
Meaning: 0
------Context------
Les animaux du cirque ont fait le tour de la piste en musique avec leurs dompteurs.
-------------------"
c4400088-0bd6-4579-9424-405fbd677e39,30,"Word: nez
Id: b8e54d74-3430-41a7-ac79-563b2cfbcee0
Meaning: 0
------Context------
Je respire avec mon nez. Il me permet aussi de sentir les odeurs.
-------------------
Word: nez
Id: fcb3228d-ebda-4a5f-914e-784c430fa54e
Meaning: 0
------Context------
Il a un nez très pointu.
-------------------"
ec322ec7-b49e-4dbc-be22-24a3f4f69282,29,"Word: moniteur
Id: 869a9ca9-d44d-42bd-abf3-ec75686a53b4
Meaning: 0
------Context------
Le moniteur est l’écran de l’ordinateur.
-------------------
Word: moniteur
Id: ecb4b620-4b46-4565-86e1-528ec929ea02
Meaning: 0
------Context------
Le moniteur de ski était très bienveillant avec les enfants.
-------------------"
c83a5d5c-9ae0-4207-a21e-86f7a4cb3e99,28,"Word: lutte
Id: 5ff3ab3b-cbc7-418e-9e4d-79b0b10a5780
Meaning: 0
------Context------
La lutte contre la discrimination est très importante dans nos sociétés.
-------------------
Word: lutte
Id: b495fd9f-f554-44f1-b06b-a90932851ec1
Meaning: 0
------Context------
La lutte gréco-romaine est un sport qui a son origine dans l’Antiquité.
-------------------"
9ea5eded-78d9-4532-be7e-df3f04b8e61b,27,"Word: kiosque
Id: 4c05167d-3b64-4190-959e-deb4815aa6db
Meaning: 0
------Context------
Un kiosque est un pavillon de jardin généralement ouvert de tous les côtés.
-------------------
Word: kiosque
Id: 826aaec4-39f1-4621-92aa-80b996e5d6f9
Meaning: 0
------Context------
Au coin de la rue il y a un kiosque qui vend des journaux et des fleurs.
-------------------"
34498e99-22c2-4112-9cdb-596ba6c6e0ed,26,"Word: jogging
Id: 52f940d7-2135-4123-9129-11234504808d
Meaning: 0
------Context------
Pour faire un jogging, on n’a besoin que de bonnes chaussures de course.
-------------------
Word: jogging
Id: ecef9c38-8784-4916-8fba-817ebe3f63b3
Meaning: 0
------Context------
Mets ton jogging et viens courir avec moi, au parc !
-------------------"
cc248ae2-a8e6-443c-bf01-7e35075576ae,25,"Word: héroïne
Id: d64e639b-0bdc-471d-9a7f-e12a4df0e439
Meaning: 0
------Context------
L’héroïne est une drogue qui provient du pavot.
-------------------
Word: héroïne
Id: a7b1adad-113f-4e20-9e22-2a1ebfd66b93
Meaning: 0
------Context------
L’héroïne du film Titanic a tout essayé pour sauver Jack, le héros.
-------------------"
bacd2794-97de-4fdc-ba1e-082f03b812f2,24,"Word: heure
Id: 55d846b3-f311-4ef7-9192-e9b4d9f55675
Meaning: 0
------Context------
Il est huit heures du matin.
-------------------
Word: heure
Id: 44e2896a-ff76-4dca-b2a0-b507a899b765
Meaning: 0
------Context------
Il est huit heures du matin.
-------------------
Word: heure
Id: 92449a63-c88c-4fd0-9415-c2133bd56015
Meaning: 0
------Context------
Il est huit heures du matin.
-------------------
Word: heure
Id: 92449a63-c88c-4fd0-9415-c2133bd56015
Meaning: 0
------Context------
Je viens de boire un café. Dans une heure, je vais déjeuner.
-------------------"
35009846-2885-4ab5-9f0c-82b3e4fee881,23,"Word: garage
Id: 58a0e318-e979-4af9-a738-eccb2b7079ed
Meaning: 0
------Context------
Notre garage peut contenir trois voitures.
-------------------
Word: garage
Id: dcac5b4a-9161-4797-b030-b27e5ba17e81
Meaning: 0
------Context------
La voiture de Léa est encore en panne alors elle l'a laissée au garage.
-------------------"
ce139a89-f72e-4f33-99a0-ab903b018e81,22,"Word: doigt
Id: cba25de5-6fb5-48ed-bcfe-b810ed919981
Meaning: 0
------Context------
Il s'est coupé le doigt en cuisinant.
-------------------
Word: doigt
Id: 94a7cf05-85df-48ad-8f5f-b00258271315
Meaning: 0
------Context------
Il s'est coupé le doigt en cuisinant.
-------------------"
8f260f5b-fc7a-4b39-81e2-fb268428dee4,21,"Word: créneau
Id: 8b6e219a-16c3-4c4d-897f-aca19848dfb4
Meaning: 0
------Context------
Le créneau occupé par le journal TV est 19h30-20h00. Après ça, il y a un film.
-------------------
Word: créneau
Id: 6fa6f925-0da2-4db0-b3a1-14df5e58da70
Meaning: 0
------Context------
Est-ce que vous auriez un créneau cet après-midi pour discuter du projet ?
-------------------
Word: créneau
Id: 8b6e219a-16c3-4c4d-897f-aca19848dfb4
Meaning: 0
------Context------
J'ai un créneau libre à 15h pour notre réunion.
-------------------"
66ae9ba8-965d-4969-a73c-f83e09e7b564,20,"Word: coupe
Id: b5f40f68-6a56-4198-abd5-8efaee77c5b6
Meaning: 0
------Context------
En dessert elle a pris une grande coupe de glace.
-------------------
Word: coupe
Id: 3acab1f3-9e44-40da-bd9e-4d7560007c14
Meaning: 0
------Context------
L'équipe de foot française vient de gagner la coupe du monde, ils sont ravis.
-------------------"
3ff396a9-fa56-46e4-b372-4ab5ec0ad952,19,"Word: coup
Id: db47eb06-ff84-4d05-b4cd-7164241e3c4b
Meaning: 0
------Context------
Il a reçu un coup sur la tête.
-------------------
Word: coup
Id: 678bf186-d76f-4b1e-a528-0eb390666bd7
Meaning: 0
------Context------
Il a reçu un coup sur la tête.
-------------------
Word: coup
Id: cec6cfb8-c76f-4bf6-8dc9-8d3bb214ceb6
Meaning: 0
------Context------
Sam et Dan se sont battus. Sam a donné un coup de poing à Dan.
-------------------"
bd051235-7bb1-48d6-8ad6-b5ab27cf0fac,18,"Word: club
Id: 90729102-5f64-4397-988b-f9ec5759891c
Meaning: 0
------Context------
Je fais partie d'un club de lecture qui se réunit chaque mois.
-------------------
Word: club
Id: 3849f59a-e324-40c4-b570-829e03862189
Meaning: 0
------Context------
Je suis membre d'un club de lecture.
-------------------"
7bb5a1f1-6d7c-4c8c-8527-3d833d526a1c,17,"Word: chapeau
Id: 90f11220-4dd5-4e22-a8d9-3d6cb40f83c5
Meaning: 0
------Context------
Il porte un chapeau rouge.
-------------------
Word: chapeau
Id: 43c58c20-0137-4ad4-9e2f-d2d8f42f6959
Meaning: 0
------Context------
Il porte un chapeau rouge.
-------------------"
4a35fa31-9e12-4734-9109-438b14364358,16,"Word: cadre
Id: 665b9ad9-91c3-4452-9c8c-42cf1466cee9
Meaning: 0
------Context------
Un cadre est une personne qui a des fonctions de direction dans une entreprise.
-------------------
Word: cadre
Id: 72890048-545d-426a-9837-6eed380f5303
Meaning: 0
------Context------
Ma mère a accroché plusieurs cadres avec des photos dans son salon.
-------------------"
b774c5bd-516c-406a-9f6d-f2d0cdfe5d2f,15,"Word: cachet
Id: 68700ee4-5fbe-4eed-b87e-daed69ed5b5d
Meaning: 0
------Context------
Un cachet est un genre de médicament qu’on avale avec de l’eau.
-------------------
Word: cachet
Id: bdf2d9a2-0ada-44cf-a70e-463b6dc45878
Meaning: 0
------Context------
Après avoir travaillé dans un premier film, je vais recevoir un cachet de 2 500€.
-------------------"
8f10296d-6a14-4d3f-876f-491080c63e35,14,"Word: bureau
Id: 5af70524-3477-451e-a4bd-6f0487f1d7df
Meaning: 0
------Context------
J'ai mis mon ordinateur est sur le nouveau bureau.
-------------------
Word: bureau
Id: 8e14369f-d41a-4443-94e9-d67c5d3be087
Meaning: 0
------Context------
Je travaille dans mon bureau, personne n’a le droit d’y entrer.
-------------------
Word: bureau
Id: 8e14369f-d41a-4443-94e9-d67c5d3be087
Meaning: 0
------Context------
Je travaille dans un bureau.
-------------------"
c4ff29a4-722a-4396-8bc2-b6ae2958621a,13,"Word: balle
Id: cf1e243b-f626-48e4-9d6a-f9fe2283a61e
Meaning: 0
------Context------
Le golfeur a perdu sa balle dans les buissons.
-------------------
Word: balle
Id: 72668347-00bd-4b22-b1c0-514bf96b9af1
Meaning: 0
------Context------
La balle est partie et l'homme s'est retrouvé blessé.
-------------------"
567afa2e-ebb4-44a0-b799-a4471ace371b,12,"Word: avocat
Id: 887b434a-f842-446a-805f-7442c8995eda
Meaning: 0
------Context------
L’avocat est un fruit vert, ni sucré ni salé, qui se mange dans les salades.
-------------------
Word: avocat
Id: c6ffc0fc-a3b9-4f11-a10a-5cf4ed2ccccf
Meaning: 0
------Context------
Ma femme et moi, on divorce. On a chacun fait appel à un avocat.
-------------------"
35d7fe6b-3f88-46dc-ad76-8e5423e8362c,11,"Word: an
Id: dadc697c-30db-47d7-9727-18b882f509f9
Meaning: 0
------Context------
Le jour de mon anniversaire, j’ai un an de plus.
-------------------
Word: an
Id: 5af604ea-b5c4-40d9-a486-10012fe7aa3d
Meaning: 0
------Context------
Il a vingt ans.
-------------------"
3b3a7103-d6d5-41fd-999c-4a82a5932e1a,10,"Word: alliance
Id: 5d729ed3-b2f7-4919-bd24-f580724d5f96
Meaning: 0
------Context------
Une alliance est une bague de mariage.
-------------------
Word: alliance
Id: 0e3c7c28-778c-440d-a83b-98b5ccca818d
Meaning: 0
------Context------
En temps de guerre, les Etats font des alliances pour s’aider et se soutenir entre eux.
-------------------"
6e5f71db-980f-4300-b462-ba98d91dfe06,9,"Word: poser un lapin
Id: 5a65548a-c7ac-4b4f-b59e-da509328455f
Meaning: 0
------Context------
C'est la dernière fois qu'il me pose un lapin, j'en ai marre de sortir pour rien.
-------------------
Word: poser un lapin
Id: ed983572-74b1-4c24-9880-d23b26d99ad0
Meaning: 0
------Context------
Serge n'est pas venu au rendez-vous, il m'a posé un lapin.
-------------------"
d4f4211e-e795-4efd-9ae9-d50f669a5044,8,"Word: alors que
Id: bd1d9d6d-6e4f-4f9a-93fb-d8ae4213756a
Meaning: 0
------Context------
Il veut absolument continuer la course alors qu'il est épuisé.
-------------------
Word: alors que
Id: a38edd81-e933-4822-b586-a58538220e6e
Meaning: 0
------Context------
Alors que je me dirigeais vers la plage, mon téléphone a sonné.
-------------------"
d98ab2b0-b1ab-4a54-9057-42b63598244d,7,"Word: ce
Id: 83652971-7ad4-451b-8a93-e4dfc5c26ce5
Meaning: 0
------Context------
Ce matin, il faisait très beau, je suis partie au travail à pied.
-------------------
Word: ce
Id: feb09244-8e4f-42cf-b109-9b24b8faae03
Meaning: 0
------Context------
Cette maison est belle.
-------------------
Word: ce
Id: 83652971-7ad4-451b-8a93-e4dfc5c26ce5
Meaning: 0
------Context------
Ce livre est intéressant.
-------------------"
f4d044ea-e313-4d5e-b9b9-4914b359fdad,6,"Word: plein
Id: f9c74819-1459-4bf6-a6e4-5fb108e7938f
Meaning: 0
------Context------
Le verre est plein d'eau.
-------------------
Word: plein
Id: 82d5206c-f750-4598-b602-3df306f76037
Meaning: 0
------Context------
Le verre est plein d'eau.
-------------------"
6de54b07-0ef3-46ae-9019-1410a3de167d,5,"Word: mûr
Id: d740a89a-0fb1-4efb-8895-1d59b9f40458
Meaning: 0
------Context------
Quand les pommes sont mûres, elles tombent de l’arbre.
-------------------
Word: mûr
Id: 4277f021-ab01-42f7-bf19-492df4375dcb
Meaning: 0
------Context------
Après deux heures de négociation, le directeur est mûr pour signer le contrat.
-------------------"
cc80a5a9-7d77-4847-b77b-b1bb885ad055,4,"Word: grand
Id: 016706e1-b692-4c0d-b2a5-c5835eed95d9
Meaning: 0
------Context------
Mon fils est très grand, il mesure un mètre quatre-vingt dix.
-------------------
Word: grand
Id: 0d8a463b-17ed-4eb6-acd9-256594fccb05
Meaning: 0
------Context------
La maison est très grande.
-------------------"
e7aeac9e-9620-408c-a446-3fd706280bdf,3,"Word: frais
Id: dc631473-8c5a-48cc-b493-532e7e371abb
Meaning: 0
------Context------
Il fait frais ce matin, je vais prendre un gilet.
-------------------
Word: frais
Id: d84ed9fe-5b86-4b5a-87e9-e4fe177891c0
Meaning: 0
------Context------
Les produits frais doivent être conservés au frigo.
-------------------"
cf5c3d67-8f0d-4ffe-b194-97e26abbbeb4,2,"Word: fort
Id: 18ec734a-c17c-4e73-90a7-375b920d4107
Meaning: 0
------Context------
Il est très fort, il n’a peur de rien ni de personne.
-------------------
Word: fort
Id: e04bc692-166b-4305-bfc8-81d292de0224
Meaning: 0
------Context------
Il est très fort en mathématiques.
-------------------
Word: fort
Id: 18ec734a-c17c-4e73-90a7-375b920d4107
Meaning: 0
------Context------
Il est très fort en mathématiques.
-------------------"
29bc9f52-6689-496b-a467-b512331c5b26,1,"Word: dernier
Id: 8eb91a89-fad7-4f99-9195-f95a84ac687d
Meaning: 0
------Context------
C'est la dernière fois que je te le dis.
-------------------
Word: dernier
Id: 0c028e69-ece6-4106-b45e-72ab338cc77e
Meaning: 0
------Context------
Les dernières nouvelles sont inquiétantes.
-------------------"
fdaabc4b-b13f-4935-bcdd-c0e3626d6901,0,"Word: bon
Id: 70d5b113-1f6c-4631-bb97-ef01475b3388
Meaning: 0
------Context------
Les fruits et les légumes sont bons pour la santé.
-------------------
Word: bon
Id: 70d5b113-1f6c-4631-bb97-ef01475b3388
Meaning: 0
------Context------
C'est un bon livre.
-------------------
Word: bon
Id: d081dda0-54d9-4f86-b09b-1bc8690791e8
Meaning: 0
------Context------
C'est un bon livre.
-------------------"
