id,lang,pos,text,text_meaning,text_romaji,text_hiragana,lemma,lemma_meaning,lemma_romaji,lemma_hiragana,example,context,annotation,document,status,y_pred,pred,process
NA,NA,NOUN,administrateur,NA,NA,NA,administrateur,1,NA,NA,NA,Brian Thayer était un administrateur parfaitement honnête et compétent .,NA,NA,pending,-1262298480473296700,0.2,"The word ""administrateur"" in both contexts refers to different roles. In context_1, ""administrateur"" is used in a legal or financial sense, referring to a person responsible for managing the affairs of a deceased person's estate, similar to an executor or legal representative. In context_2, ""administrateur"" refers to a person in a managerial or supervisory role, likely within an organization or institution, emphasizing honesty and competence.

Given these distinctions, the probability that ""administrateur"" has the same meaning in both contexts is low. I would estimate the probability at around 20%."
NA,NA,NOUN,administrateur,NA,NA,NA,administrateur,0,NA,NA,NA,"À condition que , si le montant total de l' indemnité n' excède pas 500 $et qu' il n' y ait pas d' exécuteur exécutif ou d' administrateur qualifié , le paiement puisse être effectué à la ou à personnes que le contrôleur général de États-Unis a jugées y avoir droit , sans qu' il soit nécessaire de se conformer à exigences de la loi en ce qui concerne l' administration de successions ;",NA,NA,pending,-7769939236575295125,0.95,"The word ""administrateur"" in both contexts refers to a person responsible for managing or overseeing the affairs of a deceased person's estate. In context_1, ""administrateur"" is mentioned alongside ""exécuteur testamentaire"" and ""représentant légal,"" indicating a role in handling the final tax declaration for a deceased taxpayer. In context_2, ""administrateur"" is mentioned in the context of handling payments related to an estate when there is no qualified executor or administrator.

Given that both contexts involve the management of a deceased person's estate, the probability that ""administrateur"" has the same meaning in both contexts is very high. Therefore, the probability is approximately 0.95."
NA,NA,NOUN,appel,NA,NA,NA,appel,0,NA,NA,NA,"Un appel à la police avait été placé d' ici quelques minutes après 21 heures , et la première voiture de police était arrivée deux ou trois minutes après cela - il y a 10 minutes maintenant .",NA,NA,pending,7248344771818333928,1.0,reference word
NA,NA,NOUN,appel,NA,NA,NA,appel,1,NA,NA,NA,"Compte tenu de ces circonstances , ainsi que de fait que la question à procès à cet égard se concentrait entièrement sur la recommandation de Ministère , que le pétitionnaire a répudiée mais que la commission d' appel et les tribunaux ci-dessous ont trouvées étayées par le dossier , nous ne trouvons aucune pertinence dans le rapport et les notes de conseiller-auditeur .",NA,NA,pending,2355270742845637562,0.05,"The word ""appel"" in French can have multiple meanings, including ""call"" (as in a phone call or a call for help) and ""appeal"" (as in a legal appeal). 

In context_1, ""appel"" refers to a call to the police, indicating the meaning of a phone call or a call for assistance.

In context_2, ""appel"" refers to a legal appeal, as it is used in the context of a commission and tribunals, which are related to legal proceedings.

Given these contexts, the probability that ""appel"" has the same meaning in both contexts is very low, as they refer to different concepts: a call for help in the first context and a legal appeal in the second context. Therefore, the probability is close to 0%."
NA,NA,NOUN,appel,NA,NA,NA,appel,2,NA,NA,NA,"Quand il avait donné l' appel quelques instants pensé , il est allé dans la cuisine pour demander à Mme Yamata de préparer le thé et les sushis pour les visiteurs , en utilisant la porcelaine anglaise formelle et le service de thé d' argent qui avait été donné à la mission , puis il est allé dehors pour inspecter le terrain .",NA,NA,pending,8862911498947635987,0.05,"The word ""appel"" in context_1 refers to an ""appeal"" in a legal or formal sense, as it is used in the context of a commission and tribunals. In context_2, ""appel"" refers to a ""call"" or ""invitation,"" as it is used in the context of someone giving thought to a call or request before taking action.

Given these contexts, the probability that ""appel"" has the same meaning in both contexts is very low. The meanings are distinct: one is related to a legal appeal, and the other to a call or request. Therefore, the probability is close to 0%."
NA,NA,NOUN,boue,NA,NA,NA,boue,0,NA,NA,NA,"Elena , tu auras de la boue partout sur ta robe "" !",NA,NA,pending,-5094204051414005374,1.0,reference word
NA,NA,NOUN,boues,NA,NA,NA,boue,1,NA,NA,NA,"L'âge moyen de boues basé sur le déplacement de solides a été calculé à 14,5 jours .",NA,NA,pending,8459465993322849876,0.2,"The words ""boue"" and ""boues"" are both related to the concept of mud or sludge in French. However, their meanings can differ based on context. 

In context_1, ""boue"" refers to mud, which is a mixture of water and soil, typically found on the ground and can cause dirtiness, as suggested by the phrase ""tu auras de la boue partout sur ta robe"" (you will have mud all over your dress).

In context_2, ""boues"" refers to sludge, which is a semi-solid slurry that can be a byproduct of industrial or wastewater treatment processes. The context mentions ""l'âge moyen de boues basé sur le déplacement de solides"" (the average age of sludge based on the displacement of solids), indicating a technical or industrial context.

Given these contexts, the probability that ""boue"" and ""boues"" have the same meaning is low. While they are related in that they both involve a mixture of solids and liquids, their specific meanings and uses in these contexts are different. Therefore, the probability that they have the same meaning in a dictionary is around 20%."
NA,NA,NOUN,boue,NA,NA,NA,boue,0,NA,NA,NA,"Ils ont suivi la boue sur le sol de chêne , sur le tapis .",NA,NA,pending,-5094204051414005374,0.95,"The word ""boue"" in both contexts refers to the same meaning, which is ""mud"" in English. In context_1, it is used to describe mud that could get on a dress, and in context_2, it describes mud that has been tracked onto a floor and carpet. Both contexts involve the substance ""mud"" and its potential to soil or dirty surfaces. Therefore, the probability that ""boue"" has the same meaning in both contexts is very high.

Probability: 95%"
NA,NA,NOUN,carte,NA,NA,NA,carte,0,NA,NA,NA,"Maintenant , il ne pouvait jouer que la dernière carte dans ce qui était probablement le pont le plus froid de monde .",NA,NA,pending,-7948678207203030036,1.0,reference word
NA,NA,NOUN,cartes,NA,NA,NA,carte,1,NA,NA,NA,Les nouvelles éditions de cartes topographiques réalisées par le gouvernement fédéral sont excellentes pour vous orienter vers les caractéristiques naturelles de site .,NA,NA,pending,5604991837533825214,0.05,"The probability that ""carte"" in context_1 and ""cartes"" in context_2 have the same meaning is low. 

In context_1, ""carte"" refers to a playing card, as indicated by the phrase ""jouer que la dernière carte"" (play the last card), which is a common expression related to card games or strategies.

In context_2, ""cartes"" refers to topographic maps, as indicated by ""cartes topographiques"" and the context of orientation and natural features, which are typical uses for maps.

Therefore, the meanings in these contexts are different: one is about playing cards, and the other is about maps. The probability that they have the same meaning is low, around 5%."
NA,NA,NOUN,cartes,NA,NA,NA,carte,0,NA,NA,NA,"( Par exemple , voir l' exemple 2 de la section 5-5 , sur les cartes rouges entre les mains de 5 . )",NA,NA,pending,-7948678207203030036,0.95,"The word ""carte"" in context_1 refers to a ""card"" in the sense of a playing card, as it is used in the context of playing a game, likely a card game. The phrase ""jouer que la dernière carte"" suggests a strategic move in a game involving cards.

In context_2, ""cartes"" also refers to ""cards,"" specifically playing cards, as indicated by the mention of ""cartes rouges"" (red cards) and ""entre les mains"" (in the hands), which are typical phrases used in the context of card games.

Given both contexts refer to playing cards, the probability that ""carte"" and ""cartes"" have the same meaning in these contexts is very high. Therefore, the probability that they have the same meaning is approximately 0.95 or 95%."
NA,NA,ADJ,centrale,NA,NA,NA,central,0,NA,NA,NA,La préoccupation centrale de volume impressionnant d' Erich Auerbach appelé Mimésis est de décrire le passage d' une théorie classique de l' imitation ( basée sur la reconnaissance de niveaux de vérité ) à une théorie chrétienne de l' imitation dans laquelle les niveaux sont dissous .,NA,NA,pending,-1276705114078625501,1.0,reference word
NA,NA,ADJ,centrale,NA,NA,NA,central,1,NA,NA,NA,"Dans la grille centrale inférieure , un enregistreur à 8 canaux indique le pourcentage de dioxyde de carbone et d' azote de lobes supérieurs et inférieurs d' un poumon , le volume total d' inhalation par respiration , le débit d' air des deux lobes et la pression de deux lobes par rapport à l' autre .",NA,NA,pending,-6169779143051321867,0.1,"The word ""centrale"" in the given contexts has different meanings. In context_1, ""centrale"" refers to something that is central or of primary importance, specifically in the context of a central concern or theme in a literary work. In context_2, ""centrale"" refers to a central or middle position, specifically in the context of a grid or layout related to a scientific or technical measurement setup.

The probability that ""centrale"" has the same meaning in both contexts is low, as the first context uses it in a metaphorical sense related to importance, while the second context uses it in a literal sense related to position. Therefore, the probability is approximately 10%."
NA,NA,ADJ,central,NA,NA,NA,central,0,NA,NA,NA,"à niveau central , le système de vote scrutin uninominal a été sélectionné sur une forme de système scrutin de liste , même si ce dernier avait été recommandé par Duverger et favorisé par tous les partis politiques .",NA,NA,pending,-1276705114078625501,0.9,"The words ""centrale"" in French and ""central"" in English both relate to the concept of being at the center or being of primary importance. In the given contexts:

1. ""centrale"" in context_1 refers to the main or primary concern of Erich Auerbach's work ""Mimésis.""
2. ""central"" in context_2 refers to the main or primary level at which a voting system was selected.

Both words are used to describe something that is of primary importance or at the core of a subject. Therefore, the probability that ""centrale"" and ""central"" have the same meaning in a dictionary is high.

Probability: 0.9 (90%)"
NA,NA,NOUN,cheminée,NA,NA,NA,cheminée,0,NA,NA,NA,La cheminée de la cabane en face de lui a été surmontée d' un baril de bœuf avec des extrémités cassées .,NA,NA,pending,2394015981891674625,1.0,reference word
NA,NA,NOUN,cheminée,NA,NA,NA,cheminée,0,NA,NA,NA,La cheminée avait des carreaux faits pour Mme Monmouth par Picasso lui-même .,NA,NA,pending,2394015981891674625,0.95,"The word ""cheminée"" in both contexts refers to a chimney. In context_1, it describes a chimney on a cabin that has been modified with a barrel. In context_2, it refers to a chimney that has decorative tiles made by Picasso. Despite the different details provided in each context, the core meaning of ""cheminée"" as a structure that allows smoke to escape from a fireplace or stove is consistent in both cases.

Therefore, the probability that ""cheminée"" has the same meaning in both contexts is very high. I would estimate it to be around 95%."
NA,NA,NOUN,cheminée,NA,NA,NA,cheminée,0,NA,NA,NA,"La fumée de cette cheminée s' est levée aussi lentement que la fumée de n' importe quel autre , et accrochée aussi tristement dans la bruine , rampant vers le bas le long de la toile ensemencée de toit .",NA,NA,pending,2394015981891674625,0.95,"The word ""cheminée"" in both contexts refers to a chimney. In context_1, it describes a chimney that has been modified with a barrel, while in context_2, it describes the smoke rising from a chimney. Both contexts are consistent with the primary meaning of ""cheminée"" as a structure that allows smoke to escape from a building. Therefore, the probability that ""cheminée"" has the same meaning in both contexts is very high.

Probability: 95%"
NA,NA,VERB,commémorer,NA,NA,NA,commémorer,0,NA,NA,NA,Sa cause était de commémorer la gloire de son passé et d' inciter son peuple à la perpétuer dans le présent .,NA,NA,pending,-6639833344747166434,1.0,reference word
NA,NA,VERB,commémore,NA,NA,NA,commémorer,0,NA,NA,NA,"Il commémore le 185ème anniversaire de l' indépendance de Rhode Island quand , le 4 mai 1776 , l' Assemblée générale , par son action , a établi la première république libre dans le Nouveau Monde .",NA,NA,pending,-6639833344747166434,0.95,"The probability that ""commémorer"" in context_1 and ""commémore"" in context_2 have the same meaning is very high. Both contexts involve the act of remembering or honoring a past event or achievement. In context_1, ""commémorer"" is used to refer to honoring the glory of the past, while in context_2, ""commémore"" is used to refer to celebrating the anniversary of an important historical event. The core meaning of both instances is to remember and honor something from the past, which aligns with the primary definition of ""commémorer."" Therefore, the probability is close to 1 (or 100%)."
NA,NA,VERB,commémorer,NA,NA,NA,commémorer,0,NA,NA,NA,Je suis très privilégié aujourd'hui pour commémorer la brillante carrière de ce géant parlementaire .,NA,NA,pending,-6639833344747166434,1.0,"The word ""commémorer"" in both contexts refers to the act of remembering or honoring something from the past. In context_1, it is about commemorating the glory of the past to inspire people in the present. In context_2, it is about commemorating the career of a significant parliamentary figure. Both contexts involve the act of remembrance and honoring, which is the core meaning of ""commémorer.""

Therefore, the probability that ""commémorer"" has the same meaning in both contexts is very high, close to 100%."
NA,NA,ADJ,confuse,NA,NA,NA,confus,0,NA,NA,NA,"Tout dit , ils ont offert une image très confuse .",NA,NA,pending,-6717493507204914252,1.0,reference word
NA,NA,ADJ,confus,NA,NA,NA,confus,0,NA,NA,NA,"Elle a regardé confus à ce , et je me sentais sûr que ce avait été une mauvaise réponse pour moi de faire .",NA,NA,pending,-6717493507204914252,0.8,"To determine the probability that ""confuse"" in context_1 and ""confus"" in context_2 have the same meaning, we need to analyze the contexts and the meanings of the words.

1. **Context_1: ""confuse""** - In this context, ""confuse"" is used as an adjective (confuse in French is ""confus"" in English), describing an image that is not clear or is disordered. It suggests a lack of clarity or order.

2. **Context_2: ""confus""** - Here, ""confus"" is used as an adjective in French, describing a state of being perplexed or unsure. It indicates a feeling of being puzzled or uncertain.

Both contexts involve a lack of clarity, but they apply to different subjects: one to an image and the other to a person's state of mind. Despite this difference, the core meaning of being unclear or disordered is present in both.

Given these observations, the probability that ""confuse"" in context_1 and ""confus"" in context_2 have the same meaning is relatively high, as they both convey a sense of lack of clarity or order, albeit in different applications.

**Probability: 80%**"
NA,NA,ADJ,confus,NA,NA,NA,confus,0,NA,NA,NA,"Il a évolué à différents niveaux , il a été clameur et confus .",NA,NA,pending,-6717493507204914252,0.9,"To determine the probability that ""confuse"" in context_1 and ""confus"" in context_2 have the same meaning, we need to analyze the contexts and the meanings of the words.

1. **Context_1: ""Tout dit, ils ont offert une image très confuse.""**
   - Here, ""confuse"" is used as an adjective in French, meaning unclear or not well-organized. It describes an image or representation that is not easy to understand.

2. **Context_2: ""Il a évolué à différents niveaux, il a été clameur et confus.""**
   - In this context, ""confus"" is also used as an adjective in French, meaning disordered, unclear, or chaotic. It describes a situation or state that is not clear or is muddled.

Both contexts use the word to describe something that lacks clarity or is disorganized. In French, ""confus"" as an adjective can mean unclear, muddled, or chaotic, which aligns with the use of ""confuse"" in the first context.

Given these analyses, the probability that ""confuse"" in context_1 and ""confus"" in context_2 have the same meaning is very high.

**Probability: 90%**"
NA,NA,VERB,contemplant,NA,NA,NA,contempler,0,NA,NA,NA,"En contemplant ces punitions posthumes , Staline ne devrait pas perdre tout espoir .",NA,NA,pending,4340495738650079867,1.0,reference word
NA,NA,VERB,contempler,NA,NA,NA,contempler,0,NA,NA,NA,"Il y avait peu de temps pour les contempler , cependant ; en un instant , le médecin traquait à travers la pièce avec un registre antique dans ses mains , soigneusement auriculaire et grand comme un plateau de table .",NA,NA,pending,4340495738650079867,0.95,"The words ""contemplant"" and ""contempler"" are both forms of the same verb ""contempler"" in French, which means ""to contemplate"" or ""to look at thoughtfully."" ""Contemplant"" is the present participle form, while ""contempler"" is the infinitive form. Despite the different forms, they share the same core meaning of observing or considering something with attention.

Given the contexts provided:
- In context_1, ""contemplant"" is used in the sense of considering or reflecting on posthumous punishments.
- In context_2, ""contempler"" is used in the sense of looking at or observing something, in this case, presumably objects or a scene.

Both contexts involve the act of looking at or considering something thoughtfully, which aligns with the core meaning of ""contempler.""

Therefore, the probability that ""contemplant"" and ""contempler"" have the same meaning in a dictionary is very high, close to 1 or 100%."
NA,NA,VERB,contempler,NA,NA,NA,contempler,0,NA,NA,NA,"Nous avons tant de nouvelles choses à craindre en cette ère de armes nucléaires , des choses terribles qui sont trop horribles à contempler .",NA,NA,pending,4340495738650079867,0.95,"The words ""contemplant"" and ""contempler"" are both forms of the French verb ""contempler,"" which means ""to contemplate"" or ""to gaze at."" ""Contemplant"" is the present participle form, while ""contempler"" is the infinitive form. Despite the difference in form, they share the same root meaning.

In the provided contexts, both words are used in a similar sense of considering or reflecting upon something. In context_1, ""contemplant"" is used to describe the act of considering posthumous punishments, while in context_2, ""contempler"" is used to describe the act of considering or facing terrible things in the era of nuclear weapons.

Given that both words share the same root meaning and are used in similar contexts of reflection or consideration, the probability that they have the same meaning in a dictionary is very high.

Probability: 95%"
NA,NA,NOUN,corrélation,NA,NA,NA,corrélation,0,NA,NA,NA,Aucune corrélation n' a été trouvée entre ces variables et l' irréproductibilité de résultats .,NA,NA,pending,-6435329786932693573,1.0,reference word
NA,NA,NOUN,corrélation,NA,NA,NA,corrélation,0,NA,NA,NA,"La corrélation ( tableau 2 ) entre l' âge de début et l' âge d' achèvement était de + 0,50 , et entre l' âge de début et l' étendue était de - 0,10 .",NA,NA,pending,-6435329786932693573,0.95,"The word ""corrélation"" in both contexts refers to the statistical relationship between two or more variables. In context_1, it is used to describe the absence of a relationship between certain variables and the irreproducibility of results. In context_2, it is used to describe the degree of relationship between the age of onset and other age-related measures. Both contexts involve the concept of correlation as a measure of association between variables.

Given this analysis, the probability that ""corrélation"" has the same meaning in both contexts is very high. I would estimate it at 95%."
NA,NA,NOUN,corrélation,NA,NA,NA,corrélation,0,NA,NA,NA,La bonne corrélation de l' art avec l' universitaire ne peut être obtenue que si cette norme est respectée .,NA,NA,pending,-6435329786932693573,0.9,"The word ""corrélation"" in both contexts refers to a relationship or connection between two or more things. In context_1, it is used in a scientific or statistical sense, referring to the relationship between variables and the reproducibility of results. In context_2, it is used in a more abstract sense, referring to the relationship between art and academia. Despite the different contexts, the core meaning of ""corrélation"" as a relationship or connection remains consistent.

Therefore, the probability that ""corrélation"" has the same meaning in both contexts is high. I would estimate it to be around 90%."
NA,NA,NOUN,course,NA,NA,NA,course,0,NA,NA,NA,"Les Orioles ont obtenu une course dans la première manche lors de la reproduction , avec Robinson , les deux oiseaux qui ont obtenu une paire de coups , doublé à centre droit , déplacé à la troisième place sur Russ Snyder ' s simple à droite et traversé sur le terrain sauvage de Kunkel dans la saleté en face de la plaque .",NA,NA,pending,5636006366783957397,1.0,reference word
NA,NA,NOUN,course,NA,NA,NA,course,1,NA,NA,NA,""" Nous le laisserons faire beaucoup de course cette semaine , mais je ne sais pas s' il pourra jouer "" .",NA,NA,pending,-6303096950823595794,0.1,"The probability that ""course"" in context_1 and ""course"" in context_2 have the same meaning is low.

In context_1, ""course"" refers to a ""run"" in a baseball game, which is a point scored by a player. This is a specific sports-related term.

In context_2, ""course"" refers to ""running"" or ""exercise,"" as it is used in the context of allowing someone to do a lot of running or physical activity.

These are distinct meanings: one is a sports term related to scoring, and the other is related to physical activity or exercise."
NA,NA,NOUN,courses,NA,NA,NA,course,0,NA,NA,NA,"Hansen , qui a frappé le haut de l' Oriole 1960 de 22 homers et a conduit en 86 courses sur une moyenne de .255 en première année , complète l' équipe de printemps de Birds à 49 joueurs .",NA,NA,pending,5636006366783957397,0.9,"The probability that ""course"" in context_1 and ""courses"" in context_2 have the same meaning is high. In both contexts, the words are used in the context of baseball, referring to ""runs"" scored by a team or player. The term ""course"" in French and ""courses"" in English both relate to the concept of scoring in a baseball game. Therefore, the probability that they have the same meaning is approximately 90%."
NA,NA,NOUN,couteau,NA,NA,NA,couteau,0,NA,NA,NA,Un couteau ferait ça .,NA,NA,pending,8518431345223018962,1.0,reference word
NA,NA,NOUN,couteau,NA,NA,NA,couteau,0,NA,NA,NA,Un couteau africain et un champ de bataille sont en ce moment aiguisés par McKinley et Green .,NA,NA,pending,8518431345223018962,0.85,"The word ""couteau"" in French translates to ""knife"" in English. In both contexts provided, ""couteau"" refers to a knife, but the contexts suggest different uses or implications.

1. In context_1, ""Un couteau ferait ça"" (""A knife would do that"") implies a general use of a knife, possibly for cutting or performing an action that a knife is typically used for.

2. In context_2, ""Un couteau africain et un champ de bataille sont en ce moment aiguisés par McKinley et Green"" (""An African knife and a battlefield are currently being sharpened by McKinley and Green"") suggests a more specific or metaphorical use. The mention of ""African knife"" and ""battlefield"" implies a cultural or historical context, possibly referring to a specific type of knife or a symbolic use.

Despite the different contexts, the core meaning of ""couteau"" as a knife remains consistent. The primary difference lies in the specific or metaphorical implications in context_2. However, since the fundamental meaning of ""couteau"" as a knife is the same, the probability that they have the same meaning in a dictionary is high.

Probability: 85%"
NA,NA,NOUN,couteau,NA,NA,NA,couteau,0,NA,NA,NA,"Quand le couteau est entré dans sa poitrine , il est descendu à la fois .",NA,NA,pending,8518431345223018962,0.95,"The word ""couteau"" in both contexts refers to a knife. In context_1, ""Un couteau ferait ça"" suggests that a knife is capable of performing a certain action, likely implying cutting or stabbing. In context_2, ""Quand le couteau est entré dans sa poitrine, il est descendu à la fois"" describes a knife entering a chest, which is a literal use of a knife as a stabbing or cutting instrument.

Given that both contexts refer to the physical object ""knife"" and its typical use, the probability that ""couteau"" has the same meaning in both contexts is very high.

Probability: 0.95"
NA,NA,NOUN,danse,NA,NA,NA,danse,0,NA,NA,NA,"Avec le cri et la danse lente , avec les larmes et la chanson , avec le cri et la contorsion , le groupe d' angle a été assailli par l' hystérie et les frissons , les cris , la possession de quelque chose qui semblait être une force étrangère et extérieure .",NA,NA,pending,4897365535206935871,1.0,reference word
NA,NA,NOUN,danse,NA,NA,NA,danse,0,NA,NA,NA,La danse n' était plus autorisée dans les rues .,NA,NA,pending,4897365535206935871,0.9,"The word ""danse"" in both contexts refers to the act of dancing. In context_1, ""danse lente"" suggests a slow dance, which is part of a description involving emotional and possibly ritualistic elements. In context_2, ""danse"" refers to the general activity of dancing, which is mentioned in the context of a prohibition in public spaces. Despite the different contexts, the core meaning of ""danse"" as the act of dancing remains consistent in both cases.

Probability that they have the same meaning: 90%"
NA,NA,NOUN,danse,NA,NA,NA,danse,0,NA,NA,NA,"Si les professeurs de danse d' Amérique font leur affaire pour préparer leurs jeunes charges pour la gymnastique qui doit venir un jour si nos écoles sont vraiment responsables , nous serons beaucoup plus loin .",NA,NA,pending,4897365535206935871,0.9,"The word ""danse"" in both contexts refers to the act or art of dancing. In context_1, ""danse"" is associated with a slow dance that is part of a ritual or expressive performance, possibly conveying emotions or spiritual experiences. In context_2, ""danse"" refers to dance as a discipline or activity taught by dance teachers, likely in a more structured or educational setting.

Despite the different contexts, the core meaning of ""danse"" as the act or art of dancing remains consistent. Therefore, the probability that ""danse"" has the same meaning in both contexts is high.

Probability: 0.9"
NA,NA,NOUN,dialogue,NA,NA,NA,dialogue,0,NA,NA,NA,""" Il ne noie pas le dialogue "" , j' ai expliqué .",NA,NA,pending,-1872187668992599743,1.0,reference word
NA,NA,NOUN,dialogue,NA,NA,NA,dialogue,0,NA,NA,NA,"Le dialogue est vif , spirituel et franc - typique "" ne pas manger les marguerites "" matériel - qui a marqué l' auteur tout à long de ses livres et pièces de théâtre , et il était évident que le public de théâtre par la mer l' aimait .",NA,NA,pending,-1872187668992599743,0.85,"The word ""dialogue"" in both contexts refers to a form of conversation or exchange of ideas. In context_1, ""dialogue"" is used in a metaphorical sense, suggesting that the dialogue is not being overwhelmed or drowned out. In context_2, ""dialogue"" refers to the lively and witty conversation typical of a specific style in literature or theater. Both contexts involve the concept of communication or exchange of ideas, though one is more metaphorical and the other more literal.

Given these observations, the probability that ""dialogue"" has the same meaning in both contexts is high. The core meaning of ""dialogue"" as a form of conversation or exchange is consistent across both uses.

Probability: 0.85"
