id,lang,pos,text,text_meaning,text_romaji,text_hiragana,lemma,lemma_meaning,lemma_romaji,lemma_hiragana,example,context,annotation,document,status,y_pred,pred,process
NA,NA,NOUN,cheminée,NA,NA,NA,cheminée,0,NA,NA,NA,La cheminée avait des carreaux faits pour Mme Monmouth par Picasso lui-même .,NA,NA,pending,2394015981891674625,0.9,NA
NA,NA,NOUN,cheminée,NA,NA,NA,cheminée,0,NA,NA,NA,"La fumée de cette cheminée s' est levée aussi lentement que la fumée de n' importe quel autre , et accrochée aussi tristement dans la bruine , rampant vers le bas le long de la toile ensemencée de toit .",NA,NA,pending,2394015981891674625,0.9,NA
NA,NA,VERB,commémorer,NA,NA,NA,commémorer,0,NA,NA,NA,Sa cause était de commémorer la gloire de son passé et d' inciter son peuple à la perpétuer dans le présent .,NA,NA,pending,-6639833344747166434,1.0,NA
NA,NA,VERB,commémore,NA,NA,NA,commémorer,0,NA,NA,NA,"Il commémore le 185ème anniversaire de l' indépendance de Rhode Island quand , le 4 mai 1776 , l' Assemblée générale , par son action , a établi la première république libre dans le Nouveau Monde .",NA,NA,pending,-6639833344747166434,0.95,NA
NA,NA,VERB,commémorer,NA,NA,NA,commémorer,0,NA,NA,NA,Je suis très privilégié aujourd'hui pour commémorer la brillante carrière de ce géant parlementaire .,NA,NA,pending,-6639833344747166434,0.9,NA
NA,NA,ADJ,confuse,NA,NA,NA,confus,0,NA,NA,NA,"Tout dit , ils ont offert une image très confuse .",NA,NA,pending,-6717493507204914252,1.0,NA
NA,NA,ADJ,confus,NA,NA,NA,confus,0,NA,NA,NA,"Elle a regardé confus à ce , et je me sentais sûr que ce avait été une mauvaise réponse pour moi de faire .",NA,NA,pending,-6717493507204914252,0.8,NA
NA,NA,ADJ,confus,NA,NA,NA,confus,0,NA,NA,NA,"Il a évolué à différents niveaux , il a été clameur et confus .",NA,NA,pending,-6717493507204914252,0.8,NA
NA,NA,VERB,contemplant,NA,NA,NA,contempler,0,NA,NA,NA,"En contemplant ces punitions posthumes , Staline ne devrait pas perdre tout espoir .",NA,NA,pending,4340495738650079867,1.0,NA
NA,NA,VERB,contempler,NA,NA,NA,contempler,0,NA,NA,NA,"Il y avait peu de temps pour les contempler , cependant ; en un instant , le médecin traquait à travers la pièce avec un registre antique dans ses mains , soigneusement auriculaire et grand comme un plateau de table .",NA,NA,pending,4340495738650079867,0.9,NA
NA,NA,VERB,contempler,NA,NA,NA,contempler,0,NA,NA,NA,"Nous avons tant de nouvelles choses à craindre en cette ère de armes nucléaires , des choses terribles qui sont trop horribles à contempler .",NA,NA,pending,4340495738650079867,0.9,NA
NA,NA,NOUN,corrélation,NA,NA,NA,corrélation,0,NA,NA,NA,Aucune corrélation n' a été trouvée entre ces variables et l' irréproductibilité de résultats .,NA,NA,pending,-6435329786932693573,1.0,NA
NA,NA,NOUN,corrélation,NA,NA,NA,corrélation,0,NA,NA,NA,"La corrélation ( tableau 2 ) entre l' âge de début et l' âge d' achèvement était de + 0,50 , et entre l' âge de début et l' étendue était de - 0,10 .",NA,NA,pending,-6435329786932693573,0.95,NA
NA,NA,NOUN,corrélation,NA,NA,NA,corrélation,0,NA,NA,NA,La bonne corrélation de l' art avec l' universitaire ne peut être obtenue que si cette norme est respectée .,NA,NA,pending,-6435329786932693573,0.8,NA
NA,NA,NOUN,course,NA,NA,NA,course,0,NA,NA,NA,"Les Orioles ont obtenu une course dans la première manche lors de la reproduction , avec Robinson , les deux oiseaux qui ont obtenu une paire de coups , doublé à centre droit , déplacé à la troisième place sur Russ Snyder ' s simple à droite et traversé sur le terrain sauvage de Kunkel dans la saleté en face de la plaque .",NA,NA,pending,5636006366783957397,1.0,NA
NA,NA,NOUN,course,NA,NA,NA,course,1,NA,NA,NA,""" Nous le laisserons faire beaucoup de course cette semaine , mais je ne sais pas s' il pourra jouer "" .",NA,NA,pending,-6303096950823595794,0.2,NA
NA,NA,NOUN,courses,NA,NA,NA,course,0,NA,NA,NA,"Hansen , qui a frappé le haut de l' Oriole 1960 de 22 homers et a conduit en 86 courses sur une moyenne de .255 en première année , complète l' équipe de printemps de Birds à 49 joueurs .",NA,NA,pending,5636006366783957397,0.9,NA
NA,NA,NOUN,couteau,NA,NA,NA,couteau,0,NA,NA,NA,Un couteau ferait ça .,NA,NA,pending,8518431345223018962,1.0,NA
NA,NA,NOUN,couteau,NA,NA,NA,couteau,0,NA,NA,NA,Un couteau africain et un champ de bataille sont en ce moment aiguisés par McKinley et Green .,NA,NA,pending,8518431345223018962,0.9,NA
NA,NA,NOUN,couteau,NA,NA,NA,couteau,0,NA,NA,NA,"Quand le couteau est entré dans sa poitrine , il est descendu à la fois .",NA,NA,pending,8518431345223018962,0.95,NA
NA,NA,NOUN,danse,NA,NA,NA,danse,0,NA,NA,NA,"Avec le cri et la danse lente , avec les larmes et la chanson , avec le cri et la contorsion , le groupe d' angle a été assailli par l' hystérie et les frissons , les cris , la possession de quelque chose qui semblait être une force étrangère et extérieure .",NA,NA,pending,4897365535206935871,1.0,NA
NA,NA,NOUN,danse,NA,NA,NA,danse,0,NA,NA,NA,La danse n' était plus autorisée dans les rues .,NA,NA,pending,4897365535206935871,0.9,NA
NA,NA,NOUN,danse,NA,NA,NA,danse,0,NA,NA,NA,"Si les professeurs de danse d' Amérique font leur affaire pour préparer leurs jeunes charges pour la gymnastique qui doit venir un jour si nos écoles sont vraiment responsables , nous serons beaucoup plus loin .",NA,NA,pending,4897365535206935871,0.8,NA
NA,NA,NOUN,dialogue,NA,NA,NA,dialogue,0,NA,NA,NA,""" Il ne noie pas le dialogue "" , j' ai expliqué .",NA,NA,pending,-1872187668992599743,1.0,NA
NA,NA,NOUN,dialogue,NA,NA,NA,dialogue,0,NA,NA,NA,"Le dialogue est vif , spirituel et franc - typique "" ne pas manger les marguerites "" matériel - qui a marqué l' auteur tout à long de ses livres et pièces de théâtre , et il était évident que le public de théâtre par la mer l' aimait .",NA,NA,pending,-1872187668992599743,0.8,NA
NA,NA,NOUN,dialogue,NA,NA,NA,dialogue,0,NA,NA,NA,Et les subtilités de dialogue sont très utiles .,NA,NA,pending,-1872187668992599743,0.7,NA
NA,NA,VERB,diffusées,NA,NA,NA,diffuser,0,NA,NA,NA,"Ces choses ont été diffusées par d' autres moyens , mais toujours à la suite de la publication étendue de résultats analytiques .",NA,NA,pending,-1741465816991345461,1.0,NA
NA,NA,VERB,diffusée,NA,NA,NA,diffuser,0,NA,NA,NA,La description de la voiture a été immédiatement diffusée dans tout le sud de Maryland sur la radio de police .,NA,NA,pending,-1741465816991345461,0.8,NA
NA,NA,VERB,diffusée,NA,NA,NA,diffuser,0,NA,NA,NA,"À cet égard , elle devrait pouvoir être diffusée sans destruction excessive .",NA,NA,pending,-1741465816991345461,0.8,NA
NA,NA,ADJ,dimensionnel,NA,NA,NA,dimensionnel,0,NA,NA,NA,Laissez T être un opérateur linéaire sur l' espace vectoriel dimensionnel fini V sur le champ F.,NA,NA,pending,-8530866858662179300,1.0,NA
NA,NA,ADJ,dimensionnel,NA,NA,NA,dimensionnel,0,NA,NA,NA,Laissez T être un opérateur linéaire sur l' espace vectoriel dimensionnel fini V sur le champ F.,NA,NA,pending,-8530866858662179300,1.0,NA
NA,NA,ADJ,dimensionnel,NA,NA,NA,dimensionnel,0,NA,NA,NA,"Laissez V être un espace vectoriel dimensionnel fini sur un champ algébrique fermé F , par exemple , le champ de nombres complexes .",NA,NA,pending,-8530866858662179300,0.9,NA
NA,NA,NOUN,distribution,NA,NA,NA,distribution,0,NA,NA,NA,"En outre , la distribution de la taille obtenue à partir de observations visuelles et radar des météores peut être extrapolée à domaine de micrométéorites .",NA,NA,pending,3107092349023815227,1.0,NA
NA,NA,NOUN,distribution,NA,NA,NA,distribution,1,NA,NA,NA,"En outre , les points de distribution de masse plus grands et plus agressifs et les chaînes de magasins ont insisté sur la haute qualité - et le client semble avoir pris sur .",NA,NA,pending,-1785981679948881139,0.3,NA
NA,NA,NOUN,distribution,NA,NA,NA,distribution,0,NA,NA,NA,"Une distribution de concentration a été obtenue à partir d' observations radar sensibles à la quinzième magnitude ( Manning et Eshleman , 1959 ) .",NA,NA,pending,3107092349023815227,0.9,NA
NA,NA,NOUN,division,NA,NA,NA,division,0,NA,NA,NA,"Le groupe connu comme l' Association américaine pour la santé , l' éducation physique , et les loisirs ( une division de l' Association nationale de l' éducation ) a initié une conférence qui a réuni des représentants de la National Rifle Association , SAAMI et l' American Fishing Tackle Manufacturers .",NA,NA,pending,-5908099681408594291,1.0,NA
NA,NA,NOUN,division,NA,NA,NA,division,1,NA,NA,NA,"Même le sergent de mess , Bill Brown , un dapper , transfert cocu d' une division aéroportée , est sorti sur la portée .",NA,NA,pending,599541074693404134,0.3,NA
NA,NA,NOUN,division,NA,NA,NA,division,2,NA,NA,NA,"Avec la domination de la division sympathique de l' hypothalamus , les changements opposés se produisent .",NA,NA,pending,7107181830795402559,0.2,NA
NA,NA,NOUN,don,NA,NA,NA,don,0,NA,NA,NA,Il peut cependant être noté que son don pour la couleur et l' imagerie a dû être grandement stimulé par son séjour à Paris .,NA,NA,pending,-619001901045431070,1.0,NA
NA,NA,NOUN,don,NA,NA,NA,don,1,NA,NA,NA,"Bien que son caractère soit plus large et plus comiquement arrondi que le don , il lui donne aussi une fermeté et une ténacité - une sorte de dignité paysanne .",NA,NA,pending,5888638855056567355,0.3,NA
NA,NA,NOUN,don,NA,NA,NA,don,0,NA,NA,NA,"Son don particulier , comme cela avait été suggéré précédemment , est son intensité .",NA,NA,pending,-619001901045431070,0.9,NA
NA,NA,VERB,démolir,NA,NA,NA,démolir,0,NA,NA,NA,Strindberg ' s remède pour cette condition était de démolir les vieilles structures et construire à nouveau de la terre vers le haut .,NA,NA,pending,3314686540894854287,1.0,NA
NA,NA,VERB,démoli,NA,NA,NA,démolir,0,NA,NA,NA,Mortars avait démoli le ministère de la Défense et mis le feu à l' ambassade américaine à côté .,NA,NA,pending,3314686540894854287,0.9,NA
NA,NA,VERB,démoli,NA,NA,NA,démolir,0,NA,NA,NA,"En 1810 , il fut démoli et remplacé par un pont suspendu en chaîne .",NA,NA,pending,3314686540894854287,0.9,NA
NA,NA,NOUN,enseignement,NA,NA,NA,enseignement,0,NA,NA,NA,"À maintes reprises dans le conseil et l' enseignement , on rencontre des membres de ce groupe dont les tentatives pour introduire dans une sorte d' unité les mythologies infondées de leur héritage "" fondamentaliste "" et la réalité tenace de monde moderne ne sont que trop douloureusement évidentes .",NA,NA,pending,-6354017624437570411,1.0,NA
NA,NA,NOUN,enseignement,NA,NA,NA,enseignement,0,NA,NA,NA,"Il est possible pour les Etats de réserver une partie de leurs fonds pour l' enseignement professionnel afin de demander , sur une base ad hoc , une flexibilité pour subventionner tout programme local de formation préalable à l' emploi que je vais rapidement mettre en place dans une communauté pour aider une nouvelle usine industrielle .",NA,NA,pending,-6354017624437570411,0.8,NA
NA,NA,NOUN,enseignement,NA,NA,NA,enseignement,0,NA,NA,NA,"Une spécialisation considérable dans les matières d' enseignement telles que l' architecture , le design de meubles , les textiles et la couleur est également souhaitable .",NA,NA,pending,-6354017624437570411,0.7,NA
NA,NA,ADJ,essentiels,NA,NA,NA,essentiel,0,NA,NA,NA,Ces forces sont jugées suffisantes pour remplir les rôles et missions essentiels de réserves à l' appui de nos objectifs de sécurité nationale .,NA,NA,pending,-4215061205818265467,1.0,NA
NA,NA,ADJ,essentielles,NA,NA,NA,essentiel,0,NA,NA,NA,"La deuxième capacité est représentée par nos forces terrestres , navales et aériennes déployées dans les zones avant essentielles , ainsi que par des réserves prêtes à effectuer des renforts d' urgence précoces .",NA,NA,pending,-4215061205818265467,0.9,NA
NA,NA,ADJ,essentiel,NA,NA,NA,essentiel,0,NA,NA,NA,Un ventilateur est essentiel pour le double abri mural et pour les abris souterrains .,NA,NA,pending,-4215061205818265467,0.8,NA
NA,NA,ADJ,esthétique,NA,NA,NA,esthétique,0,NA,NA,NA,"Un facteur contributif est la perspective , la distance esthétique uniforme qui est maintenue .",NA,NA,pending,-1093899066173694704,1.0,NA
NA,NA,ADJ,esthétiques,NA,NA,NA,esthétique,0,NA,NA,NA,"Ses différents postulats esthétiques restent des repères d' une maison divisée contre elle-même : Supra Expressionnisme , Neo Paganism , Neo Classicism , Neo Romanticism , Neo Jazz , Neo Ecclesiastism , Neo Popularism , et plus récemment , Post Serialism - tous en compétition les uns avec les autres à sein d' un compositeur !",NA,NA,pending,-1093899066173694704,0.8,NA
NA,NA,ADJ,esthétiques,NA,NA,NA,esthétique,0,NA,NA,NA,"Exclusive de valeurs esthétiques , telles que le niveau élevé - ou faible mousse , la teneur en parfum , etc , les exigences pour l' activité organique utilisée dans les textiles de lavage sont élevées .",NA,NA,pending,-1093899066173694704,0.7,NA
NA,NA,VERB,exécuté,NA,NA,NA,exécuter,0,NA,NA,NA,"En février le meurtre de Patrice Lumumba , qui avait été kidnappé à Katanga et exécuté sur ordre de Tshombe , a de nouveau incité l' U.N. à agir .",NA,NA,pending,-1320539058103013298,1.0,NA
NA,NA,VERB,exécuté,NA,NA,NA,exécuter,1,NA,NA,NA,"Mais sous la direction de Mira Ziminska-Sygietynska , qui avec son défunt mari a fondé l' organisation en 1948 , tout a été mis en forme théâtrale , traité sélectivement , chorégraphié spécifiquement pour la présentation à spectateurs , et exécuté tout à fait professionnellement .",NA,NA,pending,788744315014616999,0.2,NA
NA,NA,VERB,exécutés,NA,NA,NA,exécuter,0,NA,NA,NA,Deux Américains et sept Cubains ont été exécutés par des pelotons d' exécution aujourd'hui alors que les tribunaux militaires de Castro ont commencé à prononcer la peine de mort pour les forces d' invasion capturées et les collaborateurs présumés .,NA,NA,pending,-1320539058103013298,0.95,NA
NA,NA,NOUN,feuilles,NA,NA,NA,feuille,0,NA,NA,NA,"Les feuilles brûlaient quelque part et la fumée sentait , pour toute son acidité ammoniaque , des débuts .",NA,NA,pending,-5529172023051191482,1.0,NA
NA,NA,NOUN,feuille,NA,NA,NA,feuille,1,NA,NA,NA,"Après avoir sélectionné une feuille et l' avoir inspectée pour détecter les défauts ( même les meilleurs ont parfois des "" nubbins "" étrangers sur sa surface ) , je l' éponge soigneusement de deux côtés avec de l' eau propre , froide .",NA,NA,pending,978468733050806943,0.1,NA
NA,NA,NOUN,feuilles,NA,NA,NA,feuille,0,NA,NA,NA,"Quand ils ont 4 à 6 feuilles et qu' ils sont de petites plantes , il est temps de les indiquer où ils doivent rester .",NA,NA,pending,-5529172023051191482,0.7,NA
NA,NA,NOUN,gaz,NA,NA,NA,gaz,0,NA,NA,NA,L ' analyse spectrométrique de masse de gaz a évolué à partir de chauffage jusqu' à 410 ' C indique les oxydes d' azote et la vapeur d ' eau .,NA,NA,pending,8655612175723070548,1.0,NA
NA,NA,NOUN,gaz,NA,NA,NA,gaz,0,NA,NA,NA,"Les petits et grands intestins ont été remplis de gaz , et le jejunum a été dilaté à environ 2 fois sa circonférence normale .",NA,NA,pending,8655612175723070548,0.8,NA
NA,NA,NOUN,gaz,NA,NA,NA,gaz,0,NA,NA,NA,"L' injection de gaz à travers une anode poreuse ( refroidissement par transpiration ) non seulement nourrit l' énergie transférée à l' anode par les procédés mentionnés ci-dessus , mais modifie également les conditions dans l' arc lui-même .",NA,NA,pending,8655612175723070548,0.9,NA
NA,NA,NOUN,geste,NA,NA,NA,geste,0,NA,NA,NA,Quand un geste accompagne qui est -il ?,NA,NA,pending,6058507240397143290,1.0,NA
NA,NA,NOUN,geste,NA,NA,NA,geste,1,NA,NA,NA,"Quand , comme un geste diplomatique d' amité et en paiement pour le prêt de hommes armés à l' élection d' avril , Torrio avait donné à O ' Banion une tranche de Cicéron , les bénéfices de ce district avaient été de 20000 $par mois .",NA,NA,pending,1165433211424446924,0.3,NA
NA,NA,NOUN,geste,NA,NA,NA,geste,1,NA,NA,NA,"Il y avait le jour Oncle Izaak avait , dans un geste grandiose inattendu , remis le joli sloop à Abel pour les gardes , à condition qu' il ne manque jamais de laisser son frère l' accompagner quand le jeune garçon le souhaitait .",NA,NA,pending,1165433211424446924,0.8,NA
NA,NA,NOUN,grenier,NA,NA,NA,grenier,0,NA,NA,NA,"Se hâtant à grenier , dont la température était facilement plus chaud que la Côte d' Or , vous avez procédé à masquer les fenêtres avec une couverture de laine fantaisie , certains pantalons kaki , et le genre , et de saccager les innombrables boîtes et barils stockés là .",NA,NA,pending,1381142101874008975,1.0,NA
NA,NA,NOUN,grenier,NA,NA,NA,grenier,0,NA,NA,NA,Je travaille à grenier .,NA,NA,pending,1381142101874008975,0.9,NA
NA,NA,NOUN,grenier,NA,NA,NA,grenier,0,NA,NA,NA,"Et là , j' étais enchaîné avec Eileen dans ce grenier sale à quatrième étage de la rue Hudson .",NA,NA,pending,1381142101874008975,1.0,NA
NA,NA,NOUN,idole,NA,NA,NA,idole,0,NA,NA,NA,"Un matin , nous avons découvert non seulement que les centimes étaient manquants de l' idole , mais qu' une cigarette avait été étouffée dans ses genoux .",NA,NA,pending,4410130598391551963,1.0,NA
NA,NA,NOUN,idole,NA,NA,NA,idole,1,NA,NA,NA,"L' idole de hackers , bien sûr , est Ray Ainsley , qui a obtenu un 19 dans les États-Unis Open .",NA,NA,pending,-7528972719216001228,0.2,NA
NA,NA,NOUN,idole,NA,NA,NA,idole,0,NA,NA,NA,Stevie n' a vu aucune idole ; cela l' a troublé qu' il ne pouvait pas toujours voir ce que papa voyait .,NA,NA,pending,4410130598391551963,0.8,NA
NA,NA,NOUN,idéologies,NA,NA,NA,idéologie,0,NA,NA,NA,"Tous étaient là dans cette association lâchement tricotée d' idéologies diversifiées , et chacun a démenti l' autre et battu sa poitrine pour ses propres approches .",NA,NA,pending,4035834589939664621,1.0,NA
NA,NA,NOUN,idéologies,NA,NA,NA,idéologie,0,NA,NA,NA,"Toutes les idéologies changent de jour en jour , sous ses yeux , alors comment un homme pourrait -il regarder vers n' importe lequel d' entre eux pour un élargissement de sa liberté ?",NA,NA,pending,4035834589939664621,0.95,NA
NA,NA,NOUN,idéologie,NA,NA,NA,idéologie,0,NA,NA,NA,Pourquoi ne nous rendons -nous pas compte qu' aucune idéologie ne croit autant en elle-même qu' elle ne croit en autre chose ?,NA,NA,pending,4035834589939664621,0.9,NA
NA,NA,NOUN,imagination,NA,NA,NA,imagination,0,NA,NA,NA,C' est la fonction principale de l' imagination opérant en l' absence de stimulus expérientiel original par lequel les images ont été initialement appropriées .,NA,NA,pending,1251290231441829842,1.0,NA
NA,NA,NOUN,imagination,NA,NA,NA,imagination,0,NA,NA,NA,Une de mes vertus ou vices est une sorte d' imagination tridimensionnelle complète avec des effets sonores et glorieuse couleur vivante .,NA,NA,pending,1251290231441829842,0.9,NA
NA,NA,NOUN,imagination,NA,NA,NA,imagination,0,NA,NA,NA,Une imagination vraiment vivante se déplace au-delà de souvenir conventionnel à un sens de l' immédiateté .,NA,NA,pending,1251290231441829842,0.9,NA
NA,NA,NOUN,impact,NA,NA,NA,impact,0,NA,NA,NA,Le plus grand impact de principe de fonds de contrepartie a été d' encourager à départ les États les plus pauvres et les districts scolaires à dépenser suffisamment pour obtenir leur pleine allocation de fonds extérieurs .,NA,NA,pending,-4925966727610680193,1.0,NA
NA,NA,NOUN,impacts,NA,NA,NA,impact,1,NA,NA,NA,"Quatre-vingt-dix pour cent des 153 impacts enregistrés se sont produits entre minuit et midi , et de jour en jour la variation de taux était autant qu' un ordre de grandeur .",NA,NA,pending,4229345934141806929,0.2,NA
NA,NA,NOUN,impact,NA,NA,NA,impact,0,NA,NA,NA,L' impact de facteurs technologiques est également illustré par l' histoire de programme de carburant à haute énergie .,NA,NA,pending,-4925966727610680193,0.8,NA
NA,NA,NOUN,intervalles,NA,NA,NA,intervalle,0,NA,NA,NA,"Les vagues sont séparées par intervalles de 15 minutes à une heure ou plus ( en raison de leur grande longueur ) , et cela a souvent permis à gens de penser après la première grande vague s' est écrasée qu' elle est partout .",NA,NA,pending,-4432044382788015418,1.0,NA
NA,NA,NOUN,intervalle,NA,NA,NA,intervalle,0,NA,NA,NA,"Nous avons montré que le graphique de f contient à moins un composant dont l' inverse est l' intervalle entier [ 0 , T ] , et dont la multiplicité est étrange .",NA,NA,pending,-4432044382788015418,0.9,NA
NA,NA,NOUN,intervalles,NA,NA,NA,intervalle,0,NA,NA,NA,Des échantillons composites ont été prélevés à intervalles hebdomadaires .,NA,NA,pending,-4432044382788015418,0.8,NA
