id,lang,pos,text,text_meaning,text_romaji,text_hiragana,lemma,lemma_meaning,lemma_romaji,lemma_hiragana,example,context,annotation,document,status,y_pred,pred,process
b6a0ffc9-9195-4e35-9be6-a668d3d0da71,fr,VERB,réaliser,,,,réaliser,1,,,Elle a réussi à réaliser son rêve de devenir médecin.,Elle a réussi à réaliser son rêve de devenir médecin.,,,pending,-3587138454181513156,0.95,"In both contexts, the word ""réaliser"" is used in the sense of ""to achieve"" or ""to fulfill"" a dream. The contexts provided are very similar, as both involve the accomplishment of a dream of becoming a doctor. Therefore, the probability that ""réaliser"" has the same meaning in both contexts is very high.

Probability: 95%"
cfc79737-f41b-5a3b-bcc9-bd8cb06120a6,fr,VERB,rayer,,,,rayer,0,,,"Rayer, ça veut dire barrer. Il faut encercler la bonne réponse et rayer la mauvaise.","Rayer, ça veut dire barrer. Il faut encercler la bonne réponse et rayer la mauvaise.",,,pending,-2344205301935672761,1.0,reference word
e1eabd30-2d45-5fff-a0e7-0c259392c222,fr,VERB,rayer,,,,rayer,0,,,"Vous pouvez rayer mon nom de la liste d'attente, je n’ai plus de temps.","Vous pouvez rayer mon nom de la liste d'attente, je n’ai plus de temps.",,,pending,-2344205301935672761,0.95,"The word ""rayer"" in both contexts refers to the action of removing or crossing out something. In context_1, ""rayer"" is used to mean crossing out the wrong answer, while in context_2, it is used to mean removing a name from a waiting list. Both usages involve the concept of marking something to indicate its removal or invalidation.

Given this analysis, the probability that ""rayer"" has the same meaning in both contexts is very high. I would estimate it at around 90-95%."
0f836289-3696-40e7-8080-92737f7fee34,fr,VERB,prendre,,,,prendre,0,,,J'ai pris un café ce matin.,J'ai pris un café ce matin.,,,pending,5515509018026512933,1.0,reference word
b3e98e03-a04e-40ed-8803-192ad1e8b95e,fr,VERB,prendre,,,,prendre,1,,,"Prends un parapluie, il va pleuvoir.","Prends un parapluie, il va pleuvoir.",,,pending,622434989053816567,0.3,"The word ""prendre"" in French can have multiple meanings depending on the context. In context_1, ""J'ai pris un café ce matin,"" ""prendre"" means ""to have"" or ""to consume"" in the sense of having a coffee. In context_2, ""Prends un parapluie, il va pleuvoir,"" ""prendre"" means ""to take"" in the sense of taking an umbrella.

While both contexts involve the action of acquiring or obtaining something, the specific meanings differ: one is about consuming a beverage, and the other is about taking an object for use. Therefore, the probability that ""prendre"" has the same meaning in both contexts is low.

Probability: 30%"
102fc753-cbcf-445e-8cba-e9734bc4e603,fr,VERB,passer,,,,passer,0,,,Je vais passer chez toi demain.,Je vais passer chez toi demain.,,,pending,-5700340530242356361,1.0,reference word
dc815c75-660e-4c40-b674-63e032e92d36,fr,VERB,passer,,,,passer,1,,,Il passe devant la boulangerie tous les matins.,Il passe devant la boulangerie tous les matins.,,,pending,807300225859642064,0.2,"To determine the probability that ""passer"" has the same meaning in both contexts, let's analyze each usage:

1. In context_1, ""Je vais passer chez toi demain"" translates to ""I will come by your place tomorrow."" Here, ""passer"" is used in the sense of visiting or stopping by a location.

2. In context_2, ""Il passe devant la boulangerie tous les matins"" translates to ""He passes by the bakery every morning."" In this context, ""passer"" is used to mean moving past or going by a location.

While both contexts involve movement in relation to a location, the specific meanings differ: the first context implies a visit or stop, while the second context implies simply moving past without stopping.

Given these distinctions, the probability that ""passer"" has the same meaning in both contexts is low. I would estimate it to be around 20%."
cf07de34-745f-4e9b-924f-d36040f4c041,fr,VERB,passer,,,,passer,2,,,Il a passé l'examen avec succès.,Il a passé l'examen avec succès.,,,pending,-4085773803113054302,0.1,"The word ""passer"" in French can have multiple meanings depending on the context. In context_1, ""Il passe devant la boulangerie tous les matins,"" ""passer"" means ""to go past"" or ""to pass by,"" indicating movement in relation to a location. In context_2, ""Il a passé l'examen avec succès,"" ""passer"" means ""to pass"" in the sense of successfully completing an exam.

Given these contexts, the meanings of ""passer"" are different: one refers to physical movement past a location, and the other refers to successfully completing a test or examination. Therefore, the probability that they have the same meaning in a dictionary is low.

Probability: 10%"
a684b532-fa87-44e8-b8c4-5d6a2734f146,fr,VERB,passer,,,,passer,1,,,Passez par ici pour entrer dans le bâtiment.,Passez par ici pour entrer dans le bâtiment.,,,pending,807300225859642064,0.85,"To determine the probability that the word ""passer"" has the same meaning in both contexts, we need to analyze the usage in each sentence.

In context_1: ""Il passe devant la boulangerie tous les matins,"" the verb ""passer"" is used in the sense of ""to go past"" or ""to pass by"" a location. It describes a habitual action of moving past the bakery.

In context_2: ""Passez par ici pour entrer dans le bâtiment,"" the verb ""passer"" is used in the sense of ""to go through"" or ""to pass through"" a specific route to enter the building. It suggests a direction or path to take.

Both contexts involve movement and the idea of going past or through a location. The core meaning of ""passer"" in both cases relates to the act of moving in relation to a place. Therefore, the probability that ""passer"" has the same meaning in both contexts is quite high.

Probability: 85%"
1aa9eafc-edad-5233-9504-6ea187d8184d,fr,VERB,parler,,,,parler,0,,,Je comprends le français mais je ne le parle pas couramment.,Je comprends le français mais je ne le parle pas couramment.,,,pending,-2120193317990184417,1.0,reference word
ad0cf6d3-5402-445e-94d5-07aa748ec92b,fr,VERB,parler,,,,parler,0,,,Tu parles très bien français.,Tu parles très bien français.,,,pending,-2120193317990184417,0.95,"The word ""parler"" in both contexts refers to the act of speaking or using a language. In context_1, it is used to express the ability to speak French, albeit not fluently. In context_2, it is used to compliment someone's proficiency in speaking French. Both instances of ""parler"" relate to the act of speaking a language. Therefore, the probability that they have the same meaning in a dictionary is very high.

Probability: 95%"
8332ae53-690f-5567-b102-5a717d42e1ef,fr,VERB,monter,,,,monter,0,,,"Il a monté quelques marches d’escaliers, puis s’est senti très mal et s’est assis.","Il a monté quelques marches d’escaliers, puis s’est senti très mal et s’est assis.",,,pending,2223911530529228423,1.0,reference word
4a5d2300-14b8-4ecc-a90c-151204bed381,fr,VERB,monter,,,,monter,0,,,Il a monté les escaliers rapidement.,Il a monté les escaliers rapidement.,,,pending,2223911530529228423,0.95,"The word ""monter"" in both contexts refers to the action of ascending or going up. In context_1, ""Il a monté quelques marches d’escaliers"" means he ascended a few steps of the stairs. In context_2, ""Il a monté les escaliers rapidement"" means he ascended the stairs quickly. Both instances of ""monter"" involve the action of moving upwards on stairs. Therefore, the probability that ""monter"" has the same meaning in both contexts is very high.

Probability: 95%"
fce298f7-7e3d-4e80-b690-6bbf093214da,fr,VERB,monter,,,,monter,0,,,Il a décidé de monter les escaliers au lieu de prendre l'ascenseur.,Il a décidé de monter les escaliers au lieu de prendre l'ascenseur.,,,pending,2223911530529228423,0.95,"The word ""monter"" in both contexts refers to the action of ascending or going up. In context_1, ""Il a monté quelques marches d’escaliers"" means he ascended a few steps of the stairs. In context_2, ""Il a décidé de monter les escaliers"" means he decided to go up the stairs. Both instances involve the action of moving upwards on stairs.

Given the similarity in meaning, the probability that ""monter"" has the same meaning in both contexts is very high. Therefore, the probability is approximately 95%."
0f2957ef-44e8-4eed-bde5-491e79b57229,fr,VERB,mettre,,,,mettre,0,,,Mettez les livres sur la table.,Mettez les livres sur la table.,,,pending,3501824183262013008,1.0,reference word
5631b00f-af81-4455-bc30-26006232b29d,fr,VERB,mettre,,,,mettre,0,,,J'ai mis le livre sur la table.,J'ai mis le livre sur la table.,,,pending,3501824183262013008,1.0,"The word ""mettre"" in both contexts refers to the action of placing or putting something somewhere. In context_1, ""Mettez les livres sur la table"" translates to ""Put the books on the table,"" and in context_2, ""J'ai mis le livre sur la table"" translates to ""I put the book on the table."" Both contexts involve the act of placing an object (books or a book) onto a surface (the table). Therefore, the probability that ""mettre"" has the same meaning in both contexts is very high, close to 100%."
93ef55c1-f2da-5ca1-b503-1ab44e598920,fr,VERB,marcher,,,,marcher,0,,,Je préfère marcher que prendre les transports en commun.,Je préfère marcher que prendre les transports en commun.,,,pending,3556714474566926230,1.0,reference word
49db8aa3-906f-43e1-ae3a-a587685ce0c6,fr,VERB,marcher,,,,marcher,0,,,Elle marche dans le parc tous les matins.,Elle marche dans le parc tous les matins.,,,pending,3556714474566926230,0.95,"The word ""marcher"" in both contexts refers to the action of walking. In context_1, ""marcher"" is used to express a preference for walking over using public transportation. In context_2, ""marcher"" describes the action of walking in the park every morning. Both instances of ""marcher"" share the same fundamental meaning of moving on foot.

Therefore, the probability that ""marcher"" has the same meaning in both contexts is very high, close to 100%."
9403b375-16c1-55e4-a7dd-9c4e76be4419,fr,VERB,franchir,,,,franchir,0,,,"Nous venons de franchir les 20 000 euros de vente ce mois-ci, c'est énorme!","Nous venons de franchir les 20 000 euros de vente ce mois-ci, c'est énorme!",,,pending,-2564099241566853704,1.0,reference word
d5a2c2e5-3bbf-53bf-a93a-5d6c77842b56,fr,VERB,franchir,,,,franchir,1,,,Tous les spectateurs ont crié de joie quand elle a franchi la barrière.,Tous les spectateurs ont crié de joie quand elle a franchi la barrière.,,,pending,3943541514535144721,0.2,"The word ""franchir"" in French can have multiple meanings depending on the context. In context_1, ""franchir"" is used in a metaphorical sense, meaning to surpass or exceed a certain amount (in this case, 20,000 euros in sales). In context_2, ""franchir"" is used in a more literal sense, meaning to physically cross or go over an obstacle (in this case, a barrier).

Given these contexts, the probability that ""franchir"" has the same meaning in both contexts is low. The word is used in different senses: one is metaphorical (surpassing a target), and the other is literal (crossing a physical barrier).

Probability: 20%"
6b1e2dfb-a860-4768-baf8-ec6f8b8f2081,fr,VERB,faire,,,,faire,0,,,Faites vos devoirs avant de sortir.,Faites vos devoirs avant de sortir.,,,pending,-582558351899012329,1.0,reference word
f5dbaff5-f5f6-4327-a004-4bef725f3de4,fr,VERB,faire,,,,faire,1,,,Je vais faire un gâteau pour l'anniversaire.,Je vais faire un gâteau pour l'anniversaire.,,,pending,5925082404202986096,0.2,"The word ""faire"" in French is a versatile verb that can mean ""to do"" or ""to make,"" among other things, depending on the context. In the given contexts:

- In context_1, ""Faites vos devoirs avant de sortir,"" ""faire"" means ""to do"" as it refers to completing homework.
- In context_2, ""Je vais faire un gâteau pour l'anniversaire,"" ""faire"" means ""to make"" as it refers to preparing or creating a cake.

Although ""faire"" is the same verb in both contexts, the meanings differ slightly due to the context: one is about performing a task (doing homework), and the other is about creating something (making a cake).

Given these differences, the probability that ""faire"" has the same meaning in both contexts is low. I would estimate the probability to be around 20%."
be482d5a-6ee1-4513-a0da-86cc1f581331,fr,VERB,donner,,,,donner,0,,,Il donne un cadeau à son ami.,Il donne un cadeau à son ami.,,,pending,6142616256132292732,1.0,reference word
c2b492c1-54a7-50a6-a191-f0880a37579b,fr,VERB,donner,,,,donner,0,,,"Gaston aime mon gilet. Je vais le lui donner, il peut l’avoir pour toujours.","Gaston aime mon gilet. Je vais le lui donner, il peut l’avoir pour toujours.",,,pending,6142616256132292732,0.95,"The word ""donner"" in both contexts is used as a verb meaning ""to give."" In context_1, ""Il donne un cadeau à son ami,"" it means ""He gives a gift to his friend."" In context_2, ""Gaston aime mon gilet. Je vais le lui donner, il peut l’avoir pour toujours,"" it means ""Gaston likes my vest. I am going to give it to him, he can have it forever."" In both cases, ""donner"" is used in the sense of transferring possession of something to someone else. Therefore, the probability that ""donner"" has the same meaning in both contexts is very high.

Probability: 95%"
0f83eca5-5d6f-4a2e-a40d-63a75bd9b4a6,fr,VERB,donner,,,,donner,0,,,Ils donnent des cadeaux à leurs amis.,Ils donnent des cadeaux à leurs amis.,,,pending,6142616256132292732,1.0,"The probability that ""donner"" in both contexts has the same meaning is very high, close to 100%. In both sentences, ""donner"" is used in the context of giving gifts to friends, indicating the action of giving or presenting something to someone. The difference in the sentences is only in the number of people involved (singular vs. plural), but the core meaning of the verb remains the same."
035178a6-1e05-5551-ae64-33ab51575ac9,fr,VERB,dire,,,,dire,0,,,Elle n’aime pas le café. Je le sais parce qu’elle me l’a dit.,Elle n’aime pas le café. Je le sais parce qu’elle me l’a dit.,,,pending,8593071198939060462,1.0,reference word
3b0afb43-69a6-40d1-83a4-f3531b88a520,fr,VERB,dire,,,,dire,0,,,Je dis toujours la vérité.,Je dis toujours la vérité.,,,pending,8593071198939060462,1.0,"The word ""dire"" in both contexts is used as a verb meaning ""to say"" or ""to tell"" in French. In context_1, ""dire"" is used in the past tense (""elle me l’a dit"" - ""she told me""), while in context_2, it is used in the present tense (""Je dis"" - ""I say""). Despite the difference in tense, the core meaning of ""dire"" as ""to say"" or ""to tell"" remains the same in both contexts.

Therefore, the probability that ""dire"" has the same meaning in both contexts is very high, close to 100%."
b895faf2-b41b-449d-8c30-c186df827ede,fr,VERB,devoir,,,,devoir,0,,,Je dois finir mes devoirs avant de sortir.,Je dois finir mes devoirs avant de sortir.,,,pending,-5190491059088776470,1.0,reference word
12ad184f-ee0c-5292-8a01-7ba9f4fb02aa,fr,VERB,devoir,,,,devoir,0,,,"Tu dois finir ta soupe, parce que c’est bon pour ta santé.","Tu dois finir ta soupe, parce que c’est bon pour ta santé.",,,pending,-5190491059088776470,0.95,"The word ""devoir"" in both contexts is used as a verb meaning ""must"" or ""have to,"" indicating an obligation or necessity. In context_1, ""devoir"" is used to express the necessity to finish homework before going out. In context_2, ""devoir"" is used to express the necessity to finish soup because it is good for health. 

Given that both instances of ""devoir"" convey the same sense of obligation or necessity, the probability that they have the same meaning in a dictionary is very high.

Probability: 95%"
ecb9c7ed-39f4-4d06-97a3-bf8caea1f5c9,fr,VERB,commander,,,,commander,0,,,J'ai commandé une pizza pour le dîner.,J'ai commandé une pizza pour le dîner.,,,pending,-1492418909803117810,1.0,reference word
8066432b-aa8a-4eae-bbfb-f5a66fd6faee,fr,VERB,commander,,,,commander,0,,,Je vais commander une pizza pour le dîner.,Je vais commander une pizza pour le dîner.,,,pending,-1492418909803117810,1.0,"The probability that the word ""commander"" has the same meaning in both contexts is very high, close to 100%. In both sentences, ""commander"" is used in the context of ordering food, specifically a pizza for dinner. The difference in tense (""J'ai commandé"" - I ordered, ""Je vais commander"" - I am going to order) does not affect the meaning of the verb itself, which is to place an order."
394dc5f2-2dd4-46ec-8c13-3a799939871e,fr,VERB,changer,,,,changer,0,,,Il a changé de travail récemment.,Il a changé de travail récemment.,,,pending,149841500484391557,1.0,reference word
149f67ce-4b8a-5182-b275-3b65fcceaf53,fr,VERB,changer,,,,changer,1,,,Gérard a changé ses vêtements parce qu’ils étaient sales.,Gérard a changé ses vêtements parce qu’ils étaient sales.,,,pending,6657482256586389982,0.15,"The word ""changer"" in French can have different meanings depending on the context. In context_1, ""Il a changé de travail récemment,"" the word ""changer"" means to switch or to change from one job to another. In context_2, ""Gérard a changé ses vêtements parce qu’ils étaient sales,"" the word ""changer"" means to replace or to put on different clothes.

The probability that ""changer"" has the same meaning in both contexts is low because in the first context it refers to changing one's job, while in the second context it refers to changing clothes. These are distinct actions, so the probability that they have the same meaning is low, likely around 10-20%."
c5d3169a-ba22-44bd-9fbb-f15b183c5056,fr,VERB,aller,,,,aller,0,,,Allez à l'école tous les jours.,Allez à l'école tous les jours.,,,pending,-420295025263183749,1.0,reference word
0521bcb5-4aef-49c8-a482-0c2f66673fb4,fr,VERB,aller,,,,aller,0,,,Allez à l'école tous les jours.,Allez à l'école tous les jours.,,,pending,-420295025263183749,1.0,"The probability that the words ""aller"" in both contexts have the same meaning is 100%. The contexts provided are identical, and the word ""aller"" in both cases is used in the imperative form to mean ""go"" in French, specifically instructing someone to go to school every day."
f568fe50-b358-40a7-b1a6-48a8f5fdeee0,fr,VERB,aller,,,,aller,0,,,Allez à l'école tous les jours.,Allez à l'école tous les jours.,,,pending,-420295025263183749,1.0,"The probability that the words ""aller"" in both contexts have the same meaning is 100%. The contexts provided are identical, and the word ""aller"" in both cases is used as a verb meaning ""to go"" in French."
093d33af-b15d-4629-9c92-ee950f136dc5,fr,VERB,aller,,,,aller,0,,,Je vais à l'école tous les jours.,Je vais à l'école tous les jours.,,,pending,-420295025263183749,0.98,"The probability that the words ""aller"" in both contexts have the same meaning is very high. In both sentences, ""aller"" is used in the context of going to school, which indicates movement or travel to a location. The difference in conjugation (""Allez"" and ""vais"") is due to the subject pronoun (""vous"" and ""je"" respectively) and does not affect the core meaning of the verb. Therefore, the probability that they have the same meaning is approximately 95-100%."
44e13801-b6a8-5961-a37e-9937b8ff1371,fr,VERB,aimer,,,,aimer,0,,,"Pour qu’un enfant soit heureux, il faut lui rappeler tous les jours qu’on l’aime.","Pour qu’un enfant soit heureux, il faut lui rappeler tous les jours qu’on l’aime.",,,pending,-4122355425450181893,1.0,reference word
4a5c9dbc-2604-4a85-b623-e83b042e241f,fr,VERB,aimer,,,,aimer,1,,,Il a toujours aimé les animaux.,Il a toujours aimé les animaux.,,,pending,-9015429454422878259,0.3,"The word ""aimer"" in French can have different meanings depending on the context. In context_1, ""aimer"" is used in the sense of expressing love or affection towards someone, specifically a child. In context_2, ""aimer"" is used to express a liking or fondness for animals.

While both contexts involve positive feelings, the first context is more about emotional attachment or love, whereas the second context is about preference or enjoyment. Therefore, the probability that ""aimer"" has the same meaning in both contexts is relatively low.

Probability: 30%"
b6ca63f5-b088-44fa-b4b5-5f0fed787dd5,fr,VERB,aimer,,,,aimer,1,,,Elle aime les fleurs.,Elle aime les fleurs.,,,pending,-9015429454422878259,0.95,"The word ""aimer"" in both contexts refers to the act of liking or having affection for something. In context_1, ""Il a toujours aimé les animaux"" translates to ""He has always liked animals,"" and in context_2, ""Elle aime les fleurs"" translates to ""She likes flowers."" Both instances of ""aimer"" convey a sense of fondness or preference towards something, which is a common meaning of the verb ""aimer"" in French.

Given that both contexts use ""aimer"" to express a similar sentiment of liking or affection, the probability that they have the same meaning in a dictionary is very high.

Probability: 0.95"
56dac4f8-15b5-4162-be15-f74d4b14a030,fr,PRON,rien,,,,rien,0,,,Il n'y a rien dans le frigo.,Il n'y a rien dans le frigo.,,,pending,62570011045849112,1.0,reference word
a36a482c-3886-4188-b389-0546c3331aff,fr,PRON,rien,,,,rien,0,,,Il n'y a rien dans le frigo.,Il n'y a rien dans le frigo.,,,pending,62570011045849112,1.0,"The probability that the words ""rien"" in both contexts have the same meaning is 100%. The contexts provided are identical, and ""rien"" in both cases means ""nothing"" in French, indicating the absence of anything in the fridge."
d2a85527-c05e-5bbf-8bae-4655d5c14012,fr,NOUN,voile,,,,voile,0,,,La voile est une activité qui se pratique dans un bateau à voile.,La voile est une activité qui se pratique dans un bateau à voile.,,,pending,8269163913145459035,1.0,reference word
a55cf8f3-955c-5ff3-8350-c9c89bddaf15,fr,NOUN,voile,,,,voile,1,,,Le voile est un foulard porté sur la tête par des femmes musulmanes.,Le voile est un foulard porté sur la tête par des femmes musulmanes.,,,pending,-1022267498811605459,0.0,"The probability that ""voile"" in context_1 and ""voile"" in context_2 have the same meaning is 0%. 

In context_1, ""voile"" refers to sailing, which is an activity involving a sailboat. In context_2, ""voile"" refers to a headscarf worn by Muslim women. These are distinct meanings of the word ""voile"" in French."
a6f367a5-a98e-5fca-967f-641d5cebbe97,fr,NOUN,vis,,,,vis,0,,,Ma mère serre les vis des étagères avec un tournevis.,Ma mère serre les vis des étagères avec un tournevis.,,,pending,2235354696105977066,1.0,reference word
877357d5-307e-41d8-95af-31fe186091db,fr,NOUN,vis,,,,vis,0,,,J'ai besoin d'une vis pour réparer la chaise.,J'ai besoin d'une vis pour réparer la chaise.,,,pending,2235354696105977066,0.98,"The probability that the words ""vis"" in both contexts have the same meaning is very high. In both contexts, ""vis"" refers to a screw, which is a type of fastener. The first context describes tightening screws on shelves with a screwdriver, and the second context mentions needing a screw to repair a chair. Both uses of ""vis"" refer to the same object, a screw, used in construction or repair. Therefore, the probability is approximately 95-100%."
4f0384fe-fd55-4378-8973-709d3eb18a8a,fr,NOUN,verre,,,,verre,0,,,J'ai bu un verre d'eau.,J'ai bu un verre d'eau.,,,pending,1377326020199086353,1.0,reference word
a674f5ea-534e-5f59-b816-48b579f0ecd8,fr,NOUN,verre,,,,verre,0,,,"Est-ce que tu peux me donner un verre, je veux me servir de l'eau.","Est-ce que tu peux me donner un verre, je veux me servir de l'eau.",,,pending,1377326020199086353,0.95,"The word ""verre"" in both contexts refers to a drinking glass. In context_1, ""J'ai bu un verre d'eau"" translates to ""I drank a glass of water,"" and in context_2, ""Est-ce que tu peux me donner un verre, je veux me servir de l'eau"" translates to ""Can you give me a glass, I want to pour myself some water."" Both instances of ""verre"" refer to the same object used for drinking. Therefore, the probability that they have the same meaning in a dictionary is very high.

Probability: 95%"
484a302c-ee7c-45d6-b94f-100f3fa32440,fr,NOUN,temps,,,,temps,0,,,Il est important de gérer son temps efficacement.,Il est important de gérer son temps efficacement.,,,pending,5106332470482022560,1.0,reference word
b7934cb2-b52d-44b7-aad2-56bcc0905aec,fr,NOUN,temps,,,,temps,0,,,Je n'ai pas beaucoup de temps aujourd'hui.,Je n'ai pas beaucoup de temps aujourd'hui.,,,pending,5106332470482022560,0.95,"The word ""temps"" in both contexts refers to the concept of ""time."" In context_1, ""temps"" is about managing one's time effectively, while in context_2, it refers to not having much time available today. Both contexts use ""temps"" in the sense of time as a measurable period or resource. Therefore, the probability that they have the same meaning in a dictionary is very high.

Probability: 95%"
df3664fd-4244-5b42-bce9-2a984bccdf7e,fr,NOUN,temps,,,,temps,0,,,"Un humain passe presque 8 heures de son temps à dormir, par jour.","Un humain passe presque 8 heures de son temps à dormir, par jour.",,,pending,5106332470482022560,0.95,"The word ""temps"" in both contexts refers to the concept of ""time."" In context_1, ""temps"" is about managing one's time efficiently, while in context_2, it refers to the amount of time a human spends sleeping each day. Both contexts involve the measurement and allocation of time, indicating that ""temps"" has the same meaning in both instances.

Probability that they have the same meaning: 95%"
dab15441-38eb-5bc5-baa4-0707edc84323,fr,NOUN,siège,,,,siège,0,,,Le siège est efficace pour affaiblir l'ennemi en le coupant du monde.,Le siège est efficace pour affaiblir l'ennemi en le coupant du monde.,,,pending,-2151008504696165298,1.0,reference word
b957edd7-3b9f-58a7-a7db-8c4d2d8d3983,fr,NOUN,siège,,,,siège,1,,,"Le siège avant est très confortable, ceux de derrière sont plus durs.","Le siège avant est très confortable, ceux de derrière sont plus durs.",,,pending,-7044082533668861664,0.01,"The word ""siège"" in French can have multiple meanings. In context_1, ""siège"" refers to a military siege, which is a tactic used to surround and isolate a place to force its surrender. In context_2, ""siège"" refers to a seat, specifically a car seat, which is a piece of furniture designed for sitting.

Given these contexts, the probability that ""siège"" has the same meaning in both contexts is very low, as they refer to entirely different concepts. Therefore, the probability is close to 0%."
5a678e11-a9c9-53ec-9f56-016feb5a39e1,fr,NOUN,secrétaire,,,,secrétaire,0,,,Le secrétaire est le meuble sur lequel on écrit son courrier.,Le secrétaire est le meuble sur lequel on écrit son courrier.,,,pending,1648237233998888346,1.0,reference word
