id,lang,pos,text,text_meaning,text_romaji,text_hiragana,lemma,lemma_meaning,lemma_romaji,lemma_hiragana,example,context,annotation,document,status,y_pred,pred,process
NA,NA,NOUN,corrélation,NA,NA,NA,corrélation,0,NA,NA,NA,Aucune corrélation n' a été trouvée entre ces variables et l' irréproductibilité de résultats .,NA,NA,pending,-6435329786932693573,1.0,reference word
NA,NA,NOUN,corrélation,NA,NA,NA,corrélation,0,NA,NA,NA,"La corrélation ( tableau 2 ) entre l' âge de début et l' âge d' achèvement était de + 0,50 , et entre l' âge de début et l' étendue était de - 0,10 .",NA,NA,pending,-6435329786932693573,0.95,"The words provided are the same: ""corrélation."" In both contexts, the term refers to the statistical relationship between variables. Therefore, the probability that they have the same meaning in a dictionary is very high.

Probability: 0.95"
NA,NA,NOUN,corrélation,NA,NA,NA,corrélation,0,NA,NA,NA,La bonne corrélation de l' art avec l' universitaire ne peut être obtenue que si cette norme est respectée .,NA,NA,pending,-6435329786932693573,0.95,"The two instances of the word ""corrélation"" in the provided contexts refer to the same concept of correlation, which is a statistical relationship between two variables. In both contexts, the term is used to discuss the relationship between different elements, whether they are variables in a scientific study or the relationship between art and academia.

Given that the meaning of ""corrélation"" remains consistent across both contexts, I would assign a high probability that they have the same meaning in a dictionary.

Probability: 0.95"
NA,NA,NOUN,course,NA,NA,NA,course,0,NA,NA,NA,"Les Orioles ont obtenu une course dans la première manche lors de la reproduction , avec Robinson , les deux oiseaux qui ont obtenu une paire de coups , doublé à centre droit , déplacé à la troisième place sur Russ Snyder ' s simple à droite et traversé sur le terrain sauvage de Kunkel dans la saleté en face de la plaque .",NA,NA,pending,5636006366783957397,1.0,reference word
NA,NA,NOUN,course,NA,NA,NA,course,1,NA,NA,NA,""" Nous le laisserons faire beaucoup de course cette semaine , mais je ne sais pas s' il pourra jouer "" .",NA,NA,pending,-6303096950823595794,0.1,"The two instances of the word ""course"" in the provided contexts refer to different meanings. 

In context_1, ""course"" refers to a run scored in a baseball game, which is a specific term used in sports. 

In context_2, ""course"" refers to the act of running or the distance covered while running, which is a more general term related to physical activity.

Given these distinctions, the probability that the two instances of ""course"" have the same meaning is low. 

Probability: 0.1 (10%)"
NA,NA,NOUN,courses,NA,NA,NA,course,2,NA,NA,NA,"Hansen , qui a frappé le haut de l' Oriole 1960 de 22 homers et a conduit en 86 courses sur une moyenne de .255 en première année , complète l' équipe de printemps de Birds à 49 joueurs .",NA,NA,pending,7250573093913259456,0.1,"To determine the probability that ""course"" and ""courses"" have the same meaning in the provided contexts, we need to analyze the meanings of the words in their respective contexts.

1. **Context of ""course""**: In the first context, ""course"" refers to a type of activity or event, likely related to running or racing, as indicated by the phrase ""faire beaucoup de course"" (doing a lot of running).

2. **Context of ""courses""**: In the second context, ""courses"" refers to runs or points scored in a baseball context, as indicated by ""a conduit en 86 courses"" (drove in 86 runs).

Given these analyses, the meanings of ""course"" and ""courses"" in their respective contexts are quite different. ""Course"" relates to an activity (running), while ""courses"" relates to scoring in a sport (baseball).

Based on this understanding, the probability that ""course"" and ""courses"" have the same meaning in the provided contexts is low.

**Probability**: 0.1 (10%)"
NA,NA,NOUN,couteau,NA,NA,NA,couteau,0,NA,NA,NA,Un couteau ferait ça .,NA,NA,pending,8518431345223018962,1.0,reference word
NA,NA,NOUN,couteau,NA,NA,NA,couteau,0,NA,NA,NA,Un couteau africain et un champ de bataille sont en ce moment aiguisés par McKinley et Green .,NA,NA,pending,8518431345223018962,0.95,"The word ""couteau"" appears in both contexts, and it refers to the same object, which is a ""knife"" in French. In both instances, the meaning of ""couteau"" remains consistent as it denotes a cutting tool. 

Given that the contexts do not introduce any additional meanings or nuances that would alter the fundamental definition of ""couteau,"" we can conclude that the probability that they have the same meaning is very high.

Probability: 0.95"
NA,NA,NOUN,couteau,NA,NA,NA,couteau,0,NA,NA,NA,"Quand le couteau est entré dans sa poitrine , il est descendu à la fois .",NA,NA,pending,8518431345223018962,0.95,"The word ""couteau"" in both contexts refers to the same object, which is a knife. In the first context, it is used in a hypothetical situation, while in the second context, it describes a specific event involving a knife. Since both instances refer to the same object with the same meaning, the probability that they have the same meaning in a dictionary is very high.

Probability: 0.95"
NA,NA,NOUN,danse,NA,NA,NA,danse,0,NA,NA,NA,"Avec le cri et la danse lente , avec les larmes et la chanson , avec le cri et la contorsion , le groupe d' angle a été assailli par l' hystérie et les frissons , les cris , la possession de quelque chose qui semblait être une force étrangère et extérieure .",NA,NA,pending,4897365535206935871,1.0,reference word
NA,NA,NOUN,danse,NA,NA,NA,danse,0,NA,NA,NA,La danse n' était plus autorisée dans les rues .,NA,NA,pending,4897365535206935871,0.95,"The two instances of the word ""danse"" in the provided contexts refer to the same concept of ""dance."" In both contexts, ""danse"" is used to describe a form of movement or expression, typically associated with music or rhythm. 

Given that the word is used in a similar manner in both contexts, I would assign a high probability that they have the same meaning in a dictionary. 

Probability: 0.95"
NA,NA,NOUN,danse,NA,NA,NA,danse,0,NA,NA,NA,"Si les professeurs de danse d' Amérique font leur affaire pour préparer leurs jeunes charges pour la gymnastique qui doit venir un jour si nos écoles sont vraiment responsables , nous serons beaucoup plus loin .",NA,NA,pending,4897365535206935871,0.95,"The words ""danse"" in both contexts refer to the act of dancing. In context_1, it is associated with emotional expressions and a group performance, while in context_2, it relates to the preparation of students for dance as a discipline. Despite the different nuances in each context, the core meaning of ""danse"" remains the same.

Probability that they have the same meaning: 95%"
NA,NA,NOUN,dialogue,NA,NA,NA,dialogue,0,NA,NA,NA,""" Il ne noie pas le dialogue "" , j' ai expliqué .",NA,NA,pending,-1872187668992599743,1.0,reference word
NA,NA,NOUN,dialogue,NA,NA,NA,dialogue,0,NA,NA,NA,"Le dialogue est vif , spirituel et franc - typique "" ne pas manger les marguerites "" matériel - qui a marqué l' auteur tout à long de ses livres et pièces de théâtre , et il était évident que le public de théâtre par la mer l' aimait .",NA,NA,pending,-1872187668992599743,0.95,"The two instances of the word ""dialogue"" in the provided contexts appear to refer to the same concept of a conversation or exchange of ideas between individuals. In context_1, the phrase ""Il ne noie pas le dialogue"" suggests that the dialogue is being maintained or not overwhelmed, while in context_2, ""Le dialogue est vif, spirituel et franc"" describes the dialogue as lively, witty, and frank.

Given that both contexts discuss the nature of dialogue in terms of communication and interaction, I would assess the probability that they have the same meaning in a dictionary as high.

Probability: 0.95"
NA,NA,NOUN,dialogue,NA,NA,NA,dialogue,0,NA,NA,NA,Et les subtilités de dialogue sont très utiles .,NA,NA,pending,-1872187668992599743,0.95,"The word ""dialogue"" in both contexts refers to a conversation or exchange of ideas between people. In context_1, it suggests a discussion that is not being drowned out or ignored, while in context_2, it highlights the nuances and details of such conversations. Since both usages pertain to the concept of dialogue as a form of communication, I would assess the probability that they have the same meaning as high.

Probability: 0.95"
NA,NA,VERB,diffusées,NA,NA,NA,diffuser,0,NA,NA,NA,"Ces choses ont été diffusées par d' autres moyens , mais toujours à la suite de la publication étendue de résultats analytiques .",NA,NA,pending,-1741465816991345461,1.0,reference word
NA,NA,VERB,diffusée,NA,NA,NA,diffuser,0,NA,NA,NA,La description de la voiture a été immédiatement diffusée dans tout le sud de Maryland sur la radio de police .,NA,NA,pending,-1741465816991345461,0.85,"The words ""diffusées"" and ""diffusée"" both derive from the verb ""diffuser,"" which means ""to broadcast"" or ""to disseminate."" In the provided contexts, both instances refer to the act of spreading information or descriptions to a wider audience. 

Given that the core meaning of ""diffuser"" remains consistent in both contexts, I would assess the probability that these words have the same meaning as high. 

Probability: 0.85"
NA,NA,VERB,diffusée,NA,NA,NA,diffuser,0,NA,NA,NA,"À cet égard , elle devrait pouvoir être diffusée sans destruction excessive .",NA,NA,pending,-1741465816991345461,0.85,"To compare the words ""diffusées"" and ""diffusée"" in their respective contexts, we need to analyze their meanings.

1. **Word Forms**: Both words are forms of the verb ""diffuser,"" which means ""to disseminate"" or ""to broadcast."" ""Diffusées"" is the plural past participle form, while ""diffusée"" is the singular past participle form. For the purpose of meaning, we can treat them as the same base verb.

2. **Context Analysis**:
   - In context_1, ""diffusées"" refers to things that have been disseminated through various means, particularly in relation to the publication of analytical results.
   - In context_2, ""diffusée"" refers to something that should be disseminated without excessive destruction, implying a careful or controlled process of dissemination.

3. **Meaning Comparison**: Both contexts involve the act of dissemination, but they focus on different aspects. The first context emphasizes the means and the result of dissemination, while the second context emphasizes the manner in which something should be disseminated.

Given that both contexts revolve around the core meaning of ""to disseminate"" and share a common verb form, we can conclude that they are closely related in meaning.

**Probability of Same Meaning**: 0.85 (indicating a high likelihood that they share the same meaning, considering the nuances in context)."
NA,NA,ADJ,dimensionnel,NA,NA,NA,dimensionnel,0,NA,NA,NA,Laissez T être un opérateur linéaire sur l' espace vectoriel dimensionnel fini V sur le champ F.,NA,NA,pending,-8530866858662179300,1.0,reference word
NA,NA,ADJ,dimensionnel,NA,NA,NA,dimensionnel,0,NA,NA,NA,Laissez T être un opérateur linéaire sur l' espace vectoriel dimensionnel fini V sur le champ F.,NA,NA,pending,-8530866858662179300,1.0,reference word
