id,lang,pos,text,text_meaning,text_romaji,text_hiragana,lemma,lemma_meaning,lemma_romaji,lemma_hiragana,example,context,annotation,document,status,y_pred,pred,process
cfc79737-f41b-5a3b-bcc9-bd8cb06120a6,fr,VERB,rayer,,,,rayer,0,,,"Rayer, ça veut dire barrer. Il faut encercler la bonne réponse et rayer la mauvaise.","Rayer, ça veut dire barrer. Il faut encercler la bonne réponse et rayer la mauvaise.",,,pending,-2344205301935672761,1.0,reference word
e1eabd30-2d45-5fff-a0e7-0c259392c222,fr,VERB,rayer,,,,rayer,0,,,"Vous pouvez rayer mon nom de la liste d'attente, je n’ai plus de temps.","Vous pouvez rayer mon nom de la liste d'attente, je n’ai plus de temps.",,,pending,-2344205301935672761,0.95,"The word ""rayer"" in both contexts refers to the action of crossing out or marking something as incorrect or no longer needed. In the first context, it is used in the sense of marking a wrong answer, while in the second context, it refers to removing a name from a list. 

Given that both usages convey the same core meaning of marking something as not applicable or removing it from consideration, I would assign a high probability that they have the same meaning in a dictionary.

Probability: 0.95"
0f836289-3696-40e7-8080-92737f7fee34,fr,VERB,prendre,,,,prendre,0,,,J'ai pris un café ce matin.,J'ai pris un café ce matin.,,,pending,5515509018026512933,1.0,reference word
b3e98e03-a04e-40ed-8803-192ad1e8b95e,fr,VERB,prendre,,,,prendre,0,,,"Prends un parapluie, il va pleuvoir.","Prends un parapluie, il va pleuvoir.",,,pending,5515509018026512933,0.95,"The words provided are both forms of the verb ""prendre,"" which means ""to take"" in French. In the contexts given, the meanings are consistent with the general definition of the verb. 

In context_1, ""J'ai pris un café ce matin"" translates to ""I took a coffee this morning,"" indicating the action of taking or consuming something. 

In context_2, ""Prends un parapluie, il va pleuvoir"" translates to ""Take an umbrella, it is going to rain,"" which also involves the action of taking something.

Since both contexts involve the same verb ""prendre"" and convey the action of taking, the probability that they have the same meaning is very high.

Probability: 0.95"
102fc753-cbcf-445e-8cba-e9734bc4e603,fr,VERB,passer,,,,passer,0,,,Je vais passer chez toi demain.,Je vais passer chez toi demain.,,,pending,-5700340530242356361,1.0,reference word
dc815c75-660e-4c40-b674-63e032e92d36,fr,VERB,passer,,,,passer,0,,,Il passe devant la boulangerie tous les matins.,Il passe devant la boulangerie tous les matins.,,,pending,-5700340530242356361,0.7,"The word ""passer"" in both contexts refers to the action of moving or going by a place. In context_1, ""passer"" implies visiting someone, while in context_2, it indicates moving past a location. Although the specific nuances differ (visiting vs. moving by), the core meaning of ""passer"" as an action of movement remains consistent.

Given this analysis, I would estimate the probability that these two uses of ""passer"" have the same meaning in a dictionary to be around 0.7."
cf07de34-745f-4e9b-924f-d36040f4c041,fr,VERB,passer,,,,passer,1,,,Il a passé l'examen avec succès.,Il a passé l'examen avec succès.,,,pending,807300225859642064,0.1,"The word ""passer"" in both contexts has different meanings. In context_1, ""passer"" means to visit someone (""to pass by"" or ""to stop by""), while in context_2, it refers to successfully completing an exam (""to pass an exam""). 

Given these distinct meanings, the probability that they have the same meaning in a dictionary is low. 

Probability: 0.1 (10%)"
a684b532-fa87-44e8-b8c4-5d6a2734f146,fr,VERB,passer,,,,passer,0,,,Passez par ici pour entrer dans le bâtiment.,Passez par ici pour entrer dans le bâtiment.,,,pending,-5700340530242356361,0.7,"The word ""passer"" in both contexts refers to the action of passing or going by a place. In the first context, it implies visiting someone, while in the second context, it suggests moving through a location. Although both uses involve the concept of movement, they convey slightly different nuances.

Given this analysis, I would estimate the probability that these two instances of ""passer"" have the same meaning in a dictionary to be around 0.7."
1aa9eafc-edad-5233-9504-6ea187d8184d,fr,VERB,parler,,,,parler,0,,,Je comprends le français mais je ne le parle pas couramment.,Je comprends le français mais je ne le parle pas couramment.,,,pending,-2120193317990184417,1.0,reference word
ad0cf6d3-5402-445e-94d5-07aa748ec92b,fr,VERB,parler,,,,parler,0,,,Tu parles très bien français.,Tu parles très bien français.,,,pending,-2120193317990184417,0.95,"The words provided are both instances of the verb ""parler,"" which means ""to speak"" in French. In both contexts, the meaning of ""parler"" remains consistent, referring to the act of speaking the French language. 

Since the contexts do not change the fundamental meaning of the verb, I would assess the probability that they have the same meaning as very high.

Probability that they have the same meaning: 0.95"
8332ae53-690f-5567-b102-5a717d42e1ef,fr,VERB,monter,,,,monter,0,,,"Il a monté quelques marches d’escaliers, puis s’est senti très mal et s’est assis.","Il a monté quelques marches d’escaliers, puis s’est senti très mal et s’est assis.",,,pending,2223911530529228423,1.0,reference word
4a5d2300-14b8-4ecc-a90c-151204bed381,fr,VERB,monter,,,,monter,0,,,Il a monté les escaliers rapidement.,Il a monté les escaliers rapidement.,,,pending,2223911530529228423,0.95,"In both contexts, the verb ""monter"" is used to describe the action of going up or ascending stairs. The meanings in both sentences are consistent, focusing on the act of moving upward. Therefore, the probability that these two instances of ""monter"" have the same meaning is high.

Probability: 0.95"
fce298f7-7e3d-4e80-b690-6bbf093214da,fr,VERB,monter,,,,monter,0,,,Il a décidé de monter les escaliers au lieu de prendre l'ascenseur.,Il a décidé de monter les escaliers au lieu de prendre l'ascenseur.,,,pending,2223911530529228423,0.95,"The word ""monter"" in both contexts refers to the action of going up or ascending, specifically in relation to stairs. In both sentences, the meaning of ""monter"" is consistent as it conveys the idea of moving to a higher position. 

Given this analysis, I would assign a high probability that these two instances of ""monter"" have the same meaning in a dictionary context. 

Probability: 0.95"
0f2957ef-44e8-4eed-bde5-491e79b57229,fr,VERB,mettre,,,,mettre,0,,,Mettez les livres sur la table.,Mettez les livres sur la table.,,,pending,3501824183262013008,1.0,reference word
5631b00f-af81-4455-bc30-26006232b29d,fr,VERB,mettre,,,,mettre,0,,,J'ai mis le livre sur la table.,J'ai mis le livre sur la table.,,,pending,3501824183262013008,0.95,"The words ""mettre"" in both contexts refer to the action of placing or putting something somewhere. Since the verb ""mettre"" is used in both instances with the same core meaning, despite the difference in tense (imperative vs. past), I would assess the probability that they have the same meaning as very high.

Probability that they have the same meaning: 0.95"
93ef55c1-f2da-5ca1-b503-1ab44e598920,fr,VERB,marcher,,,,marcher,0,,,Je préfère marcher que prendre les transports en commun.,Je préfère marcher que prendre les transports en commun.,,,pending,3556714474566926230,1.0,reference word
49db8aa3-906f-43e1-ae3a-a587685ce0c6,fr,VERB,marcher,,,,marcher,0,,,Elle marche dans le parc tous les matins.,Elle marche dans le parc tous les matins.,,,pending,3556714474566926230,0.95,"The word ""marcher"" in both contexts refers to the action of walking. In the first context, it is contrasted with taking public transport, indicating a preference for walking as a mode of transportation. In the second context, it describes the act of walking in a park. 

Since both instances of ""marcher"" convey the same fundamental meaning of the action of walking, I would assign a high probability that they have the same meaning in a dictionary.

Probability: 0.95"
9403b375-16c1-55e4-a7dd-9c4e76be4419,fr,VERB,franchir,,,,franchir,0,,,"Nous venons de franchir les 20 000 euros de vente ce mois-ci, c'est énorme!","Nous venons de franchir les 20 000 euros de vente ce mois-ci, c'est énorme!",,,pending,-2564099241566853704,1.0,reference word
d5a2c2e5-3bbf-53bf-a93a-5d6c77842b56,fr,VERB,franchir,,,,franchir,0,,,Tous les spectateurs ont crié de joie quand elle a franchi la barrière.,Tous les spectateurs ont crié de joie quand elle a franchi la barrière.,,,pending,-2564099241566853704,0.85,"The word ""franchir"" in both contexts refers to the act of crossing or overcoming something. In context_1, it relates to surpassing a sales threshold, while in context_2, it describes crossing a physical barrier. Despite the different applications, the core meaning of ""franchir"" remains consistent as it conveys the idea of crossing or overcoming an obstacle.

Given this analysis, I would estimate the probability that the two instances of ""franchir"" have the same meaning in a dictionary to be quite high.

Probability: 0.85"
6b1e2dfb-a860-4768-baf8-ec6f8b8f2081,fr,VERB,faire,,,,faire,0,,,Faites vos devoirs avant de sortir.,Faites vos devoirs avant de sortir.,,,pending,-582558351899012329,1.0,reference word
f5dbaff5-f5f6-4327-a004-4bef725f3de4,fr,VERB,faire,,,,faire,0,,,Je vais faire un gâteau pour l'anniversaire.,Je vais faire un gâteau pour l'anniversaire.,,,pending,-582558351899012329,0.85,"The word ""faire"" in both contexts refers to the act of doing or making something. In context 1, it is used in the sense of completing an action (doing homework), while in context 2, it refers to the act of making (a cake). Despite the different applications, the core meaning of ""faire"" as ""to do"" or ""to make"" remains consistent.

Given this analysis, I would estimate the probability that these two instances of ""faire"" have the same meaning to be quite high.

Probability: 0.85"
be482d5a-6ee1-4513-a0da-86cc1f581331,fr,VERB,donner,,,,donner,0,,,Il donne un cadeau à son ami.,Il donne un cadeau à son ami.,,,pending,6142616256132292732,1.0,reference word
c2b492c1-54a7-50a6-a191-f0880a37579b,fr,VERB,donner,,,,donner,0,,,"Gaston aime mon gilet. Je vais le lui donner, il peut l’avoir pour toujours.","Gaston aime mon gilet. Je vais le lui donner, il peut l’avoir pour toujours.",,,pending,6142616256132292732,0.95,"The word ""donner"" in both contexts refers to the act of giving. In the first context, it is used in the sense of giving a gift to a friend, while in the second context, it refers to giving a gilet to Gaston. Since both usages convey the same core meaning of transferring possession from one person to another, I would assess the probability that they have the same meaning as high.

Probability that ""donner"" has the same meaning in both contexts: **0.95**"
0f83eca5-5d6f-4a2e-a40d-63a75bd9b4a6,fr,VERB,donner,,,,donner,0,,,Ils donnent des cadeaux à leurs amis.,Ils donnent des cadeaux à leurs amis.,,,pending,6142616256132292732,0.95,"The words provided are both forms of the verb ""donner,"" which means ""to give"" in French. Since both contexts involve the act of giving a gift, the probability that they have the same meaning is very high.

Probability that they have the same meaning: 0.95"
035178a6-1e05-5551-ae64-33ab51575ac9,fr,VERB,dire,,,,dire,0,,,Elle n’aime pas le café. Je le sais parce qu’elle me l’a dit.,Elle n’aime pas le café. Je le sais parce qu’elle me l’a dit.,,,pending,8593071198939060462,1.0,reference word
3b0afb43-69a6-40d1-83a4-f3531b88a520,fr,VERB,dire,,,,dire,0,,,Je dis toujours la vérité.,Je dis toujours la vérité.,,,pending,8593071198939060462,0.95,"In the provided contexts, both instances of the word ""dire"" refer to the act of saying or telling something. 

- In context_1, ""dire"" is used in the sense of someone expressing their dislike for coffee.
- In context_2, ""dire"" is used in the sense of stating or asserting something (in this case, the speaker's commitment to always telling the truth).

Since both usages of ""dire"" relate to the act of verbal communication, they share the same core meaning. 

Therefore, the probability that these two instances of ""dire"" have the same meaning is high. 

Probability: 0.95"
b895faf2-b41b-449d-8c30-c186df827ede,fr,VERB,devoir,,,,devoir,0,,,Je dois finir mes devoirs avant de sortir.,Je dois finir mes devoirs avant de sortir.,,,pending,-5190491059088776470,1.0,reference word
12ad184f-ee0c-5292-8a01-7ba9f4fb02aa,fr,VERB,devoir,,,,devoir,0,,,"Tu dois finir ta soupe, parce que c’est bon pour ta santé.","Tu dois finir ta soupe, parce que c’est bon pour ta santé.",,,pending,-5190491059088776470,0.85,"The word ""devoir"" in both contexts refers to the obligation or necessity to do something. In context_1, it is about finishing homework, while in context_2, it is about finishing soup for health reasons. Despite the different specific actions, the underlying meaning of obligation remains consistent.

Given this analysis, I would assign a high probability that these instances of ""devoir"" have the same meaning in a dictionary context.

Probability: 0.85"
ecb9c7ed-39f4-4d06-97a3-bf8caea1f5c9,fr,VERB,commander,,,,commander,0,,,J'ai commandé une pizza pour le dîner.,J'ai commandé une pizza pour le dîner.,,,pending,-1492418909803117810,1.0,reference word
8066432b-aa8a-4eae-bbfb-f5a66fd6faee,fr,VERB,commander,,,,commander,0,,,Je vais commander une pizza pour le dîner.,Je vais commander une pizza pour le dîner.,,,pending,-1492418909803117810,0.95,"In the provided contexts, both instances of the word ""commander"" refer to the act of ordering a pizza. The difference in tense (past vs. future) does not affect the core meaning of the verb in this context. Therefore, the probability that they have the same meaning is very high.

Probability: 0.95"
394dc5f2-2dd4-46ec-8c13-3a799939871e,fr,VERB,changer,,,,changer,0,,,Il a changé de travail récemment.,Il a changé de travail récemment.,,,pending,149841500484391557,1.0,reference word
149f67ce-4b8a-5182-b275-3b65fcceaf53,fr,VERB,changer,,,,changer,0,,,Gérard a changé ses vêtements parce qu’ils étaient sales.,Gérard a changé ses vêtements parce qu’ils étaient sales.,,,pending,149841500484391557,0.85,"The word ""changer"" in both contexts refers to the act of changing or replacing something. In context_1, it pertains to changing jobs, while in context_2, it refers to changing clothes. Although the specific objects being changed differ, the underlying meaning of the verb ""changer"" remains consistent across both contexts.

Given this analysis, I would assign a probability of 0.85 that ""changer"" in both contexts has the same meaning, as they both involve the concept of change, albeit in different domains."
c5d3169a-ba22-44bd-9fbb-f15b183c5056,fr,VERB,aller,,,,aller,0,,,Allez à l'école tous les jours.,Allez à l'école tous les jours.,,,pending,-420295025263183749,1.0,reference word
0521bcb5-4aef-49c8-a482-0c2f66673fb4,fr,VERB,aller,,,,aller,0,,,Allez à l'école tous les jours.,Allez à l'école tous les jours.,,,pending,-420295025263183749,0.95,"The words provided are the same verb ""aller,"" which means ""to go"" in French. Since both contexts are identical and use the same verb in the same form, the probability that they have the same meaning is very high.

Probability: 0.95"
f568fe50-b358-40a7-b1a6-48a8f5fdeee0,fr,VERB,aller,,,,aller,0,,,Allez à l'école tous les jours.,Allez à l'école tous les jours.,,,pending,-420295025263183749,0.95,"The words provided are the same verb ""aller,"" which means ""to go"" in French. Since both contexts are identical and use the same verb form, the probability that they have the same meaning is very high.

Probability: 0.95"
093d33af-b15d-4629-9c92-ee950f136dc5,fr,VERB,aller,,,,aller,0,,,Je vais à l'école tous les jours.,Je vais à l'école tous les jours.,,,pending,-420295025263183749,0.95,"The words provided are both forms of the verb ""aller,"" which means ""to go"" in French. In the first context, ""Allez"" is the imperative form, used to give a command or instruction, while in the second context, ""vais"" is the first person singular present indicative form, indicating a personal action.

Despite the different forms, both contexts convey the same fundamental meaning of going to school. Therefore, the probability that they have the same meaning in a dictionary is quite high.

Probability: 0.95"
44e13801-b6a8-5961-a37e-9937b8ff1371,fr,VERB,aimer,,,,aimer,0,,,"Pour qu’un enfant soit heureux, il faut lui rappeler tous les jours qu’on l’aime.","Pour qu’un enfant soit heureux, il faut lui rappeler tous les jours qu’on l’aime.",,,pending,-4122355425450181893,1.0,reference word
4a5c9dbc-2604-4a85-b623-e83b042e241f,fr,VERB,aimer,,,,aimer,0,,,Il a toujours aimé les animaux.,Il a toujours aimé les animaux.,,,pending,-4122355425450181893,0.95,"The two instances of the verb ""aimer"" in the provided contexts both convey the meaning of love or affection. In context_1, it refers to the love a parent has for a child, while in context_2, it refers to a person's fondness for animals. Despite the different subjects, the core meaning of ""aimer"" remains consistent across both contexts.

Given this analysis, I would assign a high probability that these two uses of ""aimer"" have the same meaning in a dictionary. 

Probability: 0.95"
b6ca63f5-b088-44fa-b4b5-5f0fed787dd5,fr,VERB,aimer,,,,aimer,0,,,Elle aime les fleurs.,Elle aime les fleurs.,,,pending,-4122355425450181893,0.95,"The word ""aimer"" in both contexts refers to the concept of love or affection. In context_1, it is used in the sense of expressing love towards a child, while in context_2, it refers to a fondness or love for flowers. Despite the different objects of affection, the core meaning of the verb ""aimer"" remains consistent across both contexts.

Given this analysis, I would assign a high probability that the two instances of ""aimer"" have the same meaning in a dictionary context.

Probability: 0.95"
56dac4f8-15b5-4162-be15-f74d4b14a030,fr,PRON,rien,,,,rien,0,,,Il n'y a rien dans le frigo.,Il n'y a rien dans le frigo.,,,pending,62570011045849112,1.0,reference word
a36a482c-3886-4188-b389-0546c3331aff,fr,PRON,rien,,,,rien,0,,,Il n'y a rien dans le frigo.,Il n'y a rien dans le frigo.,,,pending,62570011045849112,1.0,"The words ""rien"" in both contexts are identical and used in the same sentence with the same meaning, which translates to ""nothing"" in English. Since they are the same word used in the same context, the probability that they have the same meaning is very high.

Probability: 1.0"
d2a85527-c05e-5bbf-8bae-4655d5c14012,fr,NOUN,voile,,,,voile,0,,,La voile est une activité qui se pratique dans un bateau à voile.,La voile est une activité qui se pratique dans un bateau à voile.,,,pending,8269163913145459035,1.0,reference word
a55cf8f3-955c-5ff3-8350-c9c89bddaf15,fr,NOUN,voile,,,,voile,1,,,Le voile est un foulard porté sur la tête par des femmes musulmanes.,Le voile est un foulard porté sur la tête par des femmes musulmanes.,,,pending,-1022267498811605459,0.05,"The two instances of the word ""voile"" refer to different meanings. In the first context, ""voile"" refers to the act of sailing or the sail itself on a boat, while in the second context, it refers to a type of headscarf worn by some Muslim women. Given these distinct meanings, the probability that they have the same meaning is very low.

Probability: 0.05 (5%)"
a6f367a5-a98e-5fca-967f-641d5cebbe97,fr,NOUN,vis,,,,vis,0,,,Ma mère serre les vis des étagères avec un tournevis.,Ma mère serre les vis des étagères avec un tournevis.,,,pending,2235354696105977066,1.0,reference word
877357d5-307e-41d8-95af-31fe186091db,fr,NOUN,vis,,,,vis,0,,,J'ai besoin d'une vis pour réparer la chaise.,J'ai besoin d'une vis pour réparer la chaise.,,,pending,2235354696105977066,0.95,"The word ""vis"" in both contexts refers to the same object, which is a screw. In the first context, it is used in the sense of tightening screws on shelves, while in the second context, it refers to needing a screw to repair a chair. 

Given that both usages of ""vis"" pertain to the same item, the probability that they have the same meaning in a dictionary is very high.

Probability: 0.95"
4f0384fe-fd55-4378-8973-709d3eb18a8a,fr,NOUN,verre,,,,verre,0,,,J'ai bu un verre d'eau.,J'ai bu un verre d'eau.,,,pending,1377326020199086353,1.0,reference word
a674f5ea-534e-5f59-b816-48b579f0ecd8,fr,NOUN,verre,,,,verre,0,,,"Est-ce que tu peux me donner un verre, je veux me servir de l'eau.","Est-ce que tu peux me donner un verre, je veux me servir de l'eau.",,,pending,1377326020199086353,0.95,"The word ""verre"" in both contexts refers to the same object, which is a glass used for drinking. In the first context, it is used to indicate the quantity of water consumed, while in the second context, it is a request for the object itself. Since both usages pertain to the same meaning of ""verre"" as a drinking glass, I would assign a high probability that they have the same meaning.

Probability: 0.95"
484a302c-ee7c-45d6-b94f-100f3fa32440,fr,NOUN,temps,,,,temps,0,,,Il est important de gérer son temps efficacement.,Il est important de gérer son temps efficacement.,,,pending,5106332470482022560,1.0,reference word
b7934cb2-b52d-44b7-aad2-56bcc0905aec,fr,NOUN,temps,,,,temps,0,,,Je n'ai pas beaucoup de temps aujourd'hui.,Je n'ai pas beaucoup de temps aujourd'hui.,,,pending,5106332470482022560,0.95,"The word ""temps"" in both contexts refers to the concept of time. In the first context, it emphasizes the importance of managing time effectively, while in the second context, it indicates a limited amount of time available. Since both usages pertain to the same concept of time, I would assess the probability that they have the same meaning as very high.

Probability: 0.95"
df3664fd-4244-5b42-bce9-2a984bccdf7e,fr,NOUN,temps,,,,temps,0,,,"Un humain passe presque 8 heures de son temps à dormir, par jour.","Un humain passe presque 8 heures de son temps à dormir, par jour.",,,pending,5106332470482022560,0.95,"The word ""temps"" in both contexts refers to the concept of time. In the first context, it emphasizes the importance of managing time effectively, while in the second context, it discusses the amount of time spent sleeping. Since both usages pertain to the same concept of time, I would assign a high probability that they have the same meaning.

Probability: 0.95"
dab15441-38eb-5bc5-baa4-0707edc84323,fr,NOUN,siège,,,,siège,0,,,Le siège est efficace pour affaiblir l'ennemi en le coupant du monde.,Le siège est efficace pour affaiblir l'ennemi en le coupant du monde.,,,pending,-2151008504696165298,1.0,reference word
b957edd7-3b9f-58a7-a7db-8c4d2d8d3983,fr,NOUN,siège,,,,siège,1,,,"Le siège avant est très confortable, ceux de derrière sont plus durs.","Le siège avant est très confortable, ceux de derrière sont plus durs.",,,pending,-7044082533668861664,0.05,"The word ""siège"" in both contexts refers to different meanings. In context_1, ""siège"" refers to a military siege, which is a tactic used to weaken an enemy by cutting them off from resources. In context_2, ""siège"" refers to a seat or chair, specifically the front seat of a vehicle. 

Given these distinct meanings, the probability that they have the same meaning in a dictionary is very low. 

Probability: 0.05 (5%)"
5a678e11-a9c9-53ec-9f56-016feb5a39e1,fr,NOUN,secrétaire,,,,secrétaire,0,,,Le secrétaire est le meuble sur lequel on écrit son courrier.,Le secrétaire est le meuble sur lequel on écrit son courrier.,,,pending,1648237233998888346,1.0,reference word
62ef8e30-1e41-5ffc-8022-bd1e6c2dfdb5,fr,NOUN,secrétaire,,,,secrétaire,1,,,"Je suis secrétaire, je m'occupe de toutes les tâches administratives du bureau.","Je suis secrétaire, je m'occupe de toutes les tâches administratives du bureau.",,,pending,-7643194177958176148,0.05,"In the provided contexts, the word ""secrétaire"" has two different meanings. In context_1, it refers to a piece of furniture (a writing desk), while in context_2, it refers to a person who performs administrative tasks. Given this distinction, the probability that these two instances of ""secrétaire"" have the same meaning is very low.

Probability: 0.05 (5%)"
db698b45-d840-5f31-9131-6cf2c0a0a9bb,fr,NOUN,rayon,,,,rayon,0,,,Les rayons de soleil sont mauvais pour la peau si on ne met pas de crème.,Les rayons de soleil sont mauvais pour la peau si on ne met pas de crème.,,,pending,4631896396165807099,1.0,reference word
92ae6536-e800-522f-8f97-8f94735014de,fr,NOUN,rayon,,,,rayon,1,,,Le rayon est un segment relie le centre du cercle à un point du cercle.,Le rayon est un segment relie le centre du cercle à un point du cercle.,,,pending,-4659535015791257395,0.05,"The two instances of the word ""rayon"" in the provided contexts refer to different meanings. 

In context_1, ""rayon"" refers to ""rays"" of sunlight, which are beams of light emitted from the sun. 

In context_2, ""rayon"" refers to a ""radius,"" which is a line segment from the center of a circle to any point on its circumference.

Given these distinct meanings, the probability that they have the same meaning in a dictionary is very low. 

Probability: 0.05 (5%)"
562125a5-f007-5cf0-894c-67934c92b135,fr,NOUN,plâtre,,,,plâtre,0,,,Le plâtre est un matériau de construction isolant qu'on peut utiliser pour enduire.,Le plâtre est un matériau de construction isolant qu'on peut utiliser pour enduire.,,,pending,5480189025258169863,1.0,reference word
c512ba91-913f-5912-8f25-2f5b62d92685,fr,NOUN,plâtre,,,,plâtre,1,,,On lui a mis un plâtre pour maintenir son bras fracturé immobile.,On lui a mis un plâtre pour maintenir son bras fracturé immobile.,,,pending,-6458914292349383328,0.1,"The word ""plâtre"" in the first context refers to a construction material used for coating or insulating surfaces, while in the second context, it refers to a cast used to immobilize a fractured limb. Given these distinct meanings, the probability that they have the same meaning is low.

Probability: 0.1"
9f1c5ed9-aa7a-59c1-93a6-88c071ab24cb,fr,NOUN,place,,,,place,0,,,Dans le centre du village il y a une petite place où se tient le marché tous les matins.,Dans le centre du village il y a une petite place où se tient le marché tous les matins.,,,pending,6795562957224062442,1.0,reference word
7de5f5bc-4b7a-5130-b3a7-1a1d7e1ab5b5,fr,NOUN,place,,,,place,1,,,On ne doit pas bouger de sa place pendant le décollage et l'atterrissage.,On ne doit pas bouger de sa place pendant le décollage et l'atterrissage.,,,pending,-5143540360383490749,0.1,"The two instances of the word ""place"" in the provided contexts have different meanings. 

In context_1, ""place"" refers to a physical location or area, specifically a square or open space in the village where the market is held. 

In context_2, ""place"" refers to a position or seat that one occupies, particularly in the context of safety regulations during takeoff and landing.

Given these distinctions, the probability that the two instances of ""place"" have the same meaning is low. 

Probability: 0.1 (10%)"
