id,lang,pos,text,text_meaning,text_romaji,text_hiragana,lemma,lemma_meaning,lemma_romaji,lemma_hiragana,example,context,annotation,document,status,y_pred,pred,process
,,NOUN,appel,,,,appel,2,,,,"Compte tenu de ces circonstances , ainsi que de fait que la question à procès à cet égard se concentrait entièrement sur la recommandation de Ministère , que le pétitionnaire a répudiée mais que la commission d' appel et les tribunaux ci-dessous ont trouvées étayées par le dossier , nous ne trouvons aucune pertinence dans le rapport et les notes de conseiller-auditeur .",,,pending,2917366797556290737,0.7,NA
,,NOUN,appel,,,,appel,3,,,,"Quand il avait donné l' appel quelques instants pensé , il est allé dans la cuisine pour demander à Mme Yamata de préparer le thé et les sushis pour les visiteurs , en utilisant la porcelaine anglaise formelle et le service de thé d' argent qui avait été donné à la mission , puis il est allé dehors pour inspecter le terrain .",,,pending,2917366797556290737,0.7,NA
,,NOUN,boue,,,,boue,1,,,,"Elena , tu auras de la boue partout sur ta robe "" !",,,pending,4605609123008965177,1.0,NA
,,NOUN,boues,,,,boue,2,,,,"L'âge moyen de boues basé sur le déplacement de solides a été calculé à 14,5 jours .",,,pending,-287464905963731189,0.2,NA
,,NOUN,boue,,,,boue,3,,,,"Ils ont suivi la boue sur le sol de chêne , sur le tapis .",,,pending,4605609123008965177,0.95,NA
,,NOUN,carte,,,,carte,1,,,,"Maintenant , il ne pouvait jouer que la dernière carte dans ce qui était probablement le pont le plus froid de monde .",,,pending,3879897078742036358,1.0,NA
,,NOUN,cartes,,,,carte,2,,,,Les nouvelles éditions de cartes topographiques réalisées par le gouvernement fédéral sont excellentes pour vous orienter vers les caractéristiques naturelles de site .,,,pending,-8059206238865516833,0.1,NA
,,NOUN,cartes,,,,carte,3,,,,"( Par exemple , voir l' exemple 2 de la section 5-5 , sur les cartes rouges entre les mains de 5 . )",,,pending,-8059206238865516833,0.9,NA
,,ADJ,centrale,,,,central,1,,,,La préoccupation centrale de volume impressionnant d' Erich Auerbach appelé Mimésis est de décrire le passage d' une théorie classique de l' imitation ( basée sur la reconnaissance de niveaux de vérité ) à une théorie chrétienne de l' imitation dans laquelle les niveaux sont dissous .,,,pending,-5705967592405998018,1.0,NA
,,ADJ,centrale,,,,central,2,,,,"Dans la grille centrale inférieure , un enregistreur à 8 canaux indique le pourcentage de dioxyde de carbone et d' azote de lobes supérieurs et inférieurs d' un poumon , le volume total d' inhalation par respiration , le débit d' air des deux lobes et la pression de deux lobes par rapport à l' autre .",,,pending,-5705967592405998018,0.8,NA
,,ADJ,central,,,,central,3,,,,"à niveau central , le système de vote scrutin uninominal a été sélectionné sur une forme de système scrutin de liste , même si ce dernier avait été recommandé par Duverger et favorisé par tous les partis politiques .",,,pending,-5705967592405998018,0.9,NA
,,NOUN,cheminée,,,,cheminée,1,,,,La cheminée de la cabane en face de lui a été surmontée d' un baril de bœuf avec des extrémités cassées .,,,pending,7765719995711743080,1.0,NA
,,NOUN,cheminée,,,,cheminée,2,,,,La cheminée avait des carreaux faits pour Mme Monmouth par Picasso lui-même .,,,pending,7765719995711743080,0.9,NA
,,NOUN,cheminée,,,,cheminée,3,,,,"La fumée de cette cheminée s' est levée aussi lentement que la fumée de n' importe quel autre , et accrochée aussi tristement dans la bruine , rampant vers le bas le long de la toile ensemencée de toit .",,,pending,7765719995711743080,0.95,NA
,,VERB,commémorer,,,,commémorer,1,,,,Sa cause était de commémorer la gloire de son passé et d' inciter son peuple à la perpétuer dans le présent .,,,pending,3380225068930305684,1.0,NA
,,VERB,commémore,,,,commémorer,2,,,,"Il commémore le 185ème anniversaire de l' indépendance de Rhode Island quand , le 4 mai 1776 , l' Assemblée générale , par son action , a établi la première république libre dans le Nouveau Monde .",,,pending,3380225068930305684,0.95,NA
,,VERB,commémorer,,,,commémorer,3,,,,Je suis très privilégié aujourd'hui pour commémorer la brillante carrière de ce géant parlementaire .,,,pending,3380225068930305684,0.95,NA
,,ADJ,confuse,,,,confus,1,,,,"Tout dit , ils ont offert une image très confuse .",,,pending,7633454797674230668,1.0,NA
,,ADJ,confus,,,,confus,2,,,,"Elle a regardé confus à ce , et je me sentais sûr que ce avait été une mauvaise réponse pour moi de faire .",,,pending,7633454797674230668,0.85,NA
,,ADJ,confus,,,,confus,3,,,,"Il a évolué à différents niveaux , il a été clameur et confus .",,,pending,7633454797674230668,0.8,NA
,,VERB,contemplant,,,,contempler,1,,,,"En contemplant ces punitions posthumes , Staline ne devrait pas perdre tout espoir .",,,pending,3500261180067973194,1.0,NA
,,VERB,contempler,,,,contempler,2,,,,"Il y avait peu de temps pour les contempler , cependant ; en un instant , le médecin traquait à travers la pièce avec un registre antique dans ses mains , soigneusement auriculaire et grand comme un plateau de table .",,,pending,3500261180067973194,0.9,NA
,,VERB,contempler,,,,contempler,3,,,,"Nous avons tant de nouvelles choses à craindre en cette ère de armes nucléaires , des choses terribles qui sont trop horribles à contempler .",,,pending,3500261180067973194,0.9,NA
,,NOUN,corrélation,,,,corrélation,1,,,,Aucune corrélation n' a été trouvée entre ces variables et l' irréproductibilité de résultats .,,,pending,8431475218360032164,1.0,NA
,,NOUN,corrélation,,,,corrélation,2,,,,"La corrélation ( tableau 2 ) entre l' âge de début et l' âge d' achèvement était de + 0,50 , et entre l' âge de début et l' étendue était de - 0,10 .",,,pending,8431475218360032164,0.95,NA
,,NOUN,corrélation,,,,corrélation,3,,,,La bonne corrélation de l' art avec l' universitaire ne peut être obtenue que si cette norme est respectée .,,,pending,8431475218360032164,0.9,NA
,,NOUN,course,,,,course,1,,,,"Les Orioles ont obtenu une course dans la première manche lors de la reproduction , avec Robinson , les deux oiseaux qui ont obtenu une paire de coups , doublé à centre droit , déplacé à la troisième place sur Russ Snyder ' s simple à droite et traversé sur le terrain sauvage de Kunkel dans la saleté en face de la plaque .",,,pending,1558579493605685516,1.0,NA
,,NOUN,course,,,,course,2,,,,""" Nous le laisserons faire beaucoup de course cette semaine , mais je ne sais pas s' il pourra jouer "" .",,,pending,-3334494535367010850,0.2,NA
,,NOUN,courses,,,,course,3,,,,"Hansen , qui a frappé le haut de l' Oriole 1960 de 22 homers et a conduit en 86 courses sur une moyenne de .255 en première année , complète l' équipe de printemps de Birds à 49 joueurs .",,,pending,1558579493605685516,0.9,NA
,,NOUN,couteau,,,,couteau,1,,,,Un couteau ferait ça .,,,pending,-6654939479613570435,1.0,NA
,,NOUN,couteau,,,,couteau,2,,,,Un couteau africain et un champ de bataille sont en ce moment aiguisés par McKinley et Green .,,,pending,-6654939479613570435,0.9,NA
,,NOUN,couteau,,,,couteau,3,,,,"Quand le couteau est entré dans sa poitrine , il est descendu à la fois .",,,pending,-6654939479613570435,1.0,NA
,,NOUN,danse,,,,danse,1,,,,"Avec le cri et la danse lente , avec les larmes et la chanson , avec le cri et la contorsion , le groupe d' angle a été assailli par l' hystérie et les frissons , les cris , la possession de quelque chose qui semblait être une force étrangère et extérieure .",,,pending,-1135905279196864509,1.0,NA
,,NOUN,danse,,,,danse,2,,,,La danse n' était plus autorisée dans les rues .,,,pending,-1135905279196864509,0.9,NA
,,NOUN,danse,,,,danse,3,,,,"Si les professeurs de danse d' Amérique font leur affaire pour préparer leurs jeunes charges pour la gymnastique qui doit venir un jour si nos écoles sont vraiment responsables , nous serons beaucoup plus loin .",,,pending,-1135905279196864509,0.9,NA
,,NOUN,dialogue,,,,dialogue,1,,,,""" Il ne noie pas le dialogue "" , j' ai expliqué .",,,pending,2786214985686548715,1.0,NA
,,NOUN,dialogue,,,,dialogue,2,,,,"Le dialogue est vif , spirituel et franc - typique "" ne pas manger les marguerites "" matériel - qui a marqué l' auteur tout à long de ses livres et pièces de théâtre , et il était évident que le public de théâtre par la mer l' aimait .",,,pending,2786214985686548715,0.9,NA
,,NOUN,dialogue,,,,dialogue,3,,,,Et les subtilités de dialogue sont très utiles .,,,pending,2786214985686548715,0.9,NA
,,VERB,diffusées,,,,diffuser,1,,,,"Ces choses ont été diffusées par d' autres moyens , mais toujours à la suite de la publication étendue de résultats analytiques .",,,pending,-5243657505026368999,1.0,NA
,,VERB,diffusée,,,,diffuser,2,,,,La description de la voiture a été immédiatement diffusée dans tout le sud de Maryland sur la radio de police .,,,pending,-5243657505026368999,0.9,NA
,,VERB,diffusée,,,,diffuser,3,,,,"À cet égard , elle devrait pouvoir être diffusée sans destruction excessive .",,,pending,-5243657505026368999,0.9,NA
,,ADJ,dimensionnel,,,,dimensionnel,1,,,,Laissez T être un opérateur linéaire sur l' espace vectoriel dimensionnel fini V sur le champ F.,,,pending,-3956640177626856966,1.0,NA
,,ADJ,dimensionnel,,,,dimensionnel,2,,,,Laissez T être un opérateur linéaire sur l' espace vectoriel dimensionnel fini V sur le champ F.,,,pending,-3956640177626856966,1.0,NA
,,ADJ,dimensionnel,,,,dimensionnel,3,,,,"Laissez V être un espace vectoriel dimensionnel fini sur un champ algébrique fermé F , par exemple , le champ de nombres complexes .",,,pending,-3956640177626856966,0.95,NA
,,NOUN,distribution,,,,distribution,1,,,,"En outre , la distribution de la taille obtenue à partir de observations visuelles et radar des météores peut être extrapolée à domaine de micrométéorites .",,,pending,-431501230482227929,1.0,NA
,,NOUN,distribution,,,,distribution,2,,,,"En outre , les points de distribution de masse plus grands et plus agressifs et les chaînes de magasins ont insisté sur la haute qualité - et le client semble avoir pris sur .",,,pending,-431501230482227929,0.85,NA
,,NOUN,distribution,,,,distribution,3,,,,"Une distribution de concentration a été obtenue à partir d' observations radar sensibles à la quinzième magnitude ( Manning et Eshleman , 1959 ) .",,,pending,-431501230482227929,0.9,NA
,,NOUN,division,,,,division,1,,,,"Le groupe connu comme l' Association américaine pour la santé , l' éducation physique , et les loisirs ( une division de l' Association nationale de l' éducation ) a initié une conférence qui a réuni des représentants de la National Rifle Association , SAAMI et l' American Fishing Tackle Manufacturers .",,,pending,-8860443431541034714,1.0,NA
,,NOUN,division,,,,division,2,,,,"Même le sergent de mess , Bill Brown , un dapper , transfert cocu d' une division aéroportée , est sorti sur la portée .",,,pending,-8860443431541034714,0.8,NA
,,NOUN,division,,,,division,3,,,,"Avec la domination de la division sympathique de l' hypothalamus , les changements opposés se produisent .",,,pending,4693226613195820536,0.2,NA
,,NOUN,don,,,,don,1,,,,Il peut cependant être noté que son don pour la couleur et l' imagerie a dû être grandement stimulé par son séjour à Paris .,,,pending,7125995999773295322,1.0,NA
,,NOUN,don,,,,don,2,,,,"Bien que son caractère soit plus large et plus comiquement arrondi que le don , il lui donne aussi une fermeté et une ténacité - une sorte de dignité paysanne .",,,pending,7125995999773295322,0.8,NA
,,NOUN,don,,,,don,3,,,,"Son don particulier , comme cela avait été suggéré précédemment , est son intensité .",,,pending,7125995999773295322,0.9,NA
,,VERB,démolir,,,,démolir,1,,,,Strindberg ' s remède pour cette condition était de démolir les vieilles structures et construire à nouveau de la terre vers le haut .,,,pending,-2001147988046930731,1.0,NA
,,VERB,démoli,,,,démolir,2,,,,Mortars avait démoli le ministère de la Défense et mis le feu à l' ambassade américaine à côté .,,,pending,-2001147988046930731,0.9,NA
,,VERB,démoli,,,,démolir,3,,,,"En 1810 , il fut démoli et remplacé par un pont suspendu en chaîne .",,,pending,-2001147988046930731,0.9,NA
,,NOUN,enseignement,,,,enseignement,1,,,,"À maintes reprises dans le conseil et l' enseignement , on rencontre des membres de ce groupe dont les tentatives pour introduire dans une sorte d' unité les mythologies infondées de leur héritage "" fondamentaliste "" et la réalité tenace de monde moderne ne sont que trop douloureusement évidentes .",,,pending,7253399058523702000,1.0,NA
,,NOUN,enseignement,,,,enseignement,2,,,,"Il est possible pour les Etats de réserver une partie de leurs fonds pour l' enseignement professionnel afin de demander , sur une base ad hoc , une flexibilité pour subventionner tout programme local de formation préalable à l' emploi que je vais rapidement mettre en place dans une communauté pour aider une nouvelle usine industrielle .",,,pending,7253399058523702000,1.0,NA
,,NOUN,enseignement,,,,enseignement,3,,,,"Une spécialisation considérable dans les matières d' enseignement telles que l' architecture , le design de meubles , les textiles et la couleur est également souhaitable .",,,pending,7253399058523702000,0.95,NA
,,ADJ,essentiels,,,,essentiel,1,,,,Ces forces sont jugées suffisantes pour remplir les rôles et missions essentiels de réserves à l' appui de nos objectifs de sécurité nationale .,,,pending,3314763825094752215,1.0,NA
,,ADJ,essentielles,,,,essentiel,2,,,,"La deuxième capacité est représentée par nos forces terrestres , navales et aériennes déployées dans les zones avant essentielles , ainsi que par des réserves prêtes à effectuer des renforts d' urgence précoces .",,,pending,3314763825094752215,0.9,NA
,,ADJ,essentiel,,,,essentiel,3,,,,Un ventilateur est essentiel pour le double abri mural et pour les abris souterrains .,,,pending,3314763825094752215,0.9,NA
,,ADJ,esthétique,,,,esthétique,1,,,,"Un facteur contributif est la perspective , la distance esthétique uniforme qui est maintenue .",,,pending,3805236801432543530,1.0,NA
,,ADJ,esthétiques,,,,esthétique,2,,,,"Ses différents postulats esthétiques restent des repères d' une maison divisée contre elle-même : Supra Expressionnisme , Neo Paganism , Neo Classicism , Neo Romanticism , Neo Jazz , Neo Ecclesiastism , Neo Popularism , et plus récemment , Post Serialism - tous en compétition les uns avec les autres à sein d' un compositeur !",,,pending,3805236801432543530,0.9,NA
,,ADJ,esthétiques,,,,esthétique,3,,,,"Exclusive de valeurs esthétiques , telles que le niveau élevé - ou faible mousse , la teneur en parfum , etc , les exigences pour l' activité organique utilisée dans les textiles de lavage sont élevées .",,,pending,3805236801432543530,0.85,NA
,,VERB,exécuté,,,,exécuter,1,,,,"En février le meurtre de Patrice Lumumba , qui avait été kidnappé à Katanga et exécuté sur ordre de Tshombe , a de nouveau incité l' U.N. à agir .",,,pending,-5655015506967237432,1.0,NA
,,VERB,exécuté,,,,exécuter,2,,,,"Mais sous la direction de Mira Ziminska-Sygietynska , qui avec son défunt mari a fondé l' organisation en 1948 , tout a été mis en forme théâtrale , traité sélectivement , chorégraphié spécifiquement pour la présentation à spectateurs , et exécuté tout à fait professionnellement .",,,pending,7898654537769617818,0.1,NA
,,VERB,exécutés,,,,exécuter,3,,,,Deux Américains et sept Cubains ont été exécutés par des pelotons d' exécution aujourd'hui alors que les tribunaux militaires de Castro ont commencé à prononcer la peine de mort pour les forces d' invasion capturées et les collaborateurs présumés .,,,pending,-5655015506967237432,0.9,NA
,,NOUN,feuilles,,,,feuille,1,,,,"Les feuilles brûlaient quelque part et la fumée sentait , pour toute son acidité ammoniaque , des débuts .",,,pending,-9141542113445018442,1.0,NA
,,NOUN,feuille,,,,feuille,2,,,,"Après avoir sélectionné une feuille et l' avoir inspectée pour détecter les défauts ( même les meilleurs ont parfois des "" nubbins "" étrangers sur sa surface ) , je l' éponge soigneusement de deux côtés avec de l' eau propre , froide .",,,pending,-9141542113445018442,0.9,NA
,,NOUN,feuilles,,,,feuille,3,,,,"Quand ils ont 4 à 6 feuilles et qu' ils sont de petites plantes , il est temps de les indiquer où ils doivent rester .",,,pending,-9141542113445018442,0.9,NA
,,NOUN,gaz,,,,gaz,1,,,,L ' analyse spectrométrique de masse de gaz a évolué à partir de chauffage jusqu' à 410 ' C indique les oxydes d' azote et la vapeur d ' eau .,,,pending,-4783046473757416058,1.0,NA
,,NOUN,gaz,,,,gaz,2,,,,"Les petits et grands intestins ont été remplis de gaz , et le jejunum a été dilaté à environ 2 fois sa circonférence normale .",,,pending,-4783046473757416058,0.9,NA
,,NOUN,gaz,,,,gaz,3,,,,"L' injection de gaz à travers une anode poreuse ( refroidissement par transpiration ) non seulement nourrit l' énergie transférée à l' anode par les procédés mentionnés ci-dessus , mais modifie également les conditions dans l' arc lui-même .",,,pending,-4783046473757416058,0.95,NA
,,NOUN,geste,,,,geste,1,,,,Quand un geste accompagne qui est -il ?,,,pending,9001121590322342642,1.0,NA
,,NOUN,geste,,,,geste,2,,,,"Quand , comme un geste diplomatique d' amité et en paiement pour le prêt de hommes armés à l' élection d' avril , Torrio avait donné à O ' Banion une tranche de Cicéron , les bénéfices de ce district avaient été de 20000 $par mois .",,,pending,9001121590322342642,0.9,NA
,,NOUN,geste,,,,geste,3,,,,"Il y avait le jour Oncle Izaak avait , dans un geste grandiose inattendu , remis le joli sloop à Abel pour les gardes , à condition qu' il ne manque jamais de laisser son frère l' accompagner quand le jeune garçon le souhaitait .",,,pending,9001121590322342642,0.9,NA
,,NOUN,grenier,,,,grenier,1,,,,"Se hâtant à grenier , dont la température était facilement plus chaud que la Côte d' Or , vous avez procédé à masquer les fenêtres avec une couverture de laine fantaisie , certains pantalons kaki , et le genre , et de saccager les innombrables boîtes et barils stockés là .",,,pending,9055097829402912819,1.0,NA
,,NOUN,grenier,,,,grenier,2,,,,Je travaille à grenier .,,,pending,9055097829402912819,0.9,NA
,,NOUN,grenier,,,,grenier,3,,,,"Et là , j' étais enchaîné avec Eileen dans ce grenier sale à quatrième étage de la rue Hudson .",,,pending,9055097829402912819,0.9,NA
,,NOUN,idole,,,,idole,1,,,,"Un matin , nous avons découvert non seulement que les centimes étaient manquants de l' idole , mais qu' une cigarette avait été étouffée dans ses genoux .",,,pending,-7739424372028446971,1.0,NA
,,NOUN,idole,,,,idole,2,,,,"L' idole de hackers , bien sûr , est Ray Ainsley , qui a obtenu un 19 dans les États-Unis Open .",,,pending,-7739424372028446971,0.8,NA
,,NOUN,idole,,,,idole,3,,,,Stevie n' a vu aucune idole ; cela l' a troublé qu' il ne pouvait pas toujours voir ce que papa voyait .,,,pending,-7739424372028446971,0.9,NA
,,NOUN,idéologies,,,,idéologie,1,,,,"Tous étaient là dans cette association lâchement tricotée d' idéologies diversifiées , et chacun a démenti l' autre et battu sa poitrine pour ses propres approches .",,,pending,-915275326826861969,1.0,NA
,,NOUN,idéologies,,,,idéologie,2,,,,"Toutes les idéologies changent de jour en jour , sous ses yeux , alors comment un homme pourrait -il regarder vers n' importe lequel d' entre eux pour un élargissement de sa liberté ?",,,pending,-915275326826861969,0.9,NA
,,NOUN,idéologie,,,,idéologie,3,,,,Pourquoi ne nous rendons -nous pas compte qu' aucune idéologie ne croit autant en elle-même qu' elle ne croit en autre chose ?,,,pending,-915275326826861969,0.9,NA
,,NOUN,imagination,,,,imagination,1,,,,C' est la fonction principale de l' imagination opérant en l' absence de stimulus expérientiel original par lequel les images ont été initialement appropriées .,,,pending,-3125562109406698176,1.0,NA
,,NOUN,imagination,,,,imagination,2,,,,Une de mes vertus ou vices est une sorte d' imagination tridimensionnelle complète avec des effets sonores et glorieuse couleur vivante .,,,pending,-3125562109406698176,0.9,NA
,,NOUN,imagination,,,,imagination,3,,,,Une imagination vraiment vivante se déplace au-delà de souvenir conventionnel à un sens de l' immédiateté .,,,pending,-3125562109406698176,0.9,NA
,,NOUN,impact,,,,impact,1,,,,Le plus grand impact de principe de fonds de contrepartie a été d' encourager à départ les États les plus pauvres et les districts scolaires à dépenser suffisamment pour obtenir leur pleine allocation de fonds extérieurs .,,,pending,-7183891814005871847,1.0,NA
,,NOUN,impacts,,,,impact,2,,,,"Quatre-vingt-dix pour cent des 153 impacts enregistrés se sont produits entre minuit et midi , et de jour en jour la variation de taux était autant qu' un ordre de grandeur .",,,pending,-7183891814005871847,0.6,NA
,,NOUN,impact,,,,impact,3,,,,L' impact de facteurs technologiques est également illustré par l' histoire de programme de carburant à haute énergie .,,,pending,-7183891814005871847,0.9,NA
,,NOUN,intervalles,,,,intervalle,1,,,,"Les vagues sont séparées par intervalles de 15 minutes à une heure ou plus ( en raison de leur grande longueur ) , et cela a souvent permis à gens de penser après la première grande vague s' est écrasée qu' elle est partout .",,,pending,-8035201448914530561,1.0,NA
,,NOUN,intervalle,,,,intervalle,2,,,,"Nous avons montré que le graphique de f contient à moins un composant dont l' inverse est l' intervalle entier [ 0 , T ] , et dont la multiplicité est étrange .",,,pending,-8035201448914530561,0.9,NA
,,NOUN,intervalles,,,,intervalle,3,,,,Des échantillons composites ont été prélevés à intervalles hebdomadaires .,,,pending,-8035201448914530561,0.9,NA
,,NOUN,ironie,,,,ironie,1,,,,Avec une ironie pardonnable Shelley écrit à père qui avait publiquement renié sa fille :,,,pending,-3369816327521362344,1.0,NA
,,NOUN,ironies,,,,ironie,2,,,,"L' une de ironies de la croisade actuelle pour l' unité chrétienne est qu' il n' y a pas , relativement parlant , beaucoup de vrais chrétiens à unir .",,,pending,-3369816327521362344,0.8,NA
,,NOUN,ironie,,,,ironie,3,,,,L' ironie tragique de la pièce est que la croyance et l' inquiétude même avec un diable qui pourrait être rencontré dans les bois et combattu avec des formules exposées dans les livres était la chose même qui les a empêchés de détecter le vrai diable quand il est venu parmi eux .,,,pending,-3369816327521362344,0.9,NA
,,VERB,jouissions,,,,jouir,1,,,,Nous jouissions d' une liberté paradoxale quand nous étions encore trop jeunes pour l' école .,,,pending,-6101719741547355901,1.0,NA
,,VERB,jouit,,,,jouir,2,,,,"Le collectionneur jouit de contact avec la vie rurale ; il chasse le folklore pour les raisons mêmes "" champ et ruisseau "" que beaucoup de personnes chassent le gibier ; et il est rarement très préoccupé par la signification de ce qu ' il a localisé .",,,pending,-6101719741547355901,0.9,NA
,,VERB,jouit,,,,jouir,3,,,,"Du côté positif , la récente action fédérale a largement sapé la sanction légale dont jouit depuis si longtemps la position ségrégationniste ; des lois antidiscriminatoires dans le domaine de logement ont maintenant été adoptées par treize États et , bien que des dispositions spécifiques aient varié , la tendance est clairement à l' élargissement de la couverture .",,,pending,-6101719741547355901,0.9,NA
,,VERB,lancé,,,,lancer,1,,,,"Le plus célèbre de tous a été lancé par l' explosion de l' île de Krakatoa en 1883 ; il a traversé le Pacifique à 300 miles à l' heure , dévasté les côtes de Java et Sumatra avec des vagues de 100 à 130 pieds de haut , et a frappé la côte aussi loin que San Francisco .",,,pending,8860922575157856270,1.0,NA
,,VERB,lancés,,,,lancer,2,,,,"Mais à cours de dernières années de bateaux ont été lancés dans des zones où , il ya peu de temps , la seule eau à trouver était dans les puits et les abreuvoirs pour le bétail .",,,pending,8860922575157856270,0.85,NA
,,VERB,lancer,,,,lancer,3,,,,"Dans plusieurs cas importants , tels que l' Inde , une décennie d' efforts concentrés peut lancer ces pays dans une phase où ils peuvent poursuivre leur propre progrès économique et social avec peu ou pas d' aide gouvernementale .",,,pending,8860922575157856270,0.7,NA
,,NOUN,liaison,,,,liaison,1,,,,"Il y a donc la possibilité que cette liaison **f soit symétrique , bien que Douglass n' ait pu déterminer sa symétrie à partir de ses données de rayons X .",,,pending,-3462280344110362166,1.0,NA
,,NOUN,liaison,,,,liaison,2,,,,Mais la liaison a commencé avec succès dans les derniers jours de l' automne était maintenant languissant .,,,pending,-3462280344110362166,0.8,NA
,,NOUN,liaison,,,,liaison,3,,,,"Si la liaison **f est linéaire , alors il y a trois positions raisonnables pour les atomes d' hydrogène : ( 1 ) Les atomes d' hydrogène sont centrés et donc tous se trouvent sur une feuille à mi-chemin entre les feuilles d' oxygène ; ( 2 ) tous les atomes d' hydrogène sont sur une feuille , mais la feuille est plus proche d' une feuille d' oxygène que de l' autre ; ( 3 ) les atomes d' hydrogène sont asymétriquement placés , soit à hasard ou de manière ordonnée , de sorte que certains atomes d' hydrogène sont plus proches de atomes d' oxygène supérieurs tandis que d' autres sont plus proches de atomes d' oxygène inférieurs .",,,pending,-3462280344110362166,0.9,NA
,,NOUN,logique,,,,logique,1,,,,Cela a fait un certain degré de logique .,,,pending,4988026354394303804,1.0,NA
,,NOUN,logique,,,,logique,2,,,,""" La logique de créer un service ferroviaire fort , équilibré et compétitif à deux systèmes dans l' Est est si évidente que B. + O. s' est publiquement engagé dans l' approche décrite ici .",,,pending,4988026354394303804,0.9,NA
,,NOUN,logique,,,,logique,3,,,,"La logique de certains menteurs , une wispe d' optimisme aussi fragile que l' odeur de fleurs tropicales qui est venue par la fenêtre ( une euphorie peut-être engendrée par la pilule Fritzie lui avait donné ) , la console pendant un moment .",,,pending,4988026354394303804,0.9,NA
,,ADJ,lourds,,,,lourd,1,,,,Seuls les os lourds de boeufs les maintenaient ancrés .,,,pending,-5834612293005855383,1.0,NA
,,ADJ,lourds,,,,lourd,2,,,,"Puis il a remarqué les nuages qui couraient sur eux - lourds , omineux , les nuages de plomb qui se formaient alors qu' ils trancheaient sur les crêtes de collines environnantes .",,,pending,-5834612293005855383,0.9,NA
