id,lang,pos,text,text_meaning,text_romaji,text_hiragana,lemma,lemma_meaning,lemma_romaji,lemma_hiragana,example,context,annotation,document,status,y_pred,pred,process
2b20c940-eb38-4c03-944a-408ea69d89a1,fr,55,NA,NA,NA,NA,55,0,NA,NA,Passez par ici pour entrer dans le bâtiment.,Passez par ici pour entrer dans le bâtiment.,NA,NA,pending,2060834310585347806,0.8,"To determine the probability that the words in these contexts have the same meaning, let's analyze the contexts:

1. Context 1: ""Il passe devant la boulangerie tous les matins.""
   - Here, ""passe"" is used in the sense of ""passing by"" or ""going past"" a location, specifically the bakery, as part of a routine or habitual action.

2. Context 2: ""Passez par ici pour entrer dans le bâtiment.""
   - In this context, ""passez"" is used in the sense of ""going through"" or ""passing through"" a specific path or entrance to enter a building.

Both contexts involve the action of moving in relation to a location. However, the first context emphasizes the habitual action of moving past a location, while the second context emphasizes the action of moving through a specific path or entrance.

Despite these nuances, the core meaning of ""to pass"" or ""to move in relation to a location"" is present in both contexts. Therefore, the probability that the words have the same meaning is relatively high.

Probability: 80%"
df2d03af-8c10-4e00-bd6e-135b94bea1b6,fr,55,NA,NA,NA,NA,55,1,NA,NA,Il a passé l'examen avec succès.,Il a passé l'examen avec succès.,NA,NA,pending,4170117683702978103,0.1,"The word ""passe"" in context_1 is used in the sense of ""passing by"" or ""going past"" a location, specifically the bakery. In context_2, ""passé"" is used in the sense of ""having passed"" an exam, meaning he successfully completed it.

The meanings in these contexts are different: one refers to moving past a place, and the other refers to successfully completing a test. Therefore, the probability that they have the same meaning in a dictionary is low.

Probability: 10%"
4010773c-618a-4f66-9d4d-a590aa046a42,fr,55,NA,NA,NA,NA,55,2,NA,NA,Je vais passer chez toi demain.,Je vais passer chez toi demain.,NA,NA,pending,-7768985633904575088,0.1,"The word ""passer"" in French can have multiple meanings depending on the context. In the first context, ""Il a passé l'examen avec succès,"" ""passer"" means ""to pass"" in the sense of successfully completing an exam. In the second context, ""Je vais passer chez toi demain,"" ""passer"" means ""to stop by"" or ""to visit"" someone.

Given these contexts, the probability that ""passer"" has the same meaning in both sentences is low. The meanings are distinct: one refers to succeeding in an exam, and the other refers to visiting a place or person. Therefore, the probability that they have the same meaning is approximately 10%."
f38bbf50-0492-40e2-b27d-762996edf640,fr,54,NA,NA,NA,NA,54,0,NA,NA,Tu parles très bien français.,Tu parles très bien français.,NA,NA,pending,-3330120023252312231,1.0,reference word
81d433d1-de42-4a14-ae34-60c09469b667,fr,54,NA,NA,NA,NA,54,0,NA,NA,Je comprends le français mais je ne le parle pas couramment.,Je comprends le français mais je ne le parle pas couramment.,NA,NA,pending,-3330120023252312231,0.95,"To determine the probability that the words in the given contexts have the same meaning, we need to identify the key verbs in each sentence and compare their meanings.

In context_1, the key verb is ""parles"" (from ""parler""), which means ""to speak"" in English. The sentence translates to ""You speak French very well.""

In context_2, the key verb is ""parle"" (also from ""parler""), which again means ""to speak"" in English. The sentence translates to ""I understand French but I do not speak it fluently.""

Both contexts use the verb ""parler,"" which has the same meaning of ""to speak"" in both sentences. Therefore, the probability that the words have the same meaning is very high.

Probability: 95%"
bd9bd530-9ee8-4410-a4bb-247763b55cb7,fr,53,NA,NA,NA,NA,53,0,NA,NA,Il a monté les escaliers rapidement.,Il a monté les escaliers rapidement.,NA,NA,pending,-1293570189241427353,1.0,reference word
eb47ec3c-0c82-42c0-bce6-e7e35d83df87,fr,53,NA,NA,NA,NA,53,0,NA,NA,"Il a monté quelques marches d’escaliers, puis s’est senti très mal et s’est assis.","Il a monté quelques marches d’escaliers, puis s’est senti très mal et s’est assis.",NA,NA,pending,-1293570189241427353,0.95,"The word ""monté"" in both contexts is a form of the verb ""monter"" in French. In both sentences, ""monter"" is used in the context of ascending or going up stairs.

- In context_1: ""Il a monté les escaliers rapidement,"" the meaning is that he went up the stairs quickly.
- In context_2: ""Il a monté quelques marches d’escaliers, puis s’est senti très mal et s’est assis,"" the meaning is that he went up a few steps of the stairs before feeling unwell and sitting down.

In both contexts, ""monter"" refers to the action of ascending or going up stairs. Therefore, the probability that ""monté"" has the same meaning in both contexts is very high.

Probability: 95%"
61528df2-8063-44c3-8405-17d6c7f58a28,fr,53,NA,NA,NA,NA,53,0,NA,NA,Il a décidé de monter les escaliers au lieu de prendre l'ascenseur.,Il a décidé de monter les escaliers au lieu de prendre l'ascenseur.,NA,NA,pending,-1293570189241427353,0.95,"The words in question are ""monté"" in context_1 and ""monter"" in context_2. Both contexts involve the action of ascending or going up stairs. In French, ""monter"" can mean to go up, ascend, or climb. In both sentences, the action described is the same: going up the stairs. Therefore, the probability that ""monté"" and ""monter"" have the same meaning in these contexts is very high.

Probability: 95%"
ad44ca6c-9472-446e-93d0-b68f534d44f4,fr,51,NA,NA,NA,NA,51,0,NA,NA,Elle marche dans le parc tous les matins.,Elle marche dans le parc tous les matins.,NA,NA,pending,4759011081546961969,1.0,reference word
fda56d93-cfa5-4724-a426-92b82ac2ed6f,fr,51,NA,NA,NA,NA,51,0,NA,NA,Je préfère marcher que prendre les transports en commun.,Je préfère marcher que prendre les transports en commun.,NA,NA,pending,4759011081546961969,0.95,"The words in question are both forms of the verb ""marcher"" in French. In the given contexts:

- In context_1, ""Elle marche dans le parc tous les matins"" translates to ""She walks in the park every morning."" Here, ""marcher"" refers to the act of walking as a physical activity or exercise.

- In context_2, ""Je préfère marcher que prendre les transports en commun"" translates to ""I prefer to walk rather than take public transportation."" In this context, ""marcher"" also refers to the act of walking, specifically as a mode of transportation or preference over other means.

In both contexts, ""marcher"" is used to describe the action of walking. The meaning of the verb ""marcher"" in both sentences is consistent, referring to the act of walking. Therefore, the probability that they have the same meaning in a dictionary is very high.

Probability: 95%"
25ed06ca-4782-45c9-97bd-338b0d156ab9,fr,50,NA,NA,NA,NA,50,0,NA,NA,Tous les spectateurs ont crié de joie quand elle a franchi la barrière.,Tous les spectateurs ont crié de joie quand elle a franchi la barrière.,NA,NA,pending,-7146616131783423701,1.0,reference word
b5f1a4b8-ec93-4227-98a3-806dc0e3d725,fr,50,NA,NA,NA,NA,50,1,NA,NA,"Nous venons de franchir les 20 000 euros de vente ce mois-ci, c'est énorme!","Nous venons de franchir les 20 000 euros de vente ce mois-ci, c'est énorme!",NA,NA,pending,6407053912953431549,0.2,"To determine the probability that the word ""franchir"" has the same meaning in both contexts, let's analyze each context:

1. In context_1: ""Tous les spectateurs ont crié de joie quand elle a franchi la barrière."" Here, ""franchir"" is used in the sense of physically crossing or overcoming a barrier. It implies a physical action of moving past an obstacle.

2. In context_2: ""Nous venons de franchir les 20 000 euros de vente ce mois-ci, c'est énorme!"" In this context, ""franchir"" is used metaphorically to mean surpassing or exceeding a certain threshold or limit, in this case, a sales target.

While both uses of ""franchir"" involve the idea of surpassing or going beyond something, the first is a literal, physical crossing, and the second is a metaphorical crossing of a numerical or figurative threshold.

Given these analyses, the probability that ""franchir"" has the same meaning in both contexts is low, as the contexts suggest different applications of the word (literal vs. metaphorical). Therefore, the probability is around 20%."
d4036581-cc52-44fb-a6fc-831c4b668457,fr,49,NA,NA,NA,NA,49,0,NA,NA,Faites vos devoirs avant de sortir.,Faites vos devoirs avant de sortir.,NA,NA,pending,-945473896764335054,1.0,reference word
93f21489-0540-49ea-9bb6-b3fbe6a57f7d,fr,49,NA,NA,NA,NA,49,1,NA,NA,Je vais faire un gâteau pour l'anniversaire.,Je vais faire un gâteau pour l'anniversaire.,NA,NA,pending,5562166859337663371,0.2,"The word ""faire"" in French can have multiple meanings depending on the context. In context_1, ""Faites vos devoirs avant de sortir,"" ""faire"" means ""to do"" or ""to complete"" (as in doing homework). In context_2, ""Je vais faire un gâteau pour l'anniversaire,"" ""faire"" means ""to make"" or ""to prepare"" (as in making a cake).

Given these contexts, the probability that ""faire"" has the same meaning in both contexts is low. The meanings are related in that they both involve performing an action, but they are distinct in terms of the specific action being described (doing vs. making).

Probability: 20%"
350d6abc-1333-47ab-967a-a8fe7162a0b9,fr,48,NA,NA,NA,NA,48,0,NA,NA,"Gaston aime mon gilet. Je vais le lui donner, il peut l’avoir pour toujours.","Gaston aime mon gilet. Je vais le lui donner, il peut l’avoir pour toujours.",NA,NA,pending,-5734123397952264559,1.0,reference word
85156e45-1de0-4ada-88ad-514dbef58bec,fr,48,NA,NA,NA,NA,48,0,NA,NA,Il donne un cadeau à son ami.,Il donne un cadeau à son ami.,NA,NA,pending,-5734123397952264559,0.95,"To determine the probability that the words in these contexts have the same meaning, we need to analyze the contexts provided:

1. **Context 1**: ""Gaston aime mon gilet. Je vais le lui donner, il peut l’avoir pour toujours.""
   - Here, the word in question is likely ""donner,"" which means ""to give"" in French. The context suggests that the speaker is giving their vest to Gaston permanently.

2. **Context 2**: ""Il donne un cadeau à son ami.""
   - In this context, ""donne"" is the verb ""donner,"" meaning ""to give"" in French. The context indicates that someone is giving a gift to their friend.

Both contexts involve the act of giving something to someone else. The primary meaning of ""donner"" in both contexts is ""to give."" The contexts are consistent with the typical use of ""donner"" as a verb meaning to transfer possession or ownership of something to someone else.

Given this analysis, the probability that the words in these contexts have the same meaning is very high. Therefore, I would estimate the probability to be approximately 95%."
c36b65a6-0633-4093-b62f-434bc0735605,fr,48,NA,NA,NA,NA,48,0,NA,NA,Ils donnent des cadeaux à leurs amis.,Ils donnent des cadeaux à leurs amis.,NA,NA,pending,-5734123397952264559,0.95,"To determine the probability that the words in these contexts have the same meaning, we need to identify the verbs in each sentence and their meanings.

In context_1, the verb is ""donner"" (to give), used in the phrase ""Je vais le lui donner"" (I am going to give it to him/her). The meaning here is to transfer possession of something to someone else.

In context_2, the verb is also ""donner"" (to give), used in the phrase ""Ils donnent des cadeaux à leurs amis"" (They give gifts to their friends). The meaning here is also to transfer possession of something to someone else.

Both contexts use the verb ""donner"" in the sense of transferring possession of an item from one person to another. Therefore, the probability that the words have the same meaning in a dictionary is very high.

Probability: 95%"
04f24575-a35a-4d66-8ca4-1857d185a86b,fr,47,NA,NA,NA,NA,47,0,NA,NA,Je dis toujours la vérité.,Je dis toujours la vérité.,NA,NA,pending,-2734348107056765874,1.0,reference word
c91477bc-63b7-4a2e-8bb8-55e18ea02947,fr,47,NA,NA,NA,NA,47,0,NA,NA,Elle n’aime pas le café. Je le sais parce qu’elle me l’a dit.,Elle n’aime pas le café. Je le sais parce qu’elle me l’a dit.,NA,NA,pending,-2734348107056765874,0.95,"To determine the probability that the words in the given contexts have the same meaning, we need to identify the words in each context and their meanings.

In context_1: ""Je dis toujours la vérité."" - The word ""dis"" is the verb ""dire"" in French, which means ""to say"" or ""to tell.""

In context_2: ""Elle n’aime pas le café. Je le sais parce qu’elle me l’a dit."" - The word ""dit"" is also a form of the verb ""dire,"" specifically the past participle, meaning ""said"" or ""told.""

Both ""dis"" and ""dit"" are forms of the same verb ""dire,"" and they share the same core meaning of ""to say"" or ""to tell."" The difference in tense (present in context_1 and past in context_2) does not affect the fundamental meaning of the verb.

Therefore, the probability that the words ""dis"" and ""dit"" have the same meaning in a dictionary is very high.

Probability: 95%"
5f8f998b-94db-4ec9-98fa-923f3b30816d,fr,46,NA,NA,NA,NA,46,0,NA,NA,"Tu dois finir ta soupe, parce que c’est bon pour ta santé.","Tu dois finir ta soupe, parce que c’est bon pour ta santé.",NA,NA,pending,1748190010363175499,1.0,reference word
e86e3d45-c7ab-4c30-af65-cc034a9babe0,fr,46,NA,NA,NA,NA,46,0,NA,NA,Je dois finir mes devoirs avant de sortir.,Je dois finir mes devoirs avant de sortir.,NA,NA,pending,1748190010363175499,0.95,"The words in question are both forms of the verb ""finir"" in French, which translates to ""finish"" or ""complete"" in English. In both contexts, the verb ""finir"" is used to indicate the act of completing something.

- In context_1, ""finir"" refers to completing the action of eating soup.
- In context_2, ""finir"" refers to completing the action of doing homework.

Despite the different objects being completed (soup vs. homework), the core meaning of the verb ""finir"" remains the same: to bring something to an end or to complete it.

Therefore, the probability that ""finir"" has the same meaning in both contexts is very high. I would estimate it to be around 95%."
404dbffb-238b-44df-ab21-e31d65f4841c,fr,45,NA,NA,NA,NA,45,0,NA,NA,J'ai commandé une pizza pour le dîner.,J'ai commandé une pizza pour le dîner.,NA,NA,pending,-4952682599040839801,1.0,reference word
c16a2ce2-f986-4cba-8173-7766370b3965,fr,45,NA,NA,NA,NA,45,0,NA,NA,Je vais commander une pizza pour le dîner.,Je vais commander une pizza pour le dîner.,NA,NA,pending,-4952682599040839801,0.95,"The words in question are ""commandé"" in context_1 and ""commander"" in context_2. Both words are forms of the verb ""commander"" in French, which means ""to order"" in English. The difference between them is the tense: ""commandé"" is the past participle, while ""commander"" is the infinitive form. Despite the difference in tense, both words share the same core meaning of ordering something, in this case, a pizza for dinner.

Given that the primary meaning of the verb remains consistent across both contexts, the probability that they have the same meaning in a dictionary is very high.

Probability: 95%"
99e0276e-6d92-41d8-b0e2-b130b3b1abcc,fr,44,NA,NA,NA,NA,44,0,NA,NA,Gérard a changé ses vêtements parce qu’ils étaient sales.,Gérard a changé ses vêtements parce qu’ils étaient sales.,NA,NA,pending,3347848704422462482,1.0,reference word
8ec168d6-c695-499a-9e91-fcfde5da3e90,fr,44,NA,NA,NA,NA,44,1,NA,NA,Il a changé de travail récemment.,Il a changé de travail récemment.,NA,NA,pending,-8591254613185090709,0.3,"The word ""changé"" in both contexts is derived from the French verb ""changer."" In the first context, ""Gérard a changé ses vêtements parce qu’ils étaient sales,"" the verb ""changer"" means ""to change"" in the sense of replacing or switching one thing for another, specifically referring to changing clothes. In the second context, ""Il a changé de travail récemment,"" the verb ""changer"" also means ""to change,"" but in this case, it refers to changing jobs or employment.

While both instances involve the concept of change, the specific meanings differ: one is about changing clothes, and the other is about changing jobs. Therefore, the probability that ""changé"" has the same meaning in both contexts is low. I would estimate the probability to be around 30%."
4fd4d9c4-de7f-4614-adc9-5dfa8133a0e2,fr,43,NA,NA,NA,NA,43,0,NA,NA,Allez à l'école tous les jours.,Allez à l'école tous les jours.,NA,NA,pending,-6087481727598273430,1.0,reference word
00362d91-e185-429c-998d-14a479ae2158,fr,43,NA,NA,NA,NA,43,0,NA,NA,Allez à l'école tous les jours.,Allez à l'école tous les jours.,NA,NA,pending,-6087481727598273430,1.0,"The words provided are ""NA"" in both contexts, which suggests that the actual words to be compared are not specified. However, the contexts provided are identical: ""Allez à l'école tous les jours,"" which translates to ""Go to school every day"" in English.

Since the contexts are exactly the same, if the words in question were the same in both contexts, they would have the same meaning. Therefore, without specific words to compare, we can infer that if the words were identical, they would have the same meaning in this context.

Thus, the probability that the words have the same meaning in a dictionary, given identical contexts, is 100%."
07ab8a15-7a5e-4705-b832-2466e3e1c164,fr,43,NA,NA,NA,NA,43,0,NA,NA,Je vais à l'école tous les jours.,Je vais à l'école tous les jours.,NA,NA,pending,-6087481727598273430,0.95,"The words in question are ""Allez"" and ""vais,"" both of which are forms of the verb ""aller"" in French, meaning ""to go."" In the given contexts, both words are used to describe the action of going to school every day. ""Allez"" is the second person plural or formal singular form, while ""vais"" is the first person singular form. Despite the difference in grammatical person, the core meaning of the verb ""aller"" remains the same in both contexts.

Therefore, the probability that ""Allez"" and ""vais"" have the same meaning in a dictionary, focusing on the verb ""aller,"" is very high. I would estimate it at 95%."
f6b90895-d868-40a6-b4f6-233d427f7280,fr,43,NA,NA,NA,NA,43,0,NA,NA,Allez à l'école tous les jours.,Allez à l'école tous les jours.,NA,NA,pending,-6087481727598273430,1.0,"The words provided are both ""NA"" and the contexts are identical: ""Allez à l'école tous les jours."" Since the words are the same and the contexts are exactly the same, the probability that they have the same meaning is 100%."
a8d1c71b-7f6e-4266-9c6f-f0d7ae87ada1,fr,42,NA,NA,NA,NA,42,0,NA,NA,Il a toujours aimé les animaux.,Il a toujours aimé les animaux.,NA,NA,pending,-7126630009010939275,1.0,reference word
c0e4363b-29df-45cb-95e7-f2b11cc5f4a1,fr,42,NA,NA,NA,NA,42,0,NA,NA,Elle aime les fleurs.,Elle aime les fleurs.,NA,NA,pending,-7126630009010939275,0.95,"The words in question are ""aimé"" in context_1 and ""aime"" in context_2. Both words are forms of the verb ""aimer"" in French, which generally means ""to love"" or ""to like.""

In context_1, ""aimé"" is the past participle form, indicating that the subject has always loved animals. In context_2, ""aime"" is the present tense form, indicating that the subject currently loves or likes flowers. Despite the difference in tense, both instances of the verb ""aimer"" convey the same core meaning of having affection or fondness for something.

Therefore, the probability that ""aimé"" in context_1 and ""aime"" in context_2 have the same meaning in a dictionary is very high. I would estimate it to be around 95%."
4cdbb04e-06d0-4c78-97d4-9c4cecd01cae,fr,42,NA,NA,NA,NA,42,0,NA,NA,"Pour qu’un enfant soit heureux, il faut lui rappeler tous les jours qu’on l’aime.","Pour qu’un enfant soit heureux, il faut lui rappeler tous les jours qu’on l’aime.",NA,NA,pending,-7126630009010939275,0.8,"The words in question are both forms of the French verb ""aimer,"" which can mean ""to love"" or ""to like."" In context_1, ""aimé"" is used to express a general fondness or affection for animals, which can be interpreted as ""to like"" or ""to love"" depending on the intensity. In context_2, ""aime"" is used in the context of expressing love or affection towards a child, which is more likely to be interpreted as ""to love.""

While both contexts involve positive feelings or affection, the intensity and object of the affection differ slightly. However, the core meaning of ""aimer"" as expressing affection or fondness remains consistent in both contexts.

Given these considerations, the probability that the words have the same meaning in a dictionary is relatively high, as they both convey the idea of affection or fondness. I would estimate the probability to be around 80%."
b6caa93a-38df-4d18-a6d9-4ceaf025b642,fr,41,NA,NA,NA,NA,41,0,NA,NA,Il n'y a rien dans le frigo.,Il n'y a rien dans le frigo.,NA,NA,pending,-6639244116053794733,1.0,reference word
9055994d-5130-4809-b70c-f678ac5ff4bc,fr,41,NA,NA,NA,NA,41,0,NA,NA,Il n'y a rien dans le frigo.,Il n'y a rien dans le frigo.,NA,NA,pending,-6639244116053794733,1.0,"The probability that the words have the same meaning in a dictionary is 100%. The contexts provided are identical, indicating that the words in question are the same and thus have the same meaning."
7197c8e2-bd1e-4be8-ad0a-096f909a89bf,fr,40,NA,NA,NA,NA,40,0,NA,NA,La voile est une activité qui se pratique dans un bateau à voile.,La voile est une activité qui se pratique dans un bateau à voile.,NA,NA,pending,6368762555419367543,1.0,reference word
e53fbd12-31ca-4f65-a450-2238bffe9cae,fr,40,NA,NA,NA,NA,40,1,NA,NA,Le voile est un foulard porté sur la tête par des femmes musulmanes.,Le voile est un foulard porté sur la tête par des femmes musulmanes.,NA,NA,pending,8478045928536997840,0.0,"The words ""voile"" in context_1 and ""voile"" in context_2 have different meanings. In context_1, ""voile"" refers to ""sailing"" or ""sail,"" which is related to the activity of sailing or the equipment used in sailing. In context_2, ""voile"" refers to a ""veil"" or ""headscarf,"" which is a piece of clothing worn by some Muslim women. Given these distinct meanings, the probability that they have the same meaning in a dictionary is 0%."
20a64c69-f6ae-4279-9244-b3256786a6c0,fr,39,NA,NA,NA,NA,39,0,NA,NA,J'ai besoin d'une vis pour réparer la chaise.,J'ai besoin d'une vis pour réparer la chaise.,NA,NA,pending,1186275310644570100,1.0,reference word
8aa26e31-2dbe-45fd-95f2-d4b95b207e0f,fr,39,NA,NA,NA,NA,39,0,NA,NA,Ma mère serre les vis des étagères avec un tournevis.,Ma mère serre les vis des étagères avec un tournevis.,NA,NA,pending,1186275310644570100,1.0,"The words in both contexts refer to ""vis,"" which is the French word for ""screw."" In both contexts, ""vis"" is used in the sense of a mechanical fastener that is used to hold objects together. The first context mentions needing a screw to repair a chair, and the second context involves tightening screws on shelves with a screwdriver. Both contexts clearly refer to the same meaning of ""vis"" as a hardware component.

Therefore, the probability that ""vis"" has the same meaning in both contexts is very high, close to 100%."
